,date (JST),time (JST),latitude [deg],longitude [deg],GPS deg [deg],gyro deg [deg],GPS speed [knot],log speed [knot],wind dir [deg],wind sped [knot],t [s],p_x [m],p_y [m],GPS deg [rad],gyro deg [rad],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s]
0,2020/10/08,06:30:00,35.56487333333333,140.02754166666668,182.3,182.0,9.3,9.2,355.5,8.4,0.0,3573.2487999998702,-2598.6711676094387,3.181735226385663,3.1764992386296798,4.7843333333333335,-0.005235987755983107,-0.30000000000000676,4.784267750875772,0.025050596290788978
1,2020/10/08,06:31:00,35.562293333333336,140.027385,183.1,182.3,9.3,8.4,3.9,8.0,60.0,3286.5592000004604,-2612.8773735974733,3.1956978604016175,3.181735226385663,4.7843333333333335,-0.013962634015954656,-0.8000000000000012,4.783866975701848,0.06679972480258413
2,2020/10/08,06:32:00,35.559691666666666,140.02719666666667,184.0,183.3,9.4,9.6,7.6,10.4,120.0,2997.462000000021,-2629.947449096913,3.2114058236695664,3.1991885189056064,4.8357777777777775,-0.01221730476395999,-0.6999999999999819,4.835416882040243,0.059078701150179276
3,2020/10/08,06:33:00,35.55704333333333,140.02697833333335,183.5,182.1,9.4,9.4,2.1,9.2,180.0,2703.179200000043,-2649.7312635101084,3.202679177409595,3.178244567881674,4.8357777777777775,-0.02443460952792087,-1.4000000000000148,4.834334248695183,0.11814858417330905
4,2020/10/08,06:34:00,35.55448,140.02680833333332,183.5,182.6,9.4,9.6,5.4,8.9,240.0,2418.341599999904,-2665.1442355912045,3.202679177409595,3.1869712141416455,4.8357777777777775,-0.01570796326794932,-0.9000000000000203,4.835181199874092,0.07595709600500831
5,2020/10/08,06:35:00,35.55182166666667,140.02662,182.7,176.9,9.4,9.3,0.9,8.5,300.0,2122.947600000362,-2682.2169275827373,3.1887165433936397,3.087487446777969,4.8357777777777775,-0.1012290966156706,-5.7999999999999705,4.811022023294058,0.48868579622179653
6,2020/10/08,06:36:00,35.54937,140.02690166666667,169.6,163.9,8.6,8.8,1.4,10.1,360.0,1850.518400000477,-2656.790117396628,2.960078411382383,2.8605946440187062,4.424222222222222,-0.09948376736367681,-5.700000000000002,4.402346964968456,0.4394126439213577
7,2020/10/08,06:37:00,35.54728166666666,140.02753833333333,164.5,159.6,7.3,7.1,0.9,9.5,420.0,1618.4627999997217,-2599.2576627596995,2.871066619530672,2.78554548618295,3.7554444444444446,-0.08552113334772216,-4.9,3.741719407328494,0.3207785094577648
8,2020/10/08,06:38:00,35.545431666666666,140.02825,159.1,141.0,6.5,6.7,358.5,9.6,480.0,1412.8908000000035,-2534.938394417955,2.7768188399229783,2.4609142453120048,3.343888888888889,-0.31590459461097353,-18.099999999999994,3.178418993704239,1.0388674610818744
9,2020/10/08,06:39:00,35.54418166666667,140.02934166666665,132.8,114.0,5.0,5.0,2.3,8.5,540.0,1273.9908000001299,-2436.2483461333877,2.3177972466484698,1.9896753472735358,2.5722222222222224,-0.32812189937493397,-18.8,2.434992263519819,0.8289389827318147
