,date (JST),time (JST),latitude [deg],longitude [deg],GPS deg [deg],gyro deg [deg],GPS speed [knot],log speed [knot],wind dir [deg],wind sped [knot],t [s],p_x [m],p_y [m],GPS deg [rad],gyro deg [rad],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s]
0,2020/09/26,12:02:00,34.59233666666667,135.41914833333334,160.2,162.1,7.8,8.4,253.0,4.2,0.0,1757.9183999997717,-756.2682258822321,2.7960174616949156,2.829178717482808,4.012666666666667,0.03316125578789242,1.900000000000009,4.010460566502291,-0.13304067914702708
1,2020/09/26,12:03:00,34.59029666666667,135.419915,162.3,165.3,7.6,8.0,244.9,4.4,60.0,1531.2335999996685,-686.1388692712699,2.832669375986797,2.885029253546627,3.9097777777777774,0.05235987755983018,3.000000000000017,3.9044195632159933,-0.2046219586974131
2,2020/09/26,12:04:00,34.58832,135.420365,173.8,175.1,6.9,7.6,274.7,4.7,120.0,1311.5863999999567,-644.9782080604269,3.0333822399661448,3.056071520242071,3.549666666666667,0.022689280275926205,1.2999999999999954,3.5487530155591385,-0.08053247173884928
3,2020/09/26,12:05:00,34.58656833333333,135.42053833333333,176.0,176.6,5.9,6.3,253.3,5.7,180.0,1116.9411999994957,-629.1272182033994,3.07177948351002,3.082251459021986,3.0352222222222225,0.010471975511966214,0.6000000000000135,3.035055799061966,-0.031784191855943646
4,2020/09/26,12:06:00,34.58506,135.42066666666668,173.7,169.5,5.3,5.9,253.7,4.8,240.0,949.3351999994587,-617.3919589841793,3.03163691071415,2.9583330821303884,2.7265555555555556,-0.07330382858376172,-4.199999999999993,2.7192333285123307,0.19968801325721677
5,2020/09/26,12:07:00,34.58370333333333,135.42098,167.8,165.4,4.7,5.2,265.9,3.9,300.0,798.5823999995074,-588.730503714886,2.9286624848464853,2.8867745827986213,2.4178888888888888,-0.04188790204786397,-2.4000000000000035,2.4157679895312505,0.10125067786679048
6,2020/09/26,12:08:00,34.582555,135.42133833333332,161.3,151.3,3.7,3.8,303.0,3.2,360.0,670.9795999995351,-555.9508534701388,2.815216083466854,2.6406831582674206,1.9034444444444445,-0.1745329251994332,-10.000000000000014,1.874526846316904,0.3305296590680209
7,2020/09/26,12:09:00,34.58187,135.42166666666665,157.3,133.2,1.8,1.8,257.4,4.6,420.0,594.862399999851,-525.9139866026146,2.7454029133870805,2.3247785636564466,0.9259999999999999,-0.4206243497306339,-24.100000000000026,0.8452844481177973,0.3781140063131628
8,2020/09/26,12:10:00,34.58155,135.42188666666667,146.4,131.9,1.3,1.4,257.8,4.1,480.0,559.3039999996176,-505.78719967227596,2.5551620249196985,2.302089283380521,0.6687777777777778,-0.2530727415391776,-14.49999999999999,0.6474756274928701,0.1674485827115202
9,2020/09/26,12:11:00,34.58126,135.42223333333334,128.1,132.5,1.7,1.8,268.7,4.9,540.0,527.0791999996533,-474.07149443432843,2.235766771804736,2.3125612588924866,0.8745555555555555,0.07679448708775061,4.400000000000007,0.8719780236420099,-0.06709505226513225
10,2020/09/26,12:12:00,34.580935,135.42270166666665,132.4,136.2,1.8,2.1,275.1,4.0,600.0,490.9651999992436,-431.2244475291154,2.3108159296404924,2.377138441216277,0.9259999999999999,0.0663225115757844,3.7999999999999936,0.9239641596384383,-0.06136963177040002
