,date (JST),time (JST),latitude [deg],longitude [deg],GPS deg [deg],gyro deg [deg],GPS speed [knot],log speed [knot],wind dir [deg],wind sped [knot],t [s],p_x [m],p_y [m],GPS deg [rad],gyro deg [rad],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s]
0,2021/11/13,06:59:00,34.603785,135.399145,119.9,118.0,6.8,7.2,271.0,5.7,0.0,3027.4644000000703,-2584.8561119957935,2.092649773141201,2.059488517353309,3.498222222222222,-0.03316125578789197,-1.8999999999999833,3.4962989554122537,0.11598418182048356
1,2021/11/13,07:00:00,34.60288,135.401035,120.2,117.9,6.1,6.3,265.7,5.9,60.0,2926.9007999997298,-2411.9763152001074,2.097885760897184,2.057743188101315,3.138111111111111,-0.0401425727958693,-2.2999999999999843,3.1355830334685884,0.12593802405523072
2,2021/11/13,07:01:00,34.601998333333334,135.40294166666666,118.9,118.1,7.0,7.0,271.7,5.0,120.0,2828.9299999999535,-2237.5696746266317,2.075196480621258,2.0612338466053033,3.601111111111111,-0.013962634015954656,-0.8000000000000012,3.6007600892379497,0.050279362754633204
3,2021/11/13,07:02:00,34.60096333333333,135.40515333333335,120.0,119.7,7.9,8.6,279.4,4.6,180.0,2713.9207999997675,-2035.2619010041233,2.0943951023931953,2.0891591146372126,4.064111111111111,-0.005235987755982663,-0.29999999999998134,4.0640554012815695,0.021279538784646897
4,2021/11/13,07:03:00,34.59981166666667,135.40754666666666,119.5,118.5,8.4,8.9,268.1,4.0,240.0,2585.947599999941,-1816.3340392363532,2.0856684561332237,2.0682151636132806,4.3213333333333335,-0.017453292519943098,-0.9999999999999887,4.320675173335819,0.07541766568431363
5,2021/11/13,07:04:00,34.59867166666667,135.410065,118.1,117.9,8.6,9.4,297.8,4.4,300.0,2459.2707999999993,-1585.9679599517367,2.0612338466053033,2.057743188101315,4.424222222222222,-0.003490658503988442,-0.19999999999998755,4.424195268346433,0.015443417561263323
6,2021/11/13,07:05:00,34.597546666666666,135.41256333333334,118.4,119.0,8.2,8.9,258.6,4.2,360.0,2334.2607999997977,-1357.428220350904,2.0664698343612864,2.076941809873252,4.218444444444444,0.01047197551196577,0.5999999999999881,4.218213144459003,-0.04417463952859776
7,2021/11/13,07:06:00,34.59651,135.41476666666668,120.2,119.7,6.9,7.8,281.9,3.6,420.0,2219.066400000079,-1155.8719016356451,2.097885760897184,2.0891591146372126,3.549666666666667,-0.008726646259971549,-0.49999999999999434,3.549531506236787,0.030976292174060994
8,2021/11/13,07:07:00,34.595661666666665,135.41664333333333,119.9,128.3,6.0,6.5,257.3,3.2,480.0,2124.799599999634,-984.1961768071093,2.092649773141201,2.239257430308725,3.0866666666666664,0.14660765716752389,8.400000000000011,3.053553934412424,-0.4509096148293111
9,2021/11/13,07:08:00,34.594683333333336,135.41815,133.6,142.7,5.5,6.0,246.4,3.2,540.0,2016.087200000131,-846.3679538956723,2.331759880664424,2.490584842595908,2.8294444444444444,0.15882496193148388,9.099999999999994,2.7938325098791066,-0.4474994647372689
10,2021/11/13,07:09:00,34.59350833333333,135.41922166666666,147.1,151.0,5.2,5.9,173.3,2.6,600.0,1885.5211999997437,-748.3342261994924,2.5673793296836585,2.6354471705114375,2.675111111111111,0.06806784082777906,3.900000000000012,2.6689162996940037,-0.18194845978405777
11,2021/11/13,07:10:00,34.59223333333333,135.42003666666668,155.6,157.4,5.0,5.4,180.8,2.7,660.0,1743.8431999997779,-673.7804232013004,2.7157323161031766,2.7471482426390748,2.5722222222222224,0.03141592653589819,1.800000000000015,2.570952985829632,-0.08079545251763066
12,2021/11/13,07:11:00,34.59106333333333,135.420615,157.6,157.1,4.4,4.4,179.6,3.1,720.0,1613.832799999568,-620.876487699162,2.750638901143063,2.7419122548830916,2.263555555555556,-0.008726646259971549,-0.49999999999999434,2.263469366295922,0.01975299790809687
13,2021/11/13,07:12:00,34.590001666666666,135.42114333333333,159.2,159.4,3.8,3.9,162.8,2.7,780.0,1495.8603999997574,-572.5457034991783,2.7785641691749725,2.7820548276789614,1.9548888888888887,0.003490658503988886,0.200000000000013,1.954876979036796,-0.006823835666605592
