,date (JST),time (JST),latitude [deg],longitude [deg],GPS deg [deg],gyro deg [deg],GPS speed [knot],log speed [knot],wind dir [deg],wind sped [knot],t [s],p_x [m],p_y [m],GPS deg [rad],gyro deg [rad],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s]
0,2021/11/11,07:32:00,34.874478333333336,136.686885,291.7,301.4,1.5,1.2,261.9,7.9,0.0,-10838.829999999773,3298.6176003548535,5.091125428067459,5.260422365510909,0.7716666666666666,0.1692969374434501,9.700000000000008,0.7606345103135652,-0.1300176378976604
1,2021/11/11,07:33:00,34.87506666666667,136.68604,314.6,317.6,4.6,4.8,256.8,6.8,60.0,-10773.454399999815,3221.6185764199736,5.490805826774161,5.543165704333991,2.3664444444444444,0.05235987755983018,3.000000000000017,2.3632013145781015,-0.12385013289580266
2,2021/11/11,07:34:00,34.8764,136.68493166666667,333.6,339.7,6.6,6.4,252.8,6.6,120.0,-10625.294400000425,3120.6139660938543,5.8224183846530835,5.928883469024737,3.395333333333333,0.1064650843716537,6.0999999999999766,3.376108766313607,-0.3608019435436224
3,2021/11/11,07:35:00,34.878405,136.68437,354.9,355.0,7.8,7.3,265.8,6.5,180.0,-10402.498799999974,3069.4039535677884,6.194173515327875,6.19591884457987,4.012666666666667,0.0017453292519951091,0.10000000000004466,4.012660555027386,-0.007003420956231076
4,2021/11/11,07:36:00,34.880685,136.68434166666665,2.1,359.6,8.5,8.4,273.7,6.2,240.0,-10149.145200000095,3066.7800047380915,0.03665191429188092,6.276203990171609,4.372777777777777,-0.04363323129985843,-2.500000000000011,4.3686158622615565,0.19073788775142286
5,2021/11/11,07:37:00,34.883091666666665,136.68442666666667,1.1,358.0,8.7,8.6,263.1,6.1,300.0,-9881.716400000214,3074.4789580796282,0.019198621771937627,6.2482787221397,4.475666666666666,-0.054105206811823764,-3.0999999999999743,4.469117290823348,0.24203874064885725
6,2021/11/11,07:38:00,34.88549666666667,136.68448,1.3,358.9,8.9,8.8,270.4,6.1,360.0,-9614.47279999987,3079.2927744839626,0.022689280275926284,6.263986685407648,4.578555555555555,-0.0418879020478651,-2.4000000000000683,4.5745393844315165,0.19173000702435308
7,2021/11/11,07:39:00,34.88805166666667,136.684585,1.9,359.2,9.0,8.9,259.7,5.9,420.0,-9330.561199999762,3088.810561284669,0.03316125578789226,6.269222673163632,4.63,-0.04712388980384687,-2.699999999999999,4.624860121073921,0.21810286678564542
8,2021/11/11,07:40:00,34.89056166666667,136.68469666666667,2.3,359.8,9.0,8.8,261.8,5.2,480.0,-9051.649999999663,3098.936233889312,0.04014257279586958,6.279694648675598,4.63,-0.04363323129985843,-2.500000000000011,4.625593265924001,0.20195776350150657
9,2021/11/11,07:41:00,34.89306666666667,136.68482833333334,2.6,359.7,9.0,9.0,264.7,5.9,540.0,-8773.29439999974,3110.8836704009154,0.04537856055185257,6.277949319423604,4.63,-0.05061454830783531,-2.8999999999999857,4.624070623762782,0.23424531255518147
10,2021/11/11,07:42:00,34.89558,136.68497333333335,2.5,359.8,9.0,9.1,264.4,5.7,600.0,-8494.012799999786,3124.0452164329195,0.04363323129985824,6.279694648675598,4.63,-0.04712388980384687,-2.699999999999999,4.624860121073921,0.21810286678564542
11,2021/11/11,07:43:00,34.898065,136.68514,3.2,0.3,9.1,8.6,271.9,5.7,660.0,-8217.879599999776,3139.180651526982,0.05585053606381855,0.005235987755982988,4.681444444444445,-0.05061454830783555,-2.9,4.675449186249036,0.2368480382502402
12,2021/11/11,07:44:00,34.90058833333333,136.68529166666667,2.5,359.7,9.0,8.7,265.7,6.5,720.0,-7937.486800000259,3152.9484633836696,0.04363323129985824,6.277949319423604,4.63,-0.04886921905584109,-2.799999999999992,4.62447241589084,0.22617443415368874
13,2021/11/11,07:45:00,34.90311,136.68545,3.1,359.9,9.1,9.2,250.6,7.1,780.0,-7657.279200000275,3167.3231704839272,0.054105206811824215,6.281439977927592,4.681444444444445,-0.05585053606381886,-3.200000000000018,4.674144968586601,0.26132527443077597
14,2021/11/11,07:46:00,34.90557666666667,136.68558833333333,2.5,0.0,9.1,9.6,246.8,7.1,840.0,-7383.18319999986,3179.876654251029,0.04363323129985824,0.0,4.681444444444445,-0.04363323129985824,-2.5,4.676988746656491,0.2042017386515224
15,2021/11/11,07:47:00,34.90815666666667,136.685725,1.4,357.4,9.1,9.6,257.4,6.1,900.0,-7096.493599999659,3192.275734113941,0.024434609527920613,6.237806746627734,4.681444444444445,-0.06981317007977353,-4.0000000000000195,4.670040681066353,0.3265610564734718
16,2021/11/11,07:48:00,34.910668333333334,136.68572333333333,359.2,355.1,9.0,9.1,261.7,6.8,960.0,-6817.397200000028,3192.075058575494,6.269222673163632,6.197664173831865,4.63,-0.07155849933176661,-4.099999999999948,4.618150824970271,0.33103316726033166
17,2021/11/11,07:49:00,34.913133333333334,136.685625,357.7,354.7,9.0,8.8,263.8,5.8,1020.0,-6543.486399999935,3183.0701197187077,6.2430427343837165,6.190682856823886,4.63,-0.05235987755983018,-3.000000000000017,4.623654745913677,0.2423154774048313
18,2021/11/11,07:50:00,34.915681666666664,136.68552166666666,358.2,354.8,9.0,8.9,276.7,5.3,1080.0,-6260.3156000003255,3173.6084024880684,6.2517693806436885,6.192428186075881,4.63,-0.059341194567807065,-3.399999999999992,4.621850403287033,0.2745885096567017
19,2021/11/11,07:51:00,34.918185,136.6854,357.1,353.7,9.0,9.1,260.4,5.9,1140.0,-5982.145199999934,3162.477947695247,6.232570758871751,6.173229564303943,4.63,-0.05934119456780795,-3.400000000000043,4.6218504032870324,0.2745885096567058
20,2021/11/11,07:52:00,34.92064666666667,136.68524,356.9,354.2,9.0,8.9,261.3,5.1,1200.0,-5708.604799999697,3147.8570822759893,6.229080100367762,6.181956210563915,4.63,-0.04712388980384663,-2.6999999999999846,4.624860121073921,0.21810286678564428
21,2021/11/11,07:53:00,34.92319666666667,136.68509666666668,357.1,353.9,9.1,8.8,259.4,4.6,1260.0,-5425.248799999766,3134.753004790403,6.232570758871751,6.176720222807932,4.681444444444445,-0.05585053606381951,-3.2000000000000552,4.6741449685866,0.261325274430779
22,2021/11/11,07:54:00,34.925713333333334,136.68495833333333,357.8,354.5,9.1,9.0,248.1,5.3,1320.0,-5145.596799999956,3122.1053700642283,6.244788063635712,6.187192198319898,4.681444444444445,-0.05759586531581373,-3.300000000000049,4.673681751044318,0.2694827942097205
23,2021/11/11,07:55:00,34.92819,136.684825,357.2,354.3,9.1,9.1,261.8,6.1,1380.0,-4870.3895999999795,3109.9142759947613,6.234316088123745,6.183701539815909,4.681444444444445,-0.05061454830783596,-2.900000000000023,4.675449186249035,0.23684803825024212
24,2021/11/11,07:56:00,34.93076,136.684685,356.7,353.3,9.1,9.4,247.8,4.0,1440.0,-4584.811200000131,3097.114595313994,6.225589441863773,6.166248247295966,4.681444444444445,-0.059341194567807065,-3.399999999999992,4.673204296656889,0.2776394930973317
25,2021/11/11,07:57:00,34.93329,136.68452333333335,357.3,354.0,9.1,9.1,240.6,5.4,1500.0,-4303.6776000001155,3082.3427331555945,6.23606141737574,6.178465552059927,4.681444444444445,-0.057595865315812844,-3.2999999999999985,4.673681751044318,0.2694827942097163
26,2021/11/11,07:58:00,34.93581833333333,136.68431166666667,353.9,349.2,9.1,9.2,242.8,5.7,1560.0,-4022.7292000004213,3063.0175838577898,6.176720222807932,6.094689747964199,4.681444444444445,-0.08203047484373283,-4.699999999999962,4.665702557644926,0.3835905760121652
27,2021/11/11,07:59:00,34.93828833333333,136.68380333333334,346.9,336.3,9.0,8.9,236.1,5.2,1620.0,-3748.2628000001537,3016.675480203117,6.054547175168329,5.86954227445693,4.63,-0.18500490071139897,-10.600000000000001,4.550990666562436,0.8516947533368945
28,2021/11/11,08:00:00,34.940531666666665,136.682675,333.8,328.3,8.7,8.5,257.2,5.3,1680.0,-3498.9836000002465,2913.873748725498,5.825909043157072,5.729915934297384,4.475666666666666,-0.09599310885968748,-5.499999999999964,4.455061585158703,0.4289736396963462
29,2021/11/11,08:01:00,34.94269833333333,136.68132333333332,332.2,322.5,8.8,8.7,244.4,5.1,1740.0,-3258.223600000149,2790.736822024285,5.797983775125163,5.6286868376817125,4.527111111111112,-0.1692969374434501,-9.700000000000008,4.4623891271729175,0.7627701423329413
30,2021/11/11,08:02:00,34.94466666666667,136.67964333333333,321.8,313.4,8.6,8.4,247.0,4.9,1800.0,-3039.5023999996783,2637.7048975227926,5.616469532917753,5.469861875750229,4.424222222222222,-0.14660765716752433,-8.400000000000038,4.376760639324474,0.6463037812553479
31,2021/11/11,08:03:00,34.94624666666667,136.67755666666667,303.7,292.5,8.2,8.1,250.9,5.2,1860.0,-2863.93280000001,2447.6475564814996,5.3005649383067786,5.105088062083414,4.218444444444444,-0.1954768762233643,-11.199999999999966,4.138104825331934,0.8193668198241592
32,2021/11/11,08:04:00,34.947161666666666,136.675055,286.4,277.3,8.1,7.5,248.0,4.3,1920.0,-2762.2580000001094,2219.809358480348,4.99862297771176,4.839798015780276,4.167,-0.15882496193148388,-9.099999999999994,4.114553332731048,0.6590446662494324
33,2021/11/11,08:05:00,34.94758,136.67235833333334,278.9,275.1,8.2,8.5,273.4,6.4,1980.0,-2715.772799999829,1974.2213091050342,4.867723283812185,4.801400772236401,4.218444444444444,-0.06632251157578395,-3.7999999999999674,4.209170060575108,0.2795727669540426
34,2021/11/11,08:06:00,34.947875,136.66956166666665,276.2,274.0,8.4,8.5,266.5,5.0,2040.0,-2682.9923999996886,1719.5289430616128,4.820599394008338,4.782202150464463,4.3213333333333335,-0.03839724354387464,-2.199999999999965,4.318148149449098,0.16588651900353352
35,2021/11/11,08:07:00,34.94811166666667,136.66672666666668,275.6,274.5,8.5,8.8,253.8,6.0,2100.0,-2656.6939999997626,1461.3470529009044,4.810127418496372,4.790928796724435,4.372777777777777,-0.019198621771937322,-1.0999999999999828,4.371971927838589,0.08394614951553053
36,2021/11/11,08:08:00,34.94836166666666,136.663875,276.3,278.0,8.5,8.6,277.9,6.0,2160.0,-2628.91400000042,1201.64800308536,4.822344723260333,4.852015320544236,4.372777777777777,0.029670597283903533,1.699999999999996,4.370853143888706,-0.12972389288550346
37,2021/11/11,08:09:00,34.94884666666667,136.66109,287.1,289.8,8.5,8.6,267.5,5.1,2220.0,-2575.020799999894,948.019606071277,5.01084028247572,5.057964172279568,4.372777777777777,0.047123889803847525,2.700000000000036,4.3679234476809246,-0.2059860408531124
38,2021/11/11,08:10:00,34.949648333333336,136.65860333333333,293.2,295.1,7.2,7.1,249.8,5.4,2280.0,-2485.939599999779,721.5599049774546,5.117305366847374,5.150466622635267,3.7039999999999997,0.03316125578789286,1.9000000000000346,3.701963599848268,-0.12280678075110354
