,date (JST),time (JST),latitude [deg],longitude [deg],GPS deg [deg],gyro deg [deg],GPS speed [knot],log speed [knot],wind dir [deg],wind sped [knot],t [s],p_x [m],p_y [m],GPS deg [rad],gyro deg [rad],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s]
0,2021/06/13,09:03:00,34.59302,135.37272666666667,346.4,358.5,0.6,0.6,51.6,3.2,0.0,1831.0724000006214,-5002.327056414919,6.045820528908357,6.257005368399671,0.3086666666666667,0.21118483949131406,12.10000000000001,0.3018090924128231,-0.06470226308297972
1,2021/06/13,09:04:00,34.59315333333333,135.372655,332.2,358.3,0.5,0.6,53.4,2.6,60.0,1845.8884000003234,-5008.879367264793,5.797983775125163,6.253514709895683,0.25722222222222224,0.45553093477052004,26.1,0.2309926486539806,-0.11316213091293818
2,2021/06/13,09:05:00,34.593331666666664,135.37265333333335,1.3,347.5,0.8,0.7,60.1,2.1,120.0,1865.7048000000293,-5009.0264645905945,0.022689280275926284,6.065019150680295,0.4115555555555556,-0.24085543677521784,-13.80000000000002,0.39967570808725467,0.09816976965234056
3,2021/06/13,09:06:00,34.593498333333336,135.372595,330.2,340.4,0.6,0.3,77.5,1.6,180.0,1884.224800000644,-5014.357972937964,5.7630771900852755,5.941100773788698,0.3086666666666667,0.17802358370342208,10.200000000000028,0.30378837765983935,-0.0546601565119782
4,2021/06/13,09:07:00,34.593601666666665,135.372495,312.3,338.9,0.5,0.7,73.1,1.1,240.0,1895.7072000000821,-5023.5031898638435,5.450663253978291,5.9149208350087825,0.25722222222222224,0.4642575810304912,26.599999999999973,0.22999633980923753,-0.11517358759408344
5,2021/06/13,09:08:00,34.59377333333333,135.372345,332.4,336.9,1.2,1.0,86.8,1.7,300.0,1914.782800000084,-5037.220488707447,5.801474433629151,5.880014249968895,0.6173333333333334,0.07853981633974438,4.499999999999974,0.615430300691251,-0.048435415095989344
6,2021/06/13,09:09:00,34.594255,135.37202166666665,330.6,335.0,2.4,2.7,87.7,1.4,360.0,1968.3055999999658,-5066.785388324782,5.770058507093254,5.846852994181004,1.2346666666666668,0.07679448708775016,4.399999999999981,1.2310277980828377,-0.094722426727245
7,2021/06/13,09:10:00,34.595,135.37152833333334,332.0,336.6,3.7,3.7,59.9,2.9,420.0,2051.090000000183,-5111.89407873244,5.794493116621174,5.874778262212914,1.9034444444444445,0.08028514559173949,4.600000000000019,1.8973132185371078,-0.15265419696418753
8,2021/06/13,09:11:00,34.59617166666666,135.37086166666666,337.0,339.7,5.2,5.6,44.5,2.8,480.0,2181.28559999993,-5172.845991305651,5.8817595792208905,5.928883469024737,2.675111111111111,0.04712388980384663,2.6999999999999846,2.6721414032871547,-0.12601498969837227
9,2021/06/13,09:12:00,34.597675,135.37009,334.7,333.8,6.2,6.4,47.6,2.8,540.0,2348.3360000005755,-5243.392112246842,5.841617006425021,5.825909043157072,3.1895555555555553,-0.015707963267948877,-0.8999999999999949,3.1891620680020605,0.050099361194791296
10,2021/06/13,09:13:00,34.59929666666667,135.369025,331.6,338.2,6.9,7.4,39.8,3.0,600.0,2528.5356000004035,-5340.7673659255715,5.787511799613197,5.902703530244822,3.549666666666667,0.1151917306316248,6.5999999999999455,3.526142193626208,-0.40798857186617554
11,2021/06/13,09:14:00,34.601123333333334,135.36823833333332,348.8,0.5,7.0,7.8,36.8,2.8,660.0,2731.514800000347,-5412.67229321296,6.087708430956222,0.008726646259971648,3.601111111111111,0.20420352248333654,11.7,3.5262901435834917,-0.7302595825005076
12,2021/06/13,09:15:00,34.60301166666667,135.368375,12.0,19.8,6.7,6.6,40.3,3.3,720.0,2941.3464000003646,-5400.108757705549,0.20943951023931956,0.3455751918948773,3.4467777777777777,0.13613568165555773,7.800000000000002,3.4148876399182946,-0.46778141916495075
13,2021/06/13,09:16:00,34.60469833333333,135.36919833333334,30.4,40.4,6.5,7.1,36.0,3.1,780.0,3128.768800000112,-5324.737672606892,0.5305800926062761,0.7051130178057091,3.343888888888889,0.17453292519943298,10.000000000000002,3.2930877029891557,-0.5806602118762522
14,2021/06/13,09:17:00,34.605895,135.37069666666667,60.8,73.0,6.1,6.0,46.7,3.6,840.0,3261.7423999999473,-5187.636906436524,1.0611601852125523,1.2740903539558606,3.138111111111111,0.21293016874330825,12.200000000000003,3.0672396780358,-0.6631606918099491
15,2021/06/13,09:18:00,34.606228333333334,135.37269666666666,87.0,86.8,6.3,7.0,58.6,3.2,900.0,3298.782400000392,-5004.673702431621,1.5184364492350666,1.514945790731078,3.241,-0.003490658503988664,-0.2000000000000003,3.240980254718899,0.011313201236740131
16,2021/06/13,09:19:00,34.606265,135.37493833333335,88.4,85.2,6.9,7.3,67.0,3.5,960.0,3302.8568000003693,-4799.613052191128,1.5428710587629875,1.4870205226991688,3.549666666666667,-0.055850536063818616,-3.200000000000004,3.5441318992579722,0.1981477355574007
17,2021/06/13,09:20:00,34.60635333333333,135.37736333333334,88.5,86.8,7.3,7.6,64.6,3.1,1020.0,3312.672400000059,-4577.780403254393,1.5446163880149817,1.514945790731078,3.7554444444444446,-0.029670597283903755,-1.7000000000000088,3.753791523575007,0.11140993153696263
18,2021/06/13,09:21:00,34.60639166666667,135.37981833333333,89.2,87.1,7.5,8.0,71.9,3.3,1080.0,3316.932000000362,-4353.205012071746,1.556833692778942,1.520181778487061,3.8583333333333334,-0.03665191429188086,-2.0999999999999965,3.8557420526626487,0.14138364275946272
19,2021/06/13,09:22:00,34.60642333333333,135.38236666666666,90.3,88.8,7.7,7.8,71.9,3.5,1140.0,3320.450800000164,-4120.092103147834,1.5760323145508794,1.5498523757709646,3.961222222222222,-0.02617993877991487,-1.4999999999999958,3.9598648103003993,0.10369270934710922
20,2021/06/13,09:23:00,34.606395,135.38498,90.3,88.6,7.8,8.0,71.2,3.4,1200.0,3317.302400000217,-3881.0347271272017,1.5760323145508794,1.546361717266976,4.012666666666667,-0.029670597283903533,-1.699999999999996,4.010900532039049,0.11904074876552083
21,2021/06/13,09:24:00,34.60639666666667,135.38759833333333,89.7,89.2,7.8,8.3,75.9,3.3,1260.0,3317.4876000005356,-3641.519230338376,1.5655603390389137,1.556833692778942,4.012666666666667,-0.008726646259971771,-0.5000000000000071,4.012513876615499,0.03501667810980897
22,2021/06/13,09:25:00,34.60637,135.39022333333332,91.5,93.0,7.8,8.1,79.1,4.1,1320.0,3314.5244000001217,-3401.3944764581797,1.5969762655748114,1.6231562043547265,4.012666666666667,0.02617993877991509,1.5000000000000084,4.011291626018586,-0.10503936791005959
23,2021/06/13,09:26:00,34.60614833333333,135.39283833333334,101.0,105.2,7.8,8.3,82.0,3.6,1380.0,3289.8927999999387,-3162.188120700933,1.7627825445142729,1.8360863730980348,4.012666666666667,0.07330382858376194,4.2000000000000055,4.001890558942676,-0.2938804723408105
24,2021/06/13,09:27:00,34.60542,135.39533,115.1,116.9,8.0,8.7,79.4,3.5,1440.0,3208.960400000568,-2934.2721852857526,2.008873969045473,2.0402898955813713,4.115555555555556,0.03141592653589819,1.800000000000015,4.113524777327411,-0.12927272402820905
25,2021/06/13,09:28:00,34.604308333333336,135.39778833333332,119.5,118.1,8.5,9.3,93.5,4.1,1500.0,3085.4320000005728,-2709.4097442933235,2.0856684561332237,2.0612338466053033,4.372777777777777,-0.02443460952792043,-1.3999999999999895,4.371472458926496,0.10683648568862861
26,2021/06/13,09:29:00,34.60314666666667,135.40034666666668,118.9,117.6,8.7,8.9,88.2,4.1,1560.0,2956.3476000003934,-2475.397231594497,2.075196480621258,2.0525072003453313,4.475666666666666,-0.02268928027592665,-1.300000000000021,4.474514671791956,0.10154094262724672
27,2021/06/13,09:30:00,34.60196,135.40292833333334,119.3,117.8,8.9,9.6,93.4,4.4,1620.0,2824.485200000122,-2239.2472788302784,2.0821777976292353,2.05599785884932,4.578555555555555,-0.02617993877991509,-1.5000000000000084,4.5769865989186425,0.11985261210250388
28,2021/06/13,09:31:00,34.60076333333333,135.405545,118.4,117.4,8.9,9.5,93.4,3.9,1680.0,2691.511600000287,-1999.8922933489923,2.0664698343612864,2.049016541841343,4.578555555555555,-0.017453292519943542,-1.0000000000000142,4.577858219367712,0.07990681245123908
29,2021/06/13,09:32:00,34.59959333333333,135.408195,119.0,118.9,9.0,9.5,81.8,4.4,1740.0,2561.5012000000766,-1757.4842418055778,2.076941809873252,2.075196480621258,4.63,-0.001745329251994221,-0.09999999999999377,4.629992948108522,0.008080870334108666
30,2021/06/13,09:33:00,34.59835666666667,135.41081666666668,119.4,118.9,9.0,9.3,84.7,4.6,1800.0,2424.0828000004103,-1517.6653377697924,2.0839231268812295,2.075196480621258,4.63,-0.008726646259971549,-0.49999999999999434,4.629823703787113,0.04040385935747086
31,2021/06/13,09:34:00,34.597105,135.41349,119.6,120.7,9.0,9.8,85.9,4.0,1860.0,2284.997600000215,-1273.1164387192812,2.087413785385218,2.1066124071571557,4.63,0.019198621771937766,1.100000000000008,4.629146747123213,-0.0888841583105638
32,2021/06/13,09:35:00,34.59578,135.41593,128.8,143.4,8.5,9.4,73.1,5.0,1920.0,2137.763600000065,-1049.9101439744095,2.2479840765686965,2.5028021473598687,4.372777777777777,0.25481807079117225,14.600000000000009,4.23157715603533,-1.1022432881841935
33,2021/06/13,09:36:00,34.593878333333336,135.41716166666666,164.0,166.4,7.6,8.3,91.5,2.7,1980.0,1926.450400000629,-937.2453545905807,2.8623399732707004,2.9042278753185644,3.9097777777777774,0.04188790204786397,2.4000000000000035,3.9063482383909585,-0.16372450038034203
34,2021/06/13,09:37:00,34.59179,135.41771,168.5,166.5,7.7,8.4,114.3,3.4,2040.0,1694.3948000006635,-887.0932157445026,2.9408797896104453,2.9059732045705586,3.961222222222222,-0.03490658503988664,-2.0000000000000027,3.958809152673087,0.1382446618823182
35,2021/06/13,09:38:00,34.589848333333336,135.41827166666667,165.1,164.6,6.8,7.2,96.3,3.6,2100.0,1478.6368000006069,-835.7192715483911,2.8815385950426378,2.872811948782666,3.498222222222222,-0.008726646259971549,-0.49999999999999434,3.498089020639152,0.030527360403422427
36,2021/06/13,09:39:00,34.588136666666664,135.41883666666666,164.2,163.4,6.1,6.7,102.1,4.6,2160.0,1288.436399999977,-784.0380863808456,2.865830631774689,2.8518679977587347,3.138111111111111,-0.013962634015954212,-0.7999999999999757,3.137805220621642,0.043814873257607544
37,2021/06/13,09:40:00,34.58658833333333,135.41939666666667,162.0,158.5,5.6,6.2,82.2,3.9,2220.0,1116.385600000109,-732.8125526281392,2.827433388230814,2.7663468644110125,2.8808888888888884,-0.061086523819801286,-3.499999999999986,2.875515450386907,0.17587405922886248
38,2021/06/13,09:41:00,34.585235,135.42005166666667,155.8,155.4,5.0,5.3,83.6,4.0,2280.0,966.003200000012,-672.893908805382,2.7192229746071654,2.712241657599188,2.5722222222222224,-0.006981317007977328,-0.4000000000000006,2.572159538981099,0.017957352877534465
39,2021/06/13,09:42:00,34.58405333333333,135.42069166666667,155.2,154.0,4.4,4.8,89.0,3.7,2340.0,834.6963999999166,-614.3459850448922,2.7087509990951992,2.6878070480712677,2.263555555555556,-0.02094395102393154,-1.1999999999999762,2.2630591204166173,0.047404330873748846
40,2021/06/13,09:43:00,34.583011666666664,135.42129666666668,153.4,153.0,3.8,4.0,77.3,4.6,2400.0,718.9464000000214,-558.9988818284172,2.6773350725593015,2.670353755551324,1.9548888888888887,-0.006981317007977328,-0.4000000000000006,1.9548412496256349,0.01364758818692619
41,2021/06/13,09:44:00,34.582141666666665,135.42182,152.3,150.8,3.3,3.5,62.6,3.9,2460.0,622.2720000001289,-511.12222006066384,2.658136450787364,2.631956512007449,1.6976666666666664,-0.02617993877991509,-1.5000000000000084,1.6970849187001709,0.0444397325773329
