,date (JST),time (JST),latitude [deg],longitude [deg],GPS deg [deg],gyro deg [deg],GPS speed [knot],log speed [knot],wind dir [deg],wind sped [knot],t [s],p_x [m],p_y [m],GPS deg [rad],gyro deg [rad],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s]
0,2021/10/03,06:45:00,34.950361666666666,136.68152333333333,322.6,319.8,0.9,1.1,330.5,7.0,0.0,678.5728000001029,3614.3153406985493,5.630432166933708,5.581562947877866,0.46299999999999997,-0.04886921905584174,-2.8000000000000296,0.4624472415890839,0.022617443415369174
1,2021/10/03,06:46:00,34.950538333333334,136.68139166666666,333.1,317.9,0.6,1.2,344.1,6.8,60.0,698.204000000281,3602.318897210618,5.813691738393112,5.548401692089973,0.3086666666666667,-0.26529004630313935,-15.200000000000072,0.29786842462712004,0.08092905980714729
2,2021/10/03,06:47:00,34.950781666666664,136.68128166666668,339.8,303.2,1.4,1.8,348.1,7.7,120.0,725.2431999999152,3592.2944742830323,5.930628798276732,5.291838292046807,0.7202222222222221,-0.6387905062299257,-36.600000000000065,0.5782069860209778,0.429414404391903
3,2021/10/03,06:48:00,34.95118333333333,136.68091,303.3,255.2,1.9,1.4,14.4,4.6,180.0,769.8764000001335,3558.4334215440954,5.293583621298802,4.454080251089529,0.9774444444444443,-0.8395033702092726,-48.1,0.6527692211643107,0.7275231857994957
4,2021/10/03,06:49:00,34.95109166666667,136.68028,238.3,230.6,2.2,1.8,354.9,5.5,240.0,759.690400000585,3501.05353367483,4.159119607502488,4.024729255098924,1.131777777777778,-0.1343903524035639,-7.70000000000003,1.1215727635883692,0.1516425871856365
5,2021/10/03,06:50:00,34.950575,136.67951666666667,228.1,227.1,3.5,3.6,359.8,6.1,300.0,702.2784000002582,3431.538156830622,3.981096023799066,3.9636427312791223,1.8005555555555555,-0.017453292519943542,-1.0000000000000142,1.8002813222232577,0.03142402736846481
6,2021/10/03,06:51:00,34.94968333333333,136.67840333333334,224.7,231.8,5.1,5.3,358.9,5.7,360.0,603.1964000001273,3330.1509362213687,3.9217548292312583,4.045673206122856,2.6236666666666664,0.12391837689159813,7.100000000000041,2.6035482276988935,-0.3242890744748079
7,2021/10/03,06:52:00,34.948813333333334,136.67705666666666,236.0,244.0,4.9,5.4,20.1,5.9,420.0,506.52200000023413,3207.509343300973,4.118977034706618,4.258603374866164,2.520777777777778,0.13962634015954567,7.99999999999996,2.4962457417266677,-0.3508244601645544
8,2021/10/03,06:53:00,34.948148333333336,136.67534666666666,251.9,259.3,6.3,6.1,38.7,2.5,480.0,432.62720000046556,3051.7687458090013,4.396484385773716,4.5256387504212965,3.241,0.12915436464758034,7.399999999999998,3.2140062372835962,-0.4174265285078808
9,2021/10/03,06:54:00,34.947875,136.67302166666667,268.4,272.6,7.4,7.8,10.0,5.0,540.0,402.25440000056204,2840.003226607051,4.68446371235278,4.757767540936543,3.806888888888889,0.07330382858376261,4.200000000000044,3.7966654020738204,-0.27880967888743813
10,2021/10/03,06:55:00,34.947981666666664,136.67039,275.5,276.6,8.0,7.9,342.8,6.0,600.0,414.10719999985076,2600.29846184584,4.808382089244378,4.827580711016316,4.115555555555556,0.01919862177193821,1.1000000000000336,4.114797108553967,-0.079008140720503
11,2021/10/03,06:56:00,34.94817666666667,136.66775833333332,273.9,275.2,7.5,7.6,334.2,5.5,660.0,435.7756000004122,2360.592737283001,4.780456821212468,4.8031461014883945,3.8583333333333334,0.02268928027592665,1.300000000000021,3.857340234303411,-0.08753529536831614
12,2021/10/03,06:57:00,34.94831166666667,136.66540166666667,273.9,275.7,6.7,6.5,335.7,5.7,720.0,450.7768000004365,2145.936428393849,4.780456821212468,4.8118727477483665,3.4467777777777777,0.03141592653589864,1.8000000000000407,3.445077001011706,-0.10826590637362662
13,2021/10/03,06:58:00,34.948465,136.66293833333333,274.3,275.9,7.6,8.0,337.4,6.4,780.0,467.815200000055,1921.5646512617907,4.7874381382204465,4.815363406252355,3.9097777777777774,0.027925268031908423,1.5999999999999515,3.908253414226665,-0.10916740260054575
14,2021/10/03,06:59:00,34.94866833333333,136.66027166666666,275.4,276.1,8.1,8.7,343.3,4.2,840.0,490.40959999985716,1678.6724257034093,4.806636759992383,4.818854064756344,4.167,0.012217304763961323,0.7000000000000582,4.166689015375103,-0.050908242480479184
15,2021/10/03,07:00:00,34.94886833333333,136.65749,274.5,275.4,8.3,7.9,335.5,4.3,900.0,512.6335999998054,1425.3062200245095,4.790928796724435,4.806636759992383,4.2698888888888895,0.01570796326794799,0.8999999999999441,4.2693621232930825,-0.06706849966399102
16,2021/10/03,07:01:00,34.94905333333333,136.65494166666667,275.4,275.9,7.1,6.8,329.1,3.7,960.0,533.1908000000141,1193.193550948102,4.806636759992383,4.815363406252355,3.6525555555555553,0.008726646259971993,0.5000000000000198,3.6524164774320558,-0.03187415571533974
17,2021/10/03,07:02:00,34.94922833333333,136.65273333333334,275.2,275.3,6.1,6.4,322.2,4.2,1020.0,552.6367999998699,992.0498134192974,4.8031461014883945,4.80489143074039,3.138111111111111,0.0017453292519951091,0.10000000000004466,3.138106331495776,-0.005477034337565328
18,2021/10/03,07:03:00,34.94936166666667,136.65081833333332,274.1,266.8,5.4,5.9,338.4,4.9,1080.0,567.4528000003619,817.6244759360769,4.783947479716458,4.656538444320871,2.7780000000000005,-0.127409035395587,-7.300000000000055,2.7554827615151027,0.3529854826945544
19,2021/10/03,07:04:00,34.94922666666667,136.649185,256.7,253.2,4.7,5.2,349.4,3.8,1140.0,552.4516000003376,668.8556269838832,4.480260189869444,4.419173666049642,2.4178888888888888,-0.061086523819802174,-3.500000000000037,2.413379038717583,0.14760858542422603
20,2021/10/03,07:05:00,34.948845,136.64769666666666,244.0,235.3,4.3,4.2,351.5,4.1,1200.0,510.0408000000351,533.294436410401,4.258603374866164,4.106759729942658,2.212111111111111,-0.1518436449235061,-8.699999999999967,2.186658310274898,0.3346057411446529
21,2021/10/03,07:06:00,34.94824333333333,136.64659666666665,230.1,222.6,3.6,3.3,343.5,3.7,1260.0,443.18359999986853,433.1040734009652,4.016002608838952,3.8851029149393774,1.8519999999999999,-0.13089969389957457,-7.499999999999991,1.8361558832642968,0.24173450799153523
22,2021/10/03,07:07:00,34.94757333333333,136.64584666666667,221.0,219.5,3.2,3.6,337.9,4.0,1320.0,368.73319999992356,364.79261858624494,3.857177646907468,3.8309977081275535,1.6462222222222225,-0.026179938779914647,-1.4999999999999831,1.6456581029819843,0.0430930740143827
23,2021/10/03,07:08:00,34.946955,136.64525333333333,216.1,217.1,2.5,2.8,349.1,3.1,1380.0,300.02400000048516,310.7504394552718,3.771656513559746,3.7891098060796895,1.2861111111111112,0.017453292519943542,1.0000000000000142,1.28591523015947,-0.022445733834617725
24,2021/10/03,07:09:00,34.94642833333333,136.64483,211.1,213.7,2.1,2.3,338.4,2.4,1440.0,241.50079999980562,272.19214823901416,3.6843900509600296,3.729768611511882,1.0803333333333334,0.04537856055185241,2.5999999999999908,1.079221205563902,-0.049007148175637
25,2021/10/03,07:10:00,34.945903333333334,136.644465,209.8,214.6,2.2,1.9,343.7,2.4,1500.0,183.1628000002377,238.94691185422482,3.6617007706841034,3.7454765747798313,1.131777777777778,0.08377580409572793,4.800000000000007,1.1278084738128282,-0.09470472357588522
26,2021/10/03,07:11:00,34.945388333333334,136.64412666666666,205.7,221.2,1.9,2.0,344.1,2.5,1560.0,125.93600000023287,208.13039705451635,3.590142271352336,3.8606683054114566,0.9774444444444443,0.2705260340591207,15.499999999999977,0.9418952329862507,-0.2612106660400469
27,2021/10/03,07:12:00,34.944988333333335,136.64389666666668,205.3,236.1,1.4,1.5,347.4,2.6,1620.0,81.48800000033647,187.18118565502658,3.5831609543443586,4.120722363958612,0.7202222222222221,0.5375614096142538,30.80000000000002,0.6186420057671739,-0.36878465001011623
28,2021/10/03,07:13:00,34.94468666666667,136.64372833333334,206.1,261.5,1.0,1.1,353.3,2.6,1680.0,47.966800000486955,171.8487363608344,3.597123588360313,4.564035993965172,0.5144444444444445,0.9669124056048588,55.40000000000001,0.2921240599550954,-0.4234579318127185
