,date (JST),time (JST),latitude [deg],longitude [deg],GPS deg [deg],gyro deg [deg],GPS speed [knot],log speed [knot],wind dir [deg],wind sped [knot],t [s],p_x [m],p_y [m],GPS deg [rad],gyro deg [rad],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s]
0,2021/04/15,06:48:00,34.59931666666667,135.37040833333333,356.3,351.0,1.2,1.3,346.4,4.2,0.0,2585.762399999619,-5208.288406029114,6.2186081248557965,6.126105674500097,0.6173333333333334,-0.09250245035569993,-5.3000000000000265,0.6146940470126154,0.05702344265034431
1,2021/04/15,06:49:00,34.59963333333334,135.37038166666667,356.2,346.6,1.0,1.1,346.6,3.3,60.0,2620.950399999993,-5210.71795444669,6.216862795603801,6.049311187412346,0.5144444444444445,-0.16755160819145498,-9.599999999999962,0.5072401835151599,0.08579325525506117
2,2021/04/15,06:50:00,34.59983166666667,135.37041166666666,10.5,339.4,0.5,0.7,352.3,3.7,120.0,2642.9891999996235,-5207.967328758724,0.1832595714594046,5.9236474812687545,0.25722222222222224,-0.5427973973702367,-31.100000000000012,0.22025092231663995,0.13286385070291962
3,2021/04/15,06:51:00,34.59995,135.37042166666666,356.9,331.4,0.5,0.4,345.1,4.5,180.0,2656.1383999995865,-5207.0488183722,6.229080100367762,5.784021141109208,0.25722222222222224,-0.44505895925855393,-25.499999999999993,0.2321649925855475,0.1107370210123559
4,2021/04/15,06:52:00,34.600116666666665,135.37032833333333,329.9,329.3,0.8,0.8,342.7,3.6,240.0,2674.6583999994164,-5215.581731784657,5.757841202329293,5.7473692268173275,0.4115555555555556,-0.010471975511965326,-0.5999999999999627,0.41153298970331753,0.004309720929619112
5,2021/04/15,06:53:00,34.600406666666665,135.37009166666667,326.0,331.7,1.7,2.0,340.6,3.2,300.0,2706.8831999993763,-5237.222865647796,5.689773361501515,5.789257128865191,0.8745555555555555,0.09948376736367592,5.69999999999995,0.8702313767960903,-0.0868606389146862
6,2021/04/15,06:54:00,34.60094333333333,135.36969166666665,328.8,341.0,2.7,2.8,335.8,4.6,360.0,2766.517599999614,-5273.797781182634,5.7386425805573555,5.951572749300664,1.3890000000000002,0.21293016874330825,12.200000000000003,1.3576306771633875,-0.2935301422765349
7,2021/04/15,06:55:00,34.601820000000004,135.36927666666668,345.6,12.9,3.9,4.5,326.6,4.1,420.0,2863.93280000001,-5311.733779366114,6.031857894892403,0.22514747350726852,2.0063333333333335,0.47647488579445185,27.299999999999994,1.7828623744500458,-0.9202038894803637
8,2021/04/15,06:56:00,34.60291333333333,135.36978666666667,46.2,60.8,4.7,5.3,359.0,4.2,480.0,2985.423999999622,-5265.044791682823,0.8063421144213803,1.0611601852125523,2.4178888888888888,0.254818070791172,14.599999999999994,2.3398132509842418,-0.609475700525377
9,2021/04/15,06:57:00,34.603676666666665,135.37163166666667,66.0,63.6,7.2,7.4,1.7,4.2,540.0,3070.245599999437,-5096.243552721487,1.1519173063162575,1.1100294042683936,3.7039999999999997,-0.04188790204786397,-2.4000000000000035,3.700750962686171,0.15510742141295564
10,2021/04/15,06:58:00,34.60463,135.37416833333333,66.1,65.1,8.6,8.4,3.8,4.3,600.0,3176.1799999996333,-4864.1662568894,1.1536626355682518,1.1362093430483085,4.424222222222222,-0.01745329251994332,-1.0000000000000013,4.423548391748576,0.07721332439108398
11,2021/04/15,06:59:00,34.60561166666667,135.37692666666666,67.1,68.4,9.3,9.9,0.9,3.7,660.0,3285.262799999785,-4611.813429917393,1.171115928088195,1.1938052083641215,4.7843333333333335,0.022689280275926427,1.3000000000000083,4.78310189053623,-0.10854376625671096
