,date (JST),time (JST),latitude [deg],longitude [deg],GPS deg [deg],gyro deg [deg],GPS speed [knot],log speed [knot],wind dir [deg],wind sped [knot],t [s],p_x [m],p_y [m],GPS deg [rad],gyro deg [rad],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s]
0,2021/06/11,14:31:00,34.957031666666666,136.652045,338.4,338.7,9.0,9.4,136.3,8.7,0.0,-1669.2076000003008,124.150041005158,5.9061941887488105,5.911430176504794,4.63,0.005235987755983551,0.30000000000003224,4.629936533105585,-0.02424251253947526
1,2021/06/11,14:32:00,34.95933,136.651015,342.5,345.6,8.4,8.6,138.6,9.4,60.0,-1413.8168000000342,30.354107562373276,5.977752688080579,6.031857894892403,4.3213333333333335,0.0541052068118244,3.1000000000000107,4.315009798036336,-0.2336925771782098
2,2021/06/11,14:33:00,34.96139,136.65064166666667,2.0,10.5,6.9,7.3,143.4,7.5,120.0,-1184.9096000000152,-3.642447118081934,0.03490658503988659,0.1832595714594046,3.549666666666667,0.14835298641951802,8.5,3.510676642980351,-0.5246741397064079
3,2021/06/11,14:34:00,34.96311166666667,136.65104166666666,12.7,14.2,6.0,6.2,134.2,8.2,180.0,-993.5979999998228,32.78167965312945,0.22165681500327983,0.24783675378319478,3.0866666666666664,0.026179938779914952,1.5000000000000004,3.08560894309122,-0.08079951377696848
4,2021/06/11,14:35:00,34.964668333333336,136.65149333333332,13.2,14.2,5.5,5.8,146.4,7.3,240.0,-820.6211999999232,73.90984410750626,0.2303834612632515,0.24783675378319478,2.8294444444444444,0.017453292519943292,0.9999999999999998,2.829013506350834,-0.04938061443615828
5,2021/06/11,14:36:00,34.96604333333333,136.65187,11.5,13.0,4.7,5.2,142.4,8.0,300.0,-667.831200000378,108.20796022552967,0.2007128639793479,0.22689280275926285,2.4178888888888888,0.026179938779914952,1.5000000000000004,2.417060338754789,-0.0632929524586253
6,2021/06/11,14:37:00,34.967211666666664,136.65215666666666,10.7,12.2,4.0,4.5,143.1,7.1,360.0,-538.0060000004897,134.3104655601037,0.18675022996339324,0.2129301687433082,2.057777777777778,0.026179938779914952,1.5000000000000004,2.05707262872748,-0.053866342517979
7,2021/06/11,14:38:00,34.96819,136.65235166666668,9.7,12.1,3.3,4.3,143.1,7.8,420.0,-429.29360000019705,152.06585638549808,0.16929693744344995,0.21118483949131386,1.6976666666666664,0.04188790204786391,2.4000000000000004,1.696177524564495,-0.0710909014809379
8,2021/06/11,14:39:00,34.969026666666664,136.652535,8.2,3.1,2.9,3.0,137.9,8.9,480.0,-336.3232000004268,168.75885107980574,0.143116998663535,0.054105206811824215,1.491888888888889,-0.08901179185171079,-5.1,1.4859825983633783,0.13262041378063447
9,2021/06/11,14:40:00,34.96978,136.652565,359.9,353.5,2.5,2.5,143.3,8.8,540.0,-252.61280000017447,171.4897705718645,6.281439977927592,6.169738905799955,1.2861111111111112,-0.11170107212763725,-6.400000000000009,1.2780959626982116,0.14336143225424658
