,date (JST),time (JST),latitude [deg],longitude [deg],GPS deg [deg],gyro deg [deg],GPS speed [knot],log speed [knot],wind dir [deg],wind sped [knot],t [s],p_x [m],p_y [m],GPS deg [rad],gyro deg [rad],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s]
0,2020/12/16,08:32:00,35.54358833333333,140.01445666666666,43.1,51.7,1.0,1.4,93.5,3.9,0.0,1151.7588000000198,-3682.103676554448,0.7522369076095561,0.9023352232810684,0.5144444444444445,0.15009831567151236,8.600000000000001,0.5086602271386264,-0.07692762668270836
1,2020/12/16,08:33:00,35.543805,140.01478333333333,54.8,63.7,1.4,1.2,107.4,3.8,60.0,1175.8348000000294,-3652.5611372953,0.9564404300928926,1.111774733520388,0.7202222222222221,0.15533430342749543,8.900000000000006,0.7115506499907976,-0.11142585822146142
2,2020/12/16,08:34:00,35.544035,140.01525166666667,66.2,74.9,1.8,1.7,115.8,3.6,120.0,1201.3924000002464,-3610.2087363591095,1.1554079648202462,1.307251609743753,0.9259999999999999,0.15184364492350677,8.700000000000006,0.915345339184841,-0.14006751954892507
3,2020/12/16,08:35:00,35.54423833333333,140.01604,75.9,79.3,2.9,3.0,93.5,3.4,180.0,1223.9868000000456,-3538.922369781074,1.3247049022636963,1.3840460968315034,1.491888888888889,0.059341194567807065,3.399999999999992,1.489262907725822,-0.08847851977827055
4,2020/12/16,08:36:00,35.544435,140.01729166666667,80.4,81.1,4.3,4.5,103.8,3.5,240.0,1245.8404000001428,-3425.741373691403,1.4032447186034411,1.4154620233674011,2.212111111111111,0.01221730476395999,0.6999999999999819,2.211946020507771,-0.02702536329210329
5,2020/12/16,08:37:00,35.544605,140.01890166666666,85.9,85.3,5.1,5.0,101.9,3.1,300.0,1264.7307999998225,-3280.1604661058873,1.4992378274631293,1.488765851951163,2.6236666666666664,-0.010471975511966214,-0.6000000000000135,2.6235228093586485,0.027474470926324164
6,2020/12/16,08:38:00,35.54472333333333,140.02074,85.2,86.4,5.6,5.6,103.3,3.3,360.0,1277.8799999997825,-3113.93483921929,1.4870205226991688,1.5079644737231008,2.8808888888888884,0.020943951023931984,1.2000000000000017,2.880257062348421,-0.06033278474840888
7,2020/12/16,08:39:00,35.54479166666667,140.02271833333333,88.4,92.4,5.9,6.2,78.4,2.3,420.0,1285.473200000353,-2935.0514974954344,1.5428710587629875,1.6126842288427605,3.0352222222222225,0.06981317007977306,3.999999999999993,3.027828573438625,-0.21172639925202974
8,2020/12/16,08:40:00,35.544646666666665,140.02475166666667,99.0,99.2,6.1,6.5,71.3,2.7,480.0,1269.3607999999763,-2751.198838286284,1.7278759594743862,1.7313666179783749,3.138111111111111,0.003490658503988664,0.2000000000000003,3.13809199266433,-0.010954051991129332
9,2020/12/16,08:41:00,35.54434666666667,140.02681666666666,99.6,98.8,6.2,5.9,72.3,2.7,540.0,1236.0248000004487,-2564.485001704322,1.7383479349863522,1.7243853009703975,3.1895555555555553,-0.013962634015954656,-0.8000000000000012,3.189244650467898,0.04453314986838941
10,2020/12/16,08:42:00,35.54402833333333,140.028895,102.1,103.2,6.2,6.2,98.8,2.7,600.0,1200.6515999997457,-2376.5651251719087,1.7819811662862104,1.8011797880581482,3.1895555555555553,0.019198621771937766,1.100000000000008,3.188967759129324,-0.061231309058388396
11,2020/12/16,08:43:00,35.543593333333334,140.03094,105.9,105.8,6.3,5.8,87.7,2.0,660.0,1152.3144000001944,-2191.660135844764,1.848303677861995,1.8465583486100006,3.241,-0.001745329251994443,-0.1000000000000065,3.2409950636759657,0.005656609233876787
