,date (JST),time (JST),latitude [deg],longitude [deg],GPS deg [deg],gyro deg [deg],GPS speed [knot],log speed [knot],wind dir [deg],wind sped [knot],t [s],p_x [m],p_y [m],GPS deg [rad],gyro deg [rad],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s]
0,2020/11/14,08:40:00,35.54147833333333,140.02404833333333,98.8,82.3,1.8,1.9,352.5,7.9,0.0,916.1843999994636,-2815.9050411408543,1.7243853009703975,1.436405974391333,0.9259999999999999,-0.28797932657906444,-16.500000000000004,0.8878670744879467,0.2629982091958324
1,2020/11/14,08:41:00,35.541345,140.02475,102.2,81.1,2.2,2.3,341.7,7.8,60.0,901.3683999997589,-2752.460926802876,1.7837264955382048,1.4154620233674011,1.131777777777778,-0.36826447217080366,-21.10000000000001,1.055896078414715,0.4074363875012048
2,2020/11/14,08:42:00,35.54123166666667,140.02552,97.5,82.0,2.3,2.5,340.7,8.3,120.0,888.7747999999725,-2682.837496486308,1.7016960206944713,1.4311699866353502,1.1832222222222222,-0.2705260340591211,-15.500000000000004,1.140188966246514,0.31620238520637306
3,2020/11/14,08:43:00,35.54114,140.02634166666667,97.2,84.9,2.5,2.4,349.6,9.0,180.0,878.5887999996366,-2608.5417796722913,1.6964600329384885,1.481784534943186,1.2861111111111112,-0.2146754979953025,-12.299999999999999,1.2565891693431308,0.27398074679253925
4,2020/11/14,08:44:00,35.541018333333334,140.02722833333334,101.9,87.0,2.8,3.1,338.4,7.6,240.0,865.0691999998174,-2528.3689773401275,1.778490507782222,1.5184364492350666,1.4404444444444442,-0.26005405854715535,-14.900000000000015,1.3920110547024123,0.3703855033841649
5,2020/11/14,08:45:00,35.54087166666667,140.02815833333332,98.6,86.7,2.8,3.1,334.0,7.6,300.0,848.7715999999101,-2444.278114978312,1.7208946424664089,1.5132004614790837,1.4404444444444442,-0.20769418098732517,-11.899999999999997,1.4094878314288282,0.2970256732757673
6,2020/11/14,08:46:00,35.540745,140.02913333333333,98.6,86.3,2.9,3.0,338.6,7.3,360.0,834.6963999999167,-2356.1177768477696,1.7208946424664089,1.5062191444711064,1.491888888888889,-0.2146754979953025,-12.299999999999999,1.4576434364380317,0.3178176662793456
7,2020/11/14,08:47:00,35.540638333333334,140.03010666666665,96.8,86.8,3.0,3.3,344.3,5.7,420.0,822.8435999998391,-2268.1077215695423,1.689478715930511,1.514945790731078,1.5433333333333332,-0.17453292519943298,-10.000000000000002,1.519886632148841,0.2679970208659625
8,2020/11/14,08:48:00,35.54055,140.03120166666668,95.4,89.0,3.5,3.7,336.2,5.1,480.0,813.0280000001449,-2169.095841313008,1.6650441064025905,1.5533430342749532,1.8005555555555555,-0.11170107212763725,-6.400000000000009,1.789334347777496,0.2007060051559452
9,2020/11/14,08:49:00,35.540438333333334,140.03253166666667,96.1,91.8,4.1,4.3,338.7,7.6,540.0,800.619599999891,-2048.834745297283,1.6772614111665507,1.6022122533307945,2.109222222222222,-0.07504915783575616,-4.3,2.1032850433008075,0.1581467968160198
