,date (JST),time (JST),latitude [deg],longitude [deg],GPS deg [deg],gyro deg [deg],GPS speed [knot],log speed [knot],wind dir [deg],wind sped [knot],t [s],p_x [m],p_y [m],GPS deg [rad],gyro deg [rad],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s]
0,2021/06/09,07:02:00,34.964616666666664,136.65122166666666,13.5,11.9,7.0,7.2,354.1,4.6,0.0,-770.0616000004555,54.63579990163751,0.23561944901923448,0.20769418098732523,3.601111111111111,-0.027925268031909256,-1.599999999999999,3.599707092050876,0.10054892344787408
1,2021/06/09,07:03:00,34.966233333333335,136.65169666666668,13.9,11.5,5.2,5.3,343.9,4.9,60.0,-590.4176000000189,97.88817567191974,0.2426007660272118,0.2007128639793479,2.675111111111111,-0.04188790204786391,-2.4000000000000004,2.672764584162235,0.11202202657602336
2,2021/06/09,07:04:00,34.967418333333335,136.652045,12.4,10.0,4.0,4.1,356.3,5.5,120.0,-458.7404000000691,129.6060425214865,0.21642082724729686,0.17453292519943295,2.057777777777778,-0.04188790204786391,-2.4000000000000004,2.055972757047873,0.08617078967386413
3,2021/06/09,07:05:00,34.96838,136.65230333333332,13.8,11.2,3.2,3.4,346.1,5.1,180.0,-351.8799999998379,153.1284886937237,0.24085543677521748,0.1954768762233649,1.6462222222222225,-0.045378560551852576,-2.6000000000000005,1.6445275513354702,0.07467755912478047
4,2021/06/09,07:06:00,34.96915166666667,136.65254833333333,14.9,10.0,2.7,2.9,338.0,4.1,240.0,-266.13239999999166,175.4367682874266,0.26005405854715513,0.17453292519943295,1.3890000000000002,-0.08552113334772218,-4.900000000000002,1.3839236164091693,0.11864410623780347
5,2021/06/09,07:07:00,34.96982,136.65279166666667,18.4,3.2,2.5,2.4,345.0,4.3,300.0,-191.86720000036874,197.59320115004334,0.32114058236695664,0.05585053606381855,1.2861111111111112,-0.2652900463031381,-15.200000000000003,1.2411184359463339,0.33720441586311223
6,2021/06/09,07:08:00,34.970385,136.65293833333334,4.7,338.5,2.0,2.1,327.3,4.1,360.0,-129.08440000017947,210.94746728866153,0.08203047484373349,5.907939518000806,1.028888888888889,-0.45727626402251453,-26.20000000000001,0.9231791670204758,0.45426046631684025
7,2021/06/09,07:09:00,34.97081333333333,136.65281,329.9,312.7,1.4,1.5,331.1,4.6,420.0,-81.48800000033641,199.26136719969185,5.757841202329293,5.457644570986268,0.7202222222222221,-0.30019663134302466,-17.2,0.6880127048085589,0.21297550893172335
8,2021/06/09,07:10:00,34.97110166666667,136.65249333333333,313.9,309.7,1.5,1.4,332.8,4.8,480.0,-49.448399999904495,170.42659675374128,5.4785885220102,5.405284693426438,0.7716666666666666,-0.07330382858376172,-4.199999999999993,0.7695943382582068,0.056515475450155686
9,2021/06/09,07:11:00,34.97134,136.652145,301.9,309.0,1.2,1.0,328.2,4.8,540.0,-22.9648000004465,138.70853323183007,5.269149011770881,5.3930673886624785,0.6173333333333334,0.12391837689159768,7.1000000000000165,0.6125995829879751,-0.07630331164113101
10,2021/06/09,07:12:00,34.97145166666667,136.65186833333334,300.1,314.4,0.7,0.9,337.8,5.1,600.0,-10.5564000001925,113.51631526012405,5.237733085234983,5.487315168270172,0.36011111111111105,0.2495820830351887,14.299999999999976,0.34895333172107373,-0.08894708891493426
11,2021/06/09,07:13:00,34.97152333333333,136.65173166666668,290.2,318.3,0.4,0.8,339.2,4.3,660.0,-2.592800000559805,101.07196910918637,5.0649454892875445,5.555383009097951,0.2057777777777778,0.49043751981040634,28.099999999999987,0.18152210620719125,-0.09692377822426078
