,date (JST),time (JST),latitude [deg],longitude [deg],GPS deg [deg],gyro deg [deg],GPS speed [knot],log speed [knot],wind dir [deg],wind sped [knot],t [s],p_x [m],p_y [m],GPS deg [rad],gyro deg [rad],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s]
0,2021/08/04,11:33:00,34.923118333333335,136.69374666666667,334.9,334.8,8.5,8.3,203.7,2.7,0.0,-5439.879599999934,3921.553835022368,5.845107664929009,5.843362335677016,4.372777777777777,-0.0017453292519933328,-0.09999999999994288,4.372771117658048,0.007631933093320968
1,2021/08/04,11:34:00,34.92520833333333,136.69256166666668,335.3,335.3,8.2,8.6,204.5,2.6,60.0,-5207.638800000436,3813.5725706766375,5.852088981936987,5.852088981936987,4.218444444444444,0.0,0.0,4.218444444444444,-0.0
2,2021/08/04,11:35:00,34.927255,136.69142333333335,335.1,334.4,8.0,8.0,196.9,3.0,120.0,-4980.213199999834,3709.8454396650563,5.848598323432999,5.836381018669037,4.115555555555556,-0.012217304763961323,-0.7000000000000582,4.115248410247016,0.05027974565973253
3,2021/08/04,11:36:00,34.92925833333334,136.69027,334.8,335.3,7.9,7.5,194.3,2.8,180.0,-4757.6027999997095,3604.7556616646884,5.843362335677016,5.852088981936987,4.064111111111111,0.008726646259971105,0.4999999999999689,4.0639563622131325,-0.03546560988044484
4,2021/08/04,11:37:00,34.931221666666666,136.689195,335.6,335.1,7.9,7.7,193.2,3.1,240.0,-4539.437200000205,3506.8037390752675,5.857324969692971,5.848598323432999,4.064111111111111,-0.008726646259971993,-0.5000000000000198,4.0639563622131325,0.035465609880448445
5,2021/08/04,11:38:00,34.933231666666664,136.68808,334.9,334.5,7.8,7.9,187.1,3.0,300.0,-4316.0860000003695,3405.210116555723,5.845107664929009,5.838126347921032,4.012666666666667,-0.006981317007976884,-0.3999999999999751,4.012568880810514,0.02801347048895198
6,2021/08/04,11:39:00,34.93515,136.68697666666668,335.1,335.8,7.3,7.7,201.1,3.1,360.0,-4102.920800000084,3304.6833786590673,5.848598323432999,5.860815628196959,3.7554444444444446,0.012217304763960435,0.7000000000000074,3.755164174350402,-0.0458802679145026
7,2021/08/04,11:40:00,34.936875,136.68606333333332,336.6,335.2,6.5,6.2,187.2,3.1,420.0,-3911.238800000035,3221.466977392365,5.874778262212914,5.850343652684993,3.343888888888889,-0.02443460952792087,-1.4000000000000148,3.3428907038849673,0.08169848905601158
8,2021/08/04,11:41:00,34.93842333333333,136.68518833333334,334.3,334.5,5.9,6.0,186.7,3.4,480.0,-3739.1880000001674,3141.7468734154263,5.834635689417044,5.838126347921032,3.0352222222222225,0.003490658503988442,0.19999999999998755,3.0352037306097626,-0.010594902745517863
9,2021/08/04,11:42:00,34.93982833333333,136.68438666666665,335.2,334.5,5.3,5.3,190.9,3.5,540.0,-3583.064400000354,3068.709647549395,5.850343652684993,5.838126347921032,2.7265555555555556,-0.012217304763960435,-0.7000000000000074,2.726352071788648,0.033310331499570384
10,2021/08/04,11:43:00,34.941075,136.683665,333.4,330.5,4.8,4.4,187.2,3.5,600.0,-3444.534800000334,3002.962361299051,5.818927726149094,5.768313177841259,2.4693333333333336,-0.050614548307835065,-2.899999999999972,2.466170999340151,0.12493083336276287
11,2021/08/04,11:44:00,34.942146666666666,136.68295333333333,329.2,321.1,4.1,3.9,186.9,2.8,660.0,-3325.4512000001723,2938.129927599883,5.745623897565332,5.6042522281537925,2.109222222222222,-0.1413716694115399,-8.099999999999953,2.08817989938149,0.2971920095412351
12,2021/08/04,11:45:00,34.942951666666666,136.682175,316.7,313.9,3.7,3.3,198.0,2.9,720.0,-3235.9996000002025,2867.2315867843,5.5274577410660415,5.4785885220102,1.9034444444444445,-0.04886921905584174,-2.8000000000000296,1.9011719931995674,0.09298282292985106
13,2021/08/04,11:46:00,34.943668333333335,136.681305,314.0,313.3,3.5,3.3,185.6,3.7,780.0,-3156.3635999999274,2787.9872722737978,5.480333851262195,5.468116546498234,1.8005555555555555,-0.012217304763960435,-0.7000000000000074,1.8004211794830693,0.021997388726131384
