,date (JST),time (JST),latitude [deg],longitude [deg],GPS deg [deg],gyro deg [deg],GPS speed [knot],log speed [knot],wind dir [deg],wind sped [knot],t [s],p_x [m],p_y [m],GPS deg [rad],gyro deg [rad],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s]
0,2021/10/28,08:38:00,35.53365,140.03459166666667,3.7,3.8,1.5,1.9,352.2,5.0,0.0,44.262800000363995,-1863.8476279547915,0.0645771823237902,0.06632251157578452,0.7716666666666666,0.001745329251994318,0.09999999999999934,0.7716654913514203,-0.0013468117223515194
1,2021/10/28,08:39:00,35.534335,140.03461,12.5,32.2,3.5,3.9,359.3,5.5,60.0,120.38000000004844,-1862.1818526971344,0.2181661564992912,0.5619960191421741,1.8005555555555555,0.34382986264288296,19.700000000000003,1.6951700198532305,-0.6069587403051162
2,2021/10/28,08:40:00,35.53537,140.035585,51.0,56.9,5.5,5.7,9.5,5.7,120.0,235.38920000023438,-1774.0046285786475,0.8901179185171081,0.9930923443847735,2.8294444444444444,0.10297442586766536,5.899999999999996,2.814456359765427,-0.2908457721430264
3,2021/10/28,08:41:00,35.53629166666666,140.03748,62.0,67.1,6.9,6.9,359.9,5.0,180.0,337.80479999984436,-1602.6384208489474,1.0821041362364843,1.171115928088195,3.549666666666667,0.08901179185171082,5.1000000000000005,3.5356137685197617,-0.31554512244357863
4,2021/10/28,08:42:00,35.53691833333333,140.03960833333332,75.2,76.7,6.1,6.4,4.7,4.2,240.0,407.4400000001032,-1410.1776501039399,1.3124875974997359,1.3386675362796507,3.138111111111111,0.02617993877991487,1.4999999999999958,3.137035758809407,-0.0821461723399177
5,2021/10/28,08:43:00,35.53721,140.04144833333334,81.2,81.7,5.1,5.3,17.1,4.6,300.0,439.8500000003884,-1243.7934154883862,1.4172073526193956,1.4259339988793673,2.6236666666666664,0.008726646259971771,0.5000000000000071,2.6235667654793637,-0.0228955203025674
6,2021/10/28,08:44:00,35.53736166666667,140.04303,86.0,87.1,4.4,4.2,18.2,4.5,360.0,456.7032000004753,-1100.7704493758336,1.5009831567151235,1.520181778487061,2.263555555555556,0.019198621771937544,1.0999999999999954,2.2631384097046823,-0.04345447739627514
7,2021/10/28,08:45:00,35.53738666666667,140.04443666666666,89.2,91.3,3.9,4.1,4.3,4.0,420.0,459.4812000005674,-973.5728361076277,1.556833692778942,1.5934856070708228,2.0063333333333335,0.03665191429188086,2.0999999999999965,2.0049858673845775,-0.07351949423492063
8,2021/10/28,08:46:00,35.537365,140.045685,93.3,101.3,3.4,3.5,5.1,3.9,480.0,457.07360000032963,-860.6927581880383,1.6283921921107094,1.7680185322702557,1.749111111111111,0.13962634015954634,7.999999999999998,1.7320888820144222,-0.24342921725703884
9,2021/10/28,08:47:00,35.53724666666667,140.04668666666666,99.5,115.8,2.7,2.8,4.3,3.7,540.0,443.9244000003668,-770.1178844767715,1.736602605734358,2.0210912738094335,1.3890000000000002,0.28448866807507556,16.29999999999999,1.3331695505535348,-0.3898460586909741
10,2021/10/28,08:48:00,35.537013333333334,140.04747166666667,123.8,133.7,2.6,2.6,6.3,3.4,600.0,417.9964000002957,-699.135432858941,2.16071761396898,2.333505209916418,1.3375555555555556,0.17278759594743812,9.89999999999997,1.3176384520279076,-0.2299647232403918
11,2021/10/28,08:49:00,35.53644666666667,140.04827,133.7,136.3,3.5,3.2,358.5,3.8,660.0,355.02840000057404,-626.9484098035749,2.333505209916418,2.3788837704682715,1.8005555555555555,0.0453785605518533,2.600000000000042,1.79870200927317,-0.08167858029272992
12,2021/10/28,08:50:00,35.535653333333336,140.049215,135.8,136.2,4.1,4.2,356.1,3.7,720.0,266.87320000049,-541.49922474206,2.3701571242083,2.377138441216277,2.109222222222222,0.006981317007976884,0.3999999999999751,2.1091708219645007,-0.01472502935957732
13,2021/10/28,08:51:00,35.534785,140.05022833333334,134.9,132.1,4.2,4.3,346.4,3.6,780.0,170.38400000012928,-449.8702849176976,2.3544491609403506,2.3055799418845093,2.1606666666666667,-0.04886921905584129,-2.8000000000000034,2.158087127415725,0.10554806927172185
