,date (JST),time (JST),latitude [deg],longitude [deg],GPS deg [deg],gyro deg [deg],GPS speed [knot],log speed [knot],wind dir [deg],wind sped [knot],t [s],p_x [m],p_y [m],GPS deg [rad],gyro deg [rad],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s]
0,2021/02/03,16:17:00,35.54231166666667,140.04851333333335,164.8,165.4,6.5,7.0,309.1,2.4,0.0,1066.7520000006716,-699.1146962929168,2.876302607286655,2.8867745827986213,3.343888888888889,0.010471975511966214,0.6000000000000135,3.343705541339454,-0.03501648255315825
1,2021/02/03,16:18:00,35.5407,140.04905666666667,164.0,165.8,5.5,5.6,309.0,2.2,60.0,887.6636000004116,-649.991803932394,2.8623399732707004,2.8937558998065986,2.8294444444444444,0.03141592653589819,1.800000000000015,2.828048284412595,-0.08887499776939373
2,2021/02/03,16:19:00,35.539355,140.04949666666667,166.1,167.8,4.6,4.6,347.8,2.4,120.0,738.2072000003456,-610.210730150808,2.8989918875625813,2.9286624848464853,2.3664444444444444,0.029670597283903977,1.7000000000000215,2.3654028778691822,-0.07020351850274409
3,2021/02/03,16:20:00,35.53824,140.04981,166.7,165.9,3.9,4.0,322.1,2.6,180.0,614.3084000004956,-581.8819470338873,2.909463863074547,2.895501229058593,2.0063333333333335,-0.013962634015954212,-0.7999999999999757,2.006137764004001,0.028012787820437614
4,2021/02/03,16:21:00,35.537225,140.05014166666666,164.0,164.9,3.6,4.0,344.9,1.9,240.0,501.5216000002256,-551.8946311672848,2.8623399732707004,2.8780479365386493,1.8519999999999999,0.015707963267948877,0.8999999999999949,1.8517715233560352,-0.029089951661491722
5,2021/02/03,16:22:00,35.536275,140.05047666666667,164.0,163.9,3.5,3.7,319.7,3.1,300.0,395.9576000006694,-521.6053054714826,2.8623399732707004,2.8605946440187062,1.8005555555555555,-0.001745329251994221,-0.09999999999999377,1.800552813153314,0.0031425606854867034
6,2021/02/03,16:23:00,35.53536833333333,140.05080333333333,164.1,161.7,3.3,3.7,314.1,3.1,360.0,295.20880000000943,-492.0690396528063,2.8640853025226947,2.8221974004748307,1.6976666666666664,-0.04188790204786397,-2.4000000000000035,1.696177524564495,0.071090901480938
7,2021/02/03,16:24:00,35.53451833333333,140.051085,162.4,143.2,2.9,2.6,318.7,3.4,420.0,200.75680000003217,-466.60147549435214,2.834414705238791,2.49931148885588,1.491888888888889,-0.3351032163829113,-19.200000000000003,1.4089046136865175,0.49063249619543975
8,2021/02/03,16:25:00,35.533901666666665,140.05153833333333,136.9,120.9,2.4,2.0,334.8,3.0,480.0,132.23280000012608,-425.6096999688749,2.3893557459802373,2.1101030656611446,1.2346666666666668,-0.27925268031909267,-15.999999999999996,1.1868377739185112,0.3403202553153883
9,2021/02/03,16:26:00,35.53351,140.05215,123.7,110.1,2.3,2.4,328.0,2.8,540.0,88.7108000002604,-370.2994282620549,2.158972284716986,1.9216075064457567,1.1832222222222222,-0.23736477827122915,-13.60000000000002,1.150045855017882,0.27822537360327604
10,2021/02/03,16:27:00,35.53322,140.05283,113.8,101.3,2.1,2.0,329.5,2.5,600.0,56.48600000029575,-308.8094830391452,1.986184688769547,1.7680185322702557,1.0803333333333334,-0.21816615649929116,-12.499999999999998,1.0547251196919014,0.23382692959113044
11,2021/02/03,16:28:00,35.533035,140.05347833333335,106.6,94.2,2.1,2.4,326.5,2.5,660.0,35.928800000087335,-250.1826905321401,1.8605209826259552,1.6441001553786585,1.0803333333333334,-0.21642082724729672,-12.399999999999991,1.0551316180270127,0.23198573178281715
12,2021/02/03,16:29:00,35.53292,140.05408,99.2,88.6,1.7,1.9,339.1,1.9,720.0,23.149999999978945,-195.77563127681145,1.7313666179783749,1.546361717266976,0.8745555555555555,-0.18500490071139897,-10.600000000000001,0.8596315703506824,0.16087567563030228
13,2021/02/03,16:30:00,35.532865,140.05455833333335,96.1,87.8,1.2,1.4,332.3,2.2,780.0,17.0384000004077,-152.52117532600622,1.6772614111665507,1.5323990832510213,0.6173333333333334,-0.14486232791552942,-8.300000000000004,0.6108672537852439,0.08911589475126751
14,2021/02/03,16:31:00,35.532835,140.05497166666666,92.1,85.5,1.1,1.5,336.8,2.1,840.0,13.704800000139132,-115.14446612924802,1.6074482410867774,1.4922565104551517,0.565888888888889,-0.11519173063162567,-6.599999999999996,0.5621386105780911,0.06504165638446326
