,date (JST),time (JST),latitude [deg],longitude [deg],GPS deg [deg],gyro deg [deg],GPS speed [knot],log speed [knot],wind dir [deg],wind sped [knot],t [s],p_x [m],p_y [m],GPS deg [rad],gyro deg [rad],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s]
0,2021/11/12,12:01:00,34.57892666666667,135.42333333333335,178.2,158.8,1.1,1.2,264.9,8.1,0.0,319.4700000003411,-365.96678636794866,3.110176727053895,2.7715828521669956,0.565888888888889,-0.3385938748868993,-19.399999999999963,0.5337592218807926,0.18796629385374422
1,2021/11/12,12:02:00,34.578615,135.42339,166.8,148.3,1.1,1.3,275.1,7.4,60.0,284.8376000001389,-360.7829332617823,2.9112091923265417,2.588323280707591,0.565888888888889,-0.32288591161895086,-18.499999999999993,0.536645819551686,0.17955917945234823
2,2021/11/12,12:03:00,34.57830666666667,135.42351833333333,155.7,134.8,1.2,1.4,272.6,9.5,120.0,250.5756000005806,-349.0421242140811,2.717477645355171,2.3527038316883564,0.6173333333333334,-0.3647738136668144,-20.899999999999974,0.5767155621475157,0.22022625824664838
3,2021/11/12,12:04:00,34.57803333333333,135.423775,136.2,128.1,1.3,1.4,250.5,10.0,180.0,220.20279999988816,-325.55970309879183,2.377138441216277,2.235766771804736,0.6687777777777778,-0.14137166941154078,-8.100000000000005,0.6621058217551067,0.09423161278136784
4,2021/11/12,12:05:00,34.57775,135.424135,131.3,126.5,1.6,1.9,258.1,10.1,240.0,188.71880000042185,-292.62301404220085,2.291617307868555,2.2078415037728267,0.8231111111111112,-0.08377580409572838,-4.800000000000032,0.8202243445911477,0.06887616260064415
5,2021/11/12,12:06:00,34.577441666666665,135.424565,132.4,125.5,1.7,1.7,265.1,5.7,300.0,154.45680000007428,-253.28177579919793,2.3108159296404924,2.1903882112528836,0.8745555555555555,-0.1204277183876088,-6.900000000000003,0.8682214487029628,0.10506633982972308
6,2021/11/12,12:07:00,34.57714,135.42501166666668,126.6,124.6,1.7,2.1,279.0,7.5,360.0,120.93560000022478,-212.41550504804817,2.209586833024821,2.1746802479849343,0.8745555555555555,-0.03490658503988664,-2.0000000000000027,0.8740227999408114,0.030521548727265056
7,2021/11/12,12:08:00,34.57684166666667,135.42550666666668,124.8,123.9,1.8,2.2,281.5,8.4,420.0,87.78480000022952,-167.12692842255174,2.178170906488923,2.1624629432209743,0.9259999999999999,-0.015707963267948877,-0.8999999999999949,0.9258857616780176,0.014544975830745861
8,2021/11/12,12:09:00,34.576593333333335,135.426005,120.3,123.7,1.7,1.9,269.1,9.0,480.0,60.19000000041898,-121.53317601827985,2.0996310901491784,2.158972284716986,0.8745555555555555,0.05934119456780751,3.4000000000000177,0.8730161872875506,-0.0518667184907107
9,2021/11/12,12:10:00,34.57635166666667,135.42645,123.4,123.2,1.6,1.2,271.9,9.5,540.0,33.336000000317085,-80.81891708770574,2.1537362969610028,2.150245638457014,0.8231111111111112,-0.003490658503988886,-0.200000000000013,0.8231060964365459,0.0028731939648865656
10,2021/11/12,12:11:00,34.57610833333333,135.42685333333333,123.9,120.2,1.4,1.6,256.6,6.8,600.0,6.296799999893211,-43.91675884494632,2.1624629432209743,2.097885760897184,0.7202222222222221,-0.06457718232379017,-3.699999999999999,0.7187210041822515,0.046477602455074825
11,2021/11/12,12:12:00,34.575945,135.42714333333333,117.0,120.7,0.7,0.9,271.4,6.4,660.0,-11.852800000077648,-17.383734115464982,2.0420352248333655,2.1066124071571557,0.36011111111111105,0.06457718232379017,3.699999999999999,0.35936050209112574,-0.023238801227537412
