,date (JST),time (JST),latitude [deg],longitude [deg],GPS deg [deg],gyro deg [deg],GPS speed [knot],log speed [knot],wind dir [deg],wind sped [knot],t [s],p_x [m],p_y [m],GPS deg [rad],gyro deg [rad],U [m/s],beta [rad],beta [deg],u [m/s],vm [m/s]
0,2021/02/18,07:22:00,34.910065,136.672495,1.8,6.8,5.2,5.1,253.5,6.2,0.0,-3804.9339999999816,2787.208602476758,0.031415926535897934,0.11868238913561441,2.675111111111111,0.08726646259971647,5.0,2.664931505695207,-0.233151295821402
1,2021/02/18,07:23:00,34.911883333333336,136.672835,10.5,9.8,7.6,7.4,254.4,7.3,60.0,-3602.8808000000645,2818.153115850639,0.1832595714594046,0.1710422666954443,3.9097777777777774,-0.012217304763960296,-0.6999999999999994,3.9094859897346645,0.047765758376741886
2,2021/02/18,07:24:00,34.91422166666667,136.67341666666667,12.3,9.8,9.1,9.1,247.4,8.5,120.0,-3343.045199999967,2871.1044225346436,0.21467549799530256,0.1710422666954443,4.681444444444445,-0.043633231299858244,-2.5000000000000004,4.676988746656491,0.20420173865152247
3,2021/02/18,07:25:00,34.916943333333336,136.67410166666667,11.6,8.5,10.4,10.1,261.3,6.3,180.0,-3040.613600000033,2933.4611861812414,0.20245819323134223,0.14835298641951802,5.350222222222222,-0.05410520681182421,-3.0999999999999996,5.342393083283083,0.2893336669825444
4,2021/02/18,07:26:00,34.91990666666667,136.67472166666667,8.3,6.8,11.0,10.8,260.8,7.2,240.0,-2711.3279999999963,2989.8899891731726,0.14486232791552936,0.11868238913561441,5.658888888888889,-0.026179938779914952,-1.5000000000000004,5.65694972900057,0.14813244192444222
5,2021/02/18,07:27:00,34.922905,136.675335,12.7,12.7,11.2,10.4,264.6,7.1,300.0,-2378.1532000003067,3045.7087793674464,0.22165681500327983,0.22165681500327983,5.761777777777777,0.0,0.0,5.761777777777777,-0.0
6,2021/02/18,07:28:00,34.926005,136.67630833333334,13.1,10.5,11.3,11.3,262.4,7.7,360.0,-2033.6811999999254,3134.318251745619,0.22863813201125716,0.1832595714594046,5.8132222222222225,-0.04537856055185255,-2.5999999999999988,5.807237915653379,0.26370513065938084
7,2021/02/18,07:29:00,34.92904333333333,136.67710166666666,11.5,9.4,11.4,11.6,250.5,6.8,420.0,-1696.061600000403,3206.5285601620203,0.2007128639793479,0.16406094968746698,5.8646666666666665,-0.036651914291880916,-2.0999999999999996,5.860727920047226,0.21490313699438365
8,2021/02/18,07:30:00,34.93213333333333,136.67786166666667,11.7,7.7,11.1,10.7,241.7,7.3,480.0,-1352.7008000003743,3275.6987272310294,0.20420352248333654,0.13439035240356337,5.710333333333334,-0.06981317007977317,-3.999999999999999,5.696423248333683,0.39833271723687014
9,2021/02/18,07:31:00,34.935091666666665,136.67847166666667,9.2,6.1,10.3,10.1,249.6,7.2,540.0,-1023.9708000005145,3331.205286730175,0.16057029118347832,0.1064650843716541,5.2987777777777785,-0.05410520681182422,-3.1000000000000005,5.291023919020747,0.28655161249232775
10,2021/02/18,07:32:00,34.93785333333334,136.67898666666667,8.2,2.7,9.7,9.6,261.3,7.2,600.0,-717.0943999999597,3378.060380519619,0.143116998663535,0.0471238898038469,4.99011111111111,-0.09599310885968809,-5.499999999999998,4.967137629429818,0.47828095460397524
11,2021/02/18,07:33:00,34.940146666666664,136.679245,2.6,354.5,7.6,7.6,254.9,7.2,660.0,-462.2592000006597,3401.544316397193,0.04537856055185257,6.187192198319898,3.9097777777777774,-0.14137166941154103,-8.10000000000002,3.870772496414469,0.5508925054910745
12,2021/02/18,07:34:00,34.942295,136.679125,352.8,342.9,7.8,7.7,267.4,5.9,720.0,-223.53640000015596,3390.5692952831423,6.157521601035995,5.984734005088556,4.012666666666667,-0.17278759594743942,-9.900000000000047,3.9529153560837225,0.6898941697211806
13,2021/02/18,07:35:00,34.94437833333333,136.67839333333333,336.4,325.1,8.0,7.6,251.5,6.0,780.0,7.963599999632119,3323.8816139062355,5.871287603708924,5.674065398233566,4.115555555555556,-0.19722220547535851,-11.299999999999958,4.035774105840728,0.806427242526981
14,2021/02/18,07:36:00,34.94618,136.67685166666666,316.1,302.5,7.7,4.2,269.8,8.0,840.0,208.16479999948785,3183.422305714239,5.516985765554076,5.279620987282847,3.961222222222222,-0.23736477827122915,-13.60000000000002,3.850153514625083,0.931450163802272
