polygon_id,vertex_id,x_px,y_px,lat,lon
0,0,1904,368,42.62964666733927,141.66088019559905
0,1,1904,668,42.620653883231086,141.66088019559905
0,2,1919,673,42.62050399249026,141.6614914425428
0,3,1919,367,42.62967664111401,141.6614914425428
1,0,1919,64,42.63875803008257,141.6614914425428
1,1,1623,64,42.63875803008257,141.64942950285248
1,2,1544,131,42.636750048288675,141.64621026894866
1,3,1443,168,42.63564113504891,141.6420945395273
1,4,1428,202,42.63462211627131,141.64148329258353
1,5,1364,239,42.633513165112916,141.63887530562346
1,6,1350,269,42.632614001018744,141.63830480847597
1,7,1290,290,42.63198457842336,141.6358598207009
1,8,1157,410,42.62838775576656,141.6304400977995
1,9,1011,658,42.62095366363024,141.62449062754686
1,10,923,857,42.61498776225776,141.62090464547677
1,11,1007,835,42.615647337245065,141.62432762836187
1,12,1047,749,42.61822560880307,141.6259576202119
1,13,1089,738,42.61855538002303,141.62766911165443
1,14,1106,748,42.61825558807707,141.62836185819071
1,15,1068,806,42.616516766327564,141.62681336593317
1,16,1087,811,42.616366865627626,141.62758761206194
1,17,1248,712,42.61933483232773,141.63414832925835
1,18,1368,693,42.619904425918506,141.63903830480848
1,19,1465,701,42.619664597673264,141.64299103504482
1,20,1614,647,42.621283420402236,141.64906275468624
1,21,1791,664,42.62077379556395,141.65627546862268
1,22,1789,370,42.629586719746506,141.65619396903017
1,23,1776,373,42.629496798249086,141.6556642216789
1,24,1776,489,42.62601973405961,141.6556642216789
1,25,1754,509,42.625420220603836,141.65476772616137
1,26,1720,489,42.62601973405961,141.65338223308885
1,27,1717,377,42.629376902717134,141.65325998370008
1,28,1259,454,42.62706886871472,141.6345965770171
1,29,1216,447,42.62727869352399,141.63284433577832
1,30,1165,476,42.62640941470985,141.6307660961695
1,31,1155,451,42.62715879371959,141.630358598207
1,32,1252,411,42.62835778137113,141.63431132844335
1,33,1717,350,42.63018619307612,141.65325998370008
1,34,1721,291,42.631954605760036,141.6534229828851
1,35,1746,273,42.632494111491326,141.65444172779138
1,36,1772,285,42.63213444152341,141.6555012224939
1,37,1776,344,42.63036603394916,141.6556642216789
1,38,1791,343,42.63039600737747,141.65627546862268
1,39,1791,95,42.63782897193375,141.65627546862268
1,40,1808,79,42.63830848754913,141.65696821515894
1,41,1887,79,42.63830848754913,141.66018744906276
1,42,1904,95,42.63782897193375,141.66088019559905
1,43,1904,337,42.630575847644266,141.66088019559905
1,44,1919,338,42.63054587430256,141.6614914425428
2,0,1113,65,42.63872806068137,141.62864710676448
2,1,1140,127,42.63686992961749,141.62974735126323
2,2,1147,130,42.63678001864254,141.630032599837
2,3,1153,136,42.6366001963029,141.6302770986145
2,4,1157,144,42.63636043237509,141.6304400977995
2,5,1157,150,42.636180608823004,141.6304400977995
2,6,1159,151,42.636150638180474,141.630521597392
2,7,1182,144,42.63636043237509,141.63145884270577
2,8,1193,135,42.636630166728956,141.63190709046455
2,9,1209,132,42.63672007792041,141.63255908720456
2,10,1212,130,42.63678001864254,141.63268133659332
2,11,1214,122,42.637019780953715,141.6327628361858
2,12,1221,119,42.63710969158224,141.63304808475957
2,13,1234,124,42.636959840462545,141.63357783211083
2,14,1263,113,42.637289512449584,141.6347595762021
2,15,1271,116,42.63719960208087,141.63508557457212
2,16,1290,107,42.637469332797274,141.6358598207009
2,17,1294,109,42.637409392739116,141.6360228198859
2,18,1303,109,42.637409392739116,141.63638956805215
2,19,1332,103,42.63758921274039,141.63757131214342
2,20,1364,85,42.6381286696264,141.63887530562346
2,21,1368,80,42.638278517931425,141.63903830480848
2,22,1373,78,42.63833845715241,141.63924205378973
2,23,1373,68,42.638638152391216,141.63924205378973
2,24,1359,64,42.63875803008257,141.6386715566422
3,0,0,68,42.638638152391216,141.58329258353706
3,1,0,558,42.62395138823682,141.58329258353706
3,2,13,563,42.62380150543448,141.58382233088832
3,3,0,572,42.62353171548098,141.58329258353706
3,4,0,828,42.61585720054875,141.58329258353706
3,5,331,800,42.6166966466912,141.59678076609617
3,6,561,765,42.61774593845641,141.6061532192339
3,7,589,785,42.61714634532703,141.60729421352895
3,8,752,783,42.61720630489977,141.61393643031786
3,9,817,750,42.61819562951468,141.61658516707416
3,10,898,661,42.62086372966206,141.6198859005705
3,11,904,602,42.622632407192185,141.620130399348
3,12,852,550,42.62419119997,141.61801140994297
3,13,847,529,42.62482070137452,141.6178076609617
3,14,829,527,42.62488065355725,141.61707416462917
3,15,827,509,42.625420220603836,141.6169926650367
3,16,855,504,42.625570099509055,141.6181336593317
3,17,904,568,42.6236516222713,141.620130399348
3,18,926,572,42.62353171548098,141.62102689486554
3,19,961,480,42.62628951323112,141.6224531377343
3,20,983,469,42.626619241741885,141.62334963325185
3,21,977,418,42.62814796019925,141.62310513447434
3,22,1008,407,42.62847767886612,141.62436837815812
3,23,1005,392,42.62892729241544,141.62424612876936
3,24,988,405,42.62853762752699,141.6235533822331
3,25,973,392,42.62892729241544,141.62294213528932
3,26,989,371,42.62955674592846,141.62359413202935
3,27,1014,386,42.62910713692583,141.62461287693563
3,28,998,348,42.63024614009153,141.6239608801956
3,29,1008,228,42.63384285535924,141.62436837815812
3,30,1020,214,42.634262458601285,141.62485737571313
3,31,1010,187,42.63507168543594,141.6244498777506
3,32,1021,164,42.63576101851398,141.62489812550936
3,33,972,65,42.63872806068137,141.62290138549307
