#Logger
10.0 130.0 96.32057169561976 60.910089833926406 112.6793581302281 39.295937414484776 88.25264257624634 27.526845398991288 86.19871721350714 9.781352265194162 85.41034207424799 6.305047735358267 57.172180868762055 27.62292911252533 51.74221625713897 29.697455758415938 42.93471775990206 50.683252891511934 23.75504711571889 34.16041268734598 18.077893428419564 35.04508703410095 10.502098383796588 35.54402899438581
20.0 260.0 73.72454285475895 49.01846781398152 143.83255311701643 32.97370933660609 102.1854064906789 24.00166680521745 63.531397356360216 9.175418672410835 69.94196379923967 6.459043412833868 53.31410474848025 25.063344066376114 55.397230162883375 26.33563451038798 35.0461325041378 37.82681920316275 20.48085604588276 20.829271475335844 15.736195732070675 30.262862535962018 8.722066340552088 29.907951401642073
30.0 390.0 54.951708724044266 44.769599518349104 107.09117467180475 30.68711145426907 101.21387062676685 20.65635860762468 64.46048745547043 8.642822639586882 59.808280167339184 6.179494128298855 49.070368623866244 26.367102310073907 44.84742745191337 23.35238823018135 33.123256246230646 32.177884024167724 17.828921370670713 18.245364824923325 16.795474366393154 27.51054013489114 10.596040317168496 26.597953536740274
40.0 520.0 48.61233339618601 48.440906467665265 80.2173141787435 30.229026615736732 96.9599004611539 23.331050938484662 60.85708990860856 8.25980484661115 48.30236312571894 7.057424012571859 45.05014684886696 30.332747730024977 38.14025471529409 23.604362079413022 33.13379646637439 27.719810580088684 15.818544046260067 17.084084757450725 14.48896287693776 22.864225612184402 12.053214226560081 18.996004467751167
50.0 650.0 41.77110514213907 45.723541981388685 91.41215449783746 20.53574159558464 87.42163614840118 19.114391092671582 60.94596992493375 9.052564731923146 46.76597910237751 9.23928519537756 62.27526754938253 32.2916177182715 39.440205912378566 26.824644456385258 28.288592563977076 23.744067663202777 16.431782503556118 17.675685300975537 13.438223376183036 19.873725255385956 9.894682178082862 12.163698576242767
60.0 780.0 43.445428098921674 37.299833282601895 90.99237554103286 18.030063202229236 87.3132389772884 17.177333718754436 63.39081082110543 8.338629144910723 53.030646211310696 8.586728967211982 57.10244185294151 45.17152397969863 36.496363816648845 36.52280220122648 25.604191162034997 22.302911519917718 17.64775694686325 20.855915410363846 11.327893221543803 15.52429191107277 9.385669938046084 10.358312547093425
70.0 910.0 39.47934507064803 33.891562651490666 92.45030653951477 16.830793703474892 79.86199481456376 19.728904012382596 61.29105953088256 9.735475328371635 45.668391189562485 7.3966918850773355 45.19258160201191 51.2820484776079 30.810342179417344 32.799665577715935 26.4192578813443 19.5023250392514 19.564886312187006 21.42849187971842 10.218640977148441 14.124158392992916 7.689185022825721 9.041620629081967
80.0 1040.0 36.27022815036481 39.384297470080874 75.66397578369916 16.57027558534083 65.23540254200992 21.613125770213347 52.85167922675142 11.025054160965148 39.330976895914745 7.4095616545824745 44.14572340458037 45.139170107577804 30.988282889561766 30.68467010586073 20.241973461577125 20.353324151837214 17.618253482269036 20.929300015810945 9.086475108590792 10.999546821611709 6.663988361820256 7.3326499134484395
90.0 1170.0 35.07786798112367 39.28433022016137 87.71660492754563 16.806404146519938 69.15462893455829 24.95481925735818 44.84036587776642 10.770181992731349 35.076307445224174 7.003979163717502 43.35406130305242 37.03928223064117 28.915847118801658 29.594349761192188 22.839737373787607 23.1222220316106 17.23765302227633 16.887128032531827 7.928234286364065 9.099603184208387 5.844314021586305 5.8711831904994884
100.0 1300.0 31.660717225616093 42.699649665527794 77.92910103268011 16.884413489600462 57.07230751397964 23.30655687199971 42.29119387905139 10.941321135495738 32.95101483522635 7.361448803922363 38.806908307004285 38.22278138724873 28.30380090921567 29.54307555341906 22.115504685535306 22.409239921400882 16.277894446195386 16.37377085958791 7.580297746960193 8.23797814721336 6.06596379168717 5.7527196422737195
110.0 1430.0 27.591363230091464 38.809178236410666 73.71011843105187 15.626734395313614 54.19563471068178 23.85877078482785 45.41879477223961 11.817565863334128 31.35688729612373 7.006122335999059 34.73682430751732 38.10811703709015 28.43160790661354 30.582155926783233 19.884334015486335 21.292916851643472 16.055797213193884 14.366644633564588 7.819328302121377 7.615572031587408 5.52458758266705 5.3121977916557865
120.0 1560.0 25.84279511246976 37.66734057027698 70.760498996384 15.156350589609023 47.45580000614561 27.316380126939556 41.91985245885053 10.97601986018405 31.318407693313574 6.432919222279282 38.00563148353788 31.278443841356232 31.62191456032158 31.238925942675937 17.945336691407796 19.163361885204733 13.48802234538605 14.333164564034458 7.904433109291694 7.754429123052498 4.973115791711402 4.716258102638908
130.0 1690.0 23.92991030643726 37.28809931803581 67.34982941772655 15.50870370369323 49.77146066440538 28.88364253418377 42.15756052252528 10.858000887623088 29.029242854320337 5.9231328428036045 38.98048530536316 29.129902959339418 32.15406332104236 29.357905398002323 16.438844454668235 19.37942293629751 11.80886766612845 11.977816546311859 7.244804362999521 8.089490720343402 4.6525149279617946 4.932715328190369
140.0 1820.0 25.202357518664982 37.697116729885586 69.83631137269123 16.325524005174206 50.17695920477944 27.78527763749149 45.941567924606744 10.993929084700937 26.977459184993098 5.8750770017084735 36.797255634021255 30.80772483826321 31.480205757087642 27.787077614196896 16.182045707873083 16.650105686375653 10.619691765680086 13.272177750515993 7.042154209020617 7.780585329255153 4.297025212671713 4.757175916560367
150.0 1950.0 28.90501184606508 39.16773486293731 64.16792007763246 15.314662367671534 52.34874172036447 24.564496483397924 49.92150922767915 10.230252168068231 23.601118558780662 5.596303835293696 40.89565075313993 27.714548085168477 30.41322448019535 24.67414277549709 13.454755777118942 16.660779334370716 10.10357803208452 12.780723336601648 6.981510496585918 6.803930950103065 4.147664375762542 4.754208259689381
