#Logger
10.0 130.0 1954.2483549635283 -186.32634967322312 1953.0969458589311 -392.963803232093 1759.4336140793944 -490.66274493047996 1539.0581755314272 -530.6511341594032 1371.2619642342738 -545.540635782978 1013.2513316439037 -599.0484564751561 868.2583757204119 -468.2425609037388 773.4239953727101 -356.81476046390804 650.0605052005309 -260.82400898577936 600.8224439328101 -195.1924486877518 543.5113850923282 -148.30280820280078
20.0 260.0 1955.7569260919681 -170.18612209535186 2133.123490846139 -374.4570761983968 1904.0990184128032 -460.56214225815097 1477.693336541981 -524.2149978429961 1274.0714350455767 -548.6254623405906 1082.5585441347641 -614.4587045203247 923.770183244066 -478.19910043275354 733.8637839407759 -338.306816657052 664.8711678149674 -255.45955513109334 601.2358403970045 -165.91436989257932 543.4097855267783 -115.14487519586352
30.0 390.0 1949.855881975453 -179.31861529209178 2169.2145646325916 -366.0656006568403 1867.981263245965 -476.3278571389056 1491.1920142575032 -522.3610530241119 1275.1666531714895 -555.1549651594825 1090.398785820012 -624.7622561539516 886.0726634507466 -449.13795853902997 758.3818771584257 -337.30911320277005 667.6436332447173 -267.2459961026494 605.5885767404847 -176.07016960676825 555.6549653506078 -112.70048759471864
40.0 520.0 1972.1788062762657 -168.47313274179643 2120.5961505965142 -377.19224660485077 1795.380574567347 -456.26207308406737 1486.2005655746082 -519.3184504974795 1250.9080643562265 -554.2202699593338 1045.2505502693166 -618.2134478826816 895.8086288628573 -456.46643481171446 779.2820196073066 -355.55032692703446 668.2459232607326 -259.1906292314742 610.6095568359971 -170.66814630229715 570.6937757886249 -103.68121454330439
50.0 650.0 1945.548359571492 -118.61072981288346 2014.581005037838 -371.78970705557947 1768.5208035518617 -459.89221706579286 1507.454040605593 -517.0113662555178 1217.0253062419233 -558.1144513976315 1017.183373763511 -592.1164593716536 885.7532022826408 -430.9266317174926 782.754077664493 -339.76915535410865 673.7663746675915 -246.74788411636902 619.6657243939687 -165.6508388658555 575.3735386947956 -110.3679552146321
60.0 780.0 1983.0320826118218 -139.6318723693478 1925.2419652875126 -372.43017786037194 1661.9950118267982 -474.5103832537941 1432.5243132225069 -515.7449695536147 1205.0587200238467 -556.9290026705974 1025.6466360097138 -529.3272921834938 924.9302823129344 -392.2661794383703 779.3422769868914 -329.56875647103425 683.9867487608869 -239.8452001669566 627.1178178953008 -149.35872754570755 581.3434392153362 -109.78619243165139
70.0 910.0 1992.3386042669647 -118.93544868053831 1924.3097895280202 -386.74561959857186 1693.418866822071 -484.4541312031594 1443.806783804426 -524.3743293193071 1218.1157669368606 -561.8899089936214 1035.6273751782117 -479.68418007150706 898.6453603628675 -397.74378314601665 791.6986316401692 -326.7336554298113 704.2562394654825 -221.0777804797912 627.5815377580119 -163.9236774054918 575.9929231731128 -104.7207297496032
80.0 1040.0 1971.09654218037 -165.60791563011784 1964.074562391914 -389.51568675776633 1691.3888547713218 -456.33433091975894 1441.5018441788156 -508.14577652432655 1213.3036504586025 -566.9149839852645 1031.4256457139988 -469.53794520003777 885.7839173349785 -394.13852653644415 769.981037371073 -321.74613059639717 690.1486482101044 -229.45748867880525 625.2213987245923 -156.98642383546473 575.0426449959124 -106.82436592539148
90.0 1170.0 1972.476253558169 -154.39842464090097 1846.1879318931444 -382.39610857017345 1628.524527162953 -444.0954899535255 1415.6896253047307 -508.26107769871015 1207.8945590660594 -565.0347119502063 1039.3064177504139 -462.62216852448455 886.9590437150673 -374.0582259407452 774.1335947867624 -304.06061493924983 700.7420745426205 -224.6938560115859 627.8040694230287 -156.77662734735216 578.2337563560924 -106.25085019459253
100.0 1300.0 1971.2822845486978 -135.64966156962916 1896.7660830265586 -373.98187164421694 1651.8565206727794 -443.099831633459 1436.0115554799945 -502.66482228607754 1203.696491697769 -563.3649568369208 1023.5139924324714 -469.19170044898294 900.176099280377 -378.00153730352946 784.7301366134467 -297.3687836406456 690.8473204963311 -228.65655018731138 625.4669872073673 -162.73795023084705 574.4079891662624 -106.66304781880054
110.0 1430.0 1972.4089563208604 -127.50905124017643 1886.6083753111689 -374.6618167010415 1642.1605429403369 -439.1392952653041 1417.4927738538036 -504.9423962464811 1209.81399263422 -563.4112830759534 1025.7831850359703 -477.57081862131133 896.454553356371 -392.6454823339211 780.7106617829802 -302.5383763281351 696.4890568946004 -230.40556934747903 631.0694011003673 -161.78621944789558 578.1120406078636 -105.22168697045586
120.0 1560.0 1969.606537408266 -134.35852775471196 1860.9498315004407 -376.66366351301946 1628.8426335673855 -441.1007882927063 1401.9591327719663 -504.17782495275156 1189.8178505266717 -561.0793475284215 1019.7018539874166 -469.5189918864735 882.8959219271533 -392.0258098536614 779.5946838981121 -301.7183747915554 698.0364306157026 -224.14855050234368 632.3228670953785 -162.2650163470043 578.0384034286221 -107.58715928712645
130.0 1690.0 1973.6040142498925 -143.89427136729256 1868.936040675077 -377.5046284630339 1618.0485173341822 -436.51821438694463 1389.7298528192428 -503.63744487639883 1186.29801635019 -560.9830748625724 1006.6536992657348 -465.2880966698987 873.4299134843219 -393.2721505986293 773.5411036531298 -300.3574091568952 696.8708770931017 -225.02107330116215 630.9365186892197 -160.1223720206682 578.4093057574247 -108.48977282754358
140.0 1820.0 1972.1309299620784 -151.85556159931878 1865.230314009513 -379.115354560826 1610.8884737829776 -445.2723730098145 1373.7899444226853 -503.76578252066116 1180.8859696241097 -559.2791268015496 997.3131182464929 -457.60557089106464 866.678404692194 -384.0773204178385 771.8879945746577 -296.9197391334755 694.283646278846 -221.82322274041417 630.0732217279749 -159.73895600098152 579.3233585410417 -108.6734362854719
150.0 1950.0 1962.5456319719901 -149.84076564497104 1865.2695493546373 -378.5251734763457 1618.9465119801716 -442.38459738435085 1378.7063002068537 -504.9913713032676 1186.2493155614459 -560.8413584174514 1003.3702906077033 -465.03477482880595 869.0762215735419 -388.0306736152114 771.131164886175 -302.5623385931223 693.4482057169931 -224.74929382447513 630.0066643673038 -160.461659195145 579.3742390051339 -109.0906522278491
160.0 2080.0 1968.5946164329944 -151.92481543342953 1863.426043908839 -375.88722791265405 1618.7707950684298 -445.9669820834143 1368.3330091272235 -505.9125198007205 1179.992832139776 -559.4192916688139 999.2168242682203 -457.89610285763416 867.0709638645723 -384.1947414765615 771.37077203491 -301.5238931403104 692.8415654307353 -225.21428373115722 629.821609248453 -160.54338261512225 578.8058309511939 -108.78329605680256
170.0 2210.0 1965.7973386899907 -148.71449381313718 1857.0221690186427 -373.14297220932525 1613.1408009453617 -444.62080132306767 1373.8024040703135 -506.83681729948154 1177.9068127202381 -558.3648521040334 1001.5292668613082 -464.19159749698645 869.318496321432 -388.9612638188188 771.4044643283856 -302.1698688530125 691.4780129507322 -226.05269013244967 629.31250314606 -161.3436103699002 577.5657026018894 -109.16222756485122
180.0 2340.0 1967.483042708022 -153.20507311031494 1844.9099011311973 -375.3015578867596 1611.045795789404 -439.0874340579108 1369.9986759401643 -507.70211258454435 1176.068020145706 -558.4677401720741 1000.0263183759408 -461.120175599872 869.2593874915834 -383.75338970699596 771.7056552021124 -300.625544269086 694.2670744958585 -226.27182828085176 629.6892848429402 -161.6015481681568 577.3482847169947 -109.3224454809688
190.0 2470.0 1965.0240265738005 -154.19821874021312 1847.4789212655758 -375.12324995990747 1613.1078753893855 -435.95249004501136 1377.1950614536763 -506.1995665210601 1173.8300059694884 -559.6149630638397 1000.90662100629 -463.59725759400357 872.4363458784024 -385.1089895083922 773.1998546344595 -299.36664936156234 693.5331172080522 -225.09778828138317 630.3925563960527 -160.81323004898007 576.6846075117875 -108.93188825389564
200.0 2600.0 1967.0474090430068 -158.66886454362697 1846.9770324292945 -377.0302271168603 1609.8603812127424 -437.54884973660006 1365.2119037440377 -505.86837149624097 1173.519604589361 -559.3607166230825 1004.8949349888909 -460.3170427460493 875.4343960470859 -381.2482757475279 773.6064816782769 -300.2919115856184 693.6311817090672 -226.40752955517442 630.618512895249 -160.72366355665747 577.0385277438411 -108.63303625498995
210.0 2730.0 1967.8593649611876 -163.5402638186818 1841.2294354002659 -376.54576003858034 1605.6196293806593 -438.76864031537326 1363.139344295777 -505.58458272597767 1169.766437574664 -559.2146555906818 1001.5702786194183 -459.09322246792476 873.6527643497602 -379.1898582840611 773.2905900913167 -298.7207553022728 693.6953872203949 -224.73371651869445 630.2752684204936 -160.52123322247056 577.5853998814887 -108.58187590596536
220.0 2860.0 1968.4856271493618 -166.92768246927642 1830.8570894589432 -374.76004236155876 1602.719635585555 -438.39669759281117 1363.8543888362785 -506.1530757753877 1171.0238120223034 -559.2024319441344 1002.4376178904057 -461.4360692305333 875.4715749910912 -377.89158051879343 774.1525189300885 -298.5929372653647 693.2263791887423 -225.55149044385482 630.1801778192035 -160.66897612503882 577.0202348505327 -108.43873449793317
230.0 2990.0 1966.9394558225506 -166.17810634327103 1825.2313347339452 -372.62869246751103 1596.0010096541516 -438.4359582128689 1364.239663905847 -506.56452647968905 1171.6553676356443 -558.4222090461374 1002.038396389982 -461.0365114544017 876.0641222927832 -377.2994362596296 773.6885993002522 -298.2088586537745 693.2803205258792 -225.9373528469469 630.4835104644194 -160.74444060250005 576.7210827810627 -108.5573689026501
240.0 3120.0 1968.0817235517907 -166.20837764274006 1817.1470274296507 -369.9854433901094 1588.2544310413289 -436.3170988021232 1358.2781171514512 -505.859477233119 1169.3162850676633 -558.6431481328735 1001.18937106755 -459.36557351335017 875.5493858785761 -374.46718677863396 773.7733878342258 -297.21859228573254 692.7200313622925 -225.52426471126407 630.6174101081423 -160.62660663163788 576.6091250207897 -108.51984343686406
250.0 3250.0 1967.3605505126175 -167.65266760133895 1815.4668745900572 -370.14208990519666 1581.8565280726011 -434.4415538237267 1357.6175942627817 -505.64071908669393 1167.16625421284 -558.2593195408607 998.810427579447 -461.32858443418866 873.1288248204906 -377.6215816763923 772.0868548354538 -298.4672125929068 691.5593434068223 -225.6520887664909 630.7264391372202 -161.26570845397674 576.790145130961 -108.97761555861948
260.0 3380.0 1969.9913573105505 -168.5785855485007 1816.471070354327 -369.98354802636794 1581.1155730405155 -437.534476338742 1354.9667327826912 -506.2422311848577 1166.276853994176 -558.4383214322222 1001.3011590315634 -461.2127013622137 874.7490186583293 -375.4546183173806 772.7385107399283 -297.2854597379739 692.961145379355 -225.45651658728266 630.4736487541915 -160.61233027916882 576.644426778793 -108.91369060815036
270.0 3510.0 1968.995641068774 -171.62674117955254 1815.6268148456243 -371.28637409305304 1580.7052617824497 -436.891715059882 1350.0977704253419 -505.8689065456978 1163.7882932138455 -558.2255908770924 999.9753085928996 -460.1665742836476 874.2448199500462 -375.9972856107091 772.8823041250454 -297.6664552874176 693.0800920503833 -225.20782871035297 630.110423848953 -160.23429911438896 576.9244281470482 -108.65319247068544
280.0 3640.0 1967.5400600886421 -173.37102026342012 1810.1091304310337 -369.9819381934961 1574.3760276593694 -435.3106241651413 1348.3521736978903 -505.6737909393366 1161.4968480366301 -557.6778872481252 999.6972117195313 -463.8355055884849 874.3776801604773 -378.13618738241615 772.5598900816784 -298.2653413218058 692.7252486648192 -224.68208012490953 629.6844731952957 -160.0813846037924 576.7237050120475 -108.69348342646809
290.0 3770.0 1968.2918493643726 -176.71154553028538 1806.4002763772144 -370.54090442384984 1570.406672800299 -432.23590016151394 1341.6046497866669 -505.30539497357137 1156.9336168547168 -557.9528886415951 998.6441469740594 -463.3178912406789 875.3001244036566 -378.3400394822568 772.2145411340833 -297.25009713883276 692.9272944656586 -224.15852081769864 629.6432677220798 -159.84570767997738 577.3943330623764 -108.38540921115239
300.0 3900.0 1965.8615182968397 -177.65829796171053 1808.8949636885877 -372.5060288685238 1573.440579458423 -432.41124585915315 1340.0336192047707 -505.14314447731243 1156.5746913475477 -558.1565068656383 998.4413408341304 -465.4881402203654 874.1480240121842 -378.70478267890394 772.7990093500998 -297.61245080455467 693.3701979678649 -223.8793235070455 629.5122611691573 -159.5214521240367 577.4720160732261 -108.27234179323688
310.0 4030.0 1965.5292873965418 -182.68799096749012 1801.96708753766 -372.30338550057957 1569.9695600768252 -431.7467909975597 1337.6291352432625 -505.3247858700863 1153.5656657788359 -557.8622264032084 998.376117277848 -464.9535593313029 873.4901623066098 -378.37831935584853 772.9768264440237 -297.41930109678447 693.4044395061724 -223.4647298480381 629.2539629202178 -159.13132641876655 577.1141165875835 -108.17080764782904
320.0 4160.0 1966.596775397815 -185.35760797599204 1798.2334902077855 -372.01106071981155 1566.692588151799 -431.10086185932255 1332.6004882198645 -505.8972403707983 1151.097655355359 -557.8558821190786 995.7353173114727 -465.22828933724173 872.6655628143495 -377.9401964899914 772.4195004175402 -297.6343542235962 693.1230259708067 -223.80351766223066 629.3014507934458 -159.24672030833554 577.1799729392098 -108.03412314670918
330.0 4290.0 1963.8743671192972 -189.33518508719706 1794.885189103167 -372.6520467022308 1564.2755623025348 -428.1726113632345 1328.0175109641266 -505.25330270837156 1146.9605436157412 -558.241832339667 995.9834015038577 -466.12915537109814 872.493094238017 -378.29103229697563 772.5886654774872 -297.6170487054418 693.3163130254231 -223.31159991074358 629.0413386922583 -159.20130806845455 577.3815711793332 -107.6474210532603
340.0 4420.0 1965.0701844905311 -193.23159759217918 1791.0674769832265 -372.6630038767064 1561.2504720348074 -427.68544201696795 1323.9790859068019 -505.37050654014973 1143.9311599688453 -557.8788798107172 994.5153785444566 -468.17810889770595 871.5446606285044 -379.58676160636105 772.1677429156957 -298.6435532977537 693.1247417829431 -223.4324419919893 628.7057571468455 -158.81961870727588 577.2826618456305 -107.40910154930098
350.0 4550.0 1965.1390984125464 -194.23700949148613 1788.8987269211682 -372.15591361961384 1559.644308326124 -428.56046492374793 1324.2520031497081 -505.31208951909684 1144.1099854007928 -558.3710259294141 994.9155606747743 -466.5400019660397 872.3800878308368 -378.6021609268548 771.9485481382376 -298.162559694653 692.9563543729398 -223.5006232302058 628.9966057948233 -158.8952115361318 577.2374674593805 -107.12606045986914
360.0 4680.0 1965.7461750228033 -195.3003132765028 1788.6679401047704 -372.3787035845468 1559.126232887904 -429.95831350772227 1330.5031862607066 -505.19658204740966 1144.494904135568 -558.6439955278793 994.6168282525879 -467.42416415659056 872.976163554008 -378.9796087730031 772.2181094007206 -298.35267863360366 692.876237376199 -223.50470897498164 629.1188807462305 -158.90023749674288 577.0878829141949 -107.05954879836423
370.0 4810.0 1964.8455154393578 -195.90011597534263 1785.114610095593 -372.1035820106033 1554.2077775910334 -429.5734553837957 1325.21597822935 -504.9031169526578 1142.8823863830514 -558.551441667386 993.8215573347353 -467.71109134929526 872.0865479947742 -379.91352337734054 771.5828690719396 -298.3626935404558 692.7595602343416 -223.5523400732027 629.0347993414478 -159.1407938918308 576.8948278317404 -107.290859084703
380.0 4940.0 1966.138137364058 -199.41925941340992 1788.173649335055 -373.1888103430766 1554.2660583679262 -430.577317069119 1323.7487669426525 -504.78416532089733 1143.412270459975 -558.9780137685323 994.0392595229468 -467.64232652302366 871.682129414413 -379.3742313638111 771.2079021340762 -298.10425220093964 692.6694953495476 -223.37747246758443 628.9604670937285 -158.86799011011482 577.0176190349874 -106.85284086948185
390.0 5070.0 1967.3891735122013 -199.93592231256656 1790.2769914380176 -373.71264382958077 1556.8029153079199 -431.1961683772479 1323.5890016032606 -504.8061901282571 1142.3137963407248 -558.9214057436524 992.9374439849644 -468.1336273810024 870.5629901827308 -380.6717645627006 770.9129584636601 -298.454595724563 692.5446730109936 -223.39620128189912 628.8349291001698 -158.6908412570396 576.9101635755572 -106.84085376209129
