polygon_id,vertex_id,x_px,y_px,lat,lon
6,41,1251,657,35.028348704514606,138.52142857142857
6,42,1248,657,35.028348704514606,138.52131868131866
6,43,1243,660,35.02825861806469,138.5211355311355
6,44,1242,659,35.02828864689236,138.5210989010989
6,45,1239,659,35.02828864689236,138.520989010989
6,46,1238,660,35.02825861806469,138.52095238095237
6,47,1236,660,35.02825861806469,138.5208791208791
6,48,1231,663,35.02816853151551,138.52069597069595
6,49,1230,662,35.02819856037626,138.52065934065934
6,50,1226,662,35.02819856037626,138.5205128205128
6,51,1225,663,35.02816853151551,138.5204761904762
6,52,1222,664,35.02813850264372,138.52036630036628
6,53,1218,661,35.028228589225996,138.52021978021978
6,54,1218,658,35.028318675708995,138.52021978021978
6,55,1220,656,35.028378733309175,138.52029304029304
6,56,1220,655,35.02840876209273,138.52029304029304
6,57,1221,654,35.028438790865245,138.52032967032966
6,58,1221,652,35.02849884837716,138.52032967032966
6,59,1222,651,35.02852887711659,138.52036630036628
6,60,1222,646,35.02867902064819,138.52036630036628
6,61,1225,642,35.02879913527491,138.5204761904762
6,62,1225,636,35.02897930688403,138.5204761904762
6,63,1228,633,35.029069392539675,138.52058608058607
6,64,1228,631,35.02912944958825,138.52058608058607
6,65,1229,630,35.02915947809601,138.5206227106227
6,66,1229,625,35.0293096204693,138.5206227106227
6,67,1228,624,35.029339648910856,138.52058608058607
6,68,1227,624,35.029339648910856,138.52054945054942
6,69,1226,623,35.02936967734139,138.5205128205128
6,70,1224,623,35.02936967734139,138.52043956043954
6,71,1223,624,35.029339648910856,138.52040293040292
7,0,1751,595,35.030210468917346,138.53974358974358
7,1,1750,596,35.030180440795704,138.53970695970696
7,2,1749,596,35.030180440795704,138.53967032967034
7,3,1748,597,35.03015041266302,138.5396336996337
7,4,1748,598,35.030120384519314,138.5396336996337
7,5,1746,600,35.03006032819881,138.53956043956043
7,6,1746,602,35.03000027183418,138.53956043956043
7,7,1744,604,35.029940215425434,138.5394871794872
7,8,1744,611,35.02973001764728,138.5394871794872
7,9,1746,613,35.029669961039936,138.53956043956043
7,10,1746,615,35.02960990438847,138.53956043956043
7,11,1748,617,35.02954984769292,138.5396336996337
7,12,1748,618,35.02951981932856,138.5396336996337
7,13,1749,619,35.029489790953185,138.53967032967034
7,14,1750,619,35.029489790953185,138.53970695970696
7,15,1751,620,35.029459762566795,138.53974358974358
7,16,1756,620,35.029459762566795,138.53992673992676
7,17,1757,619,35.029489790953185,138.53996336996337
7,18,1758,619,35.029489790953185,138.54
7,19,1759,618,35.02951981932856,138.54003663003664
7,20,1759,617,35.02954984769292,138.54003663003664
7,21,1761,615,35.02960990438847,138.5401098901099
7,22,1761,613,35.029669961039936,138.5401098901099
7,23,1763,611,35.02973001764728,138.54018315018314
7,24,1763,604,35.029940215425434,138.54018315018314
7,25,1761,602,35.03000027183418,138.5401098901099
7,26,1761,600,35.03006032819881,138.5401098901099
7,27,1759,598,35.030120384519314,138.54003663003664
7,28,1759,597,35.03015041266302,138.54003663003664
7,29,1758,596,35.030180440795704,138.54
7,30,1757,596,35.030180440795704,138.53996336996337
7,31,1756,595,35.030210468917346,138.53992673992676
8,0,1267,497,35.03315317132201,138.52201465201463
8,1,1262,500,35.03306309016741,138.52183150183149
8,2,1262,502,35.0330030360092,138.52183150183149
8,3,1261,503,35.03297300891353,138.52179487179487
8,4,1261,509,35.03279284610788,138.52179487179487
8,5,1258,512,35.03270276455612,138.52168498168498
8,6,1258,514,35.0326427101331,138.52168498168498
8,7,1257,515,35.03261268290507,138.52164835164834
8,8,1257,520,35.03246254659934,138.52164835164834
8,9,1254,524,35.03234243735617,138.52153846153846
8,10,1254,530,35.03216227316047,138.52153846153846
8,11,1251,533,35.032072190913695,138.52142857142857
8,12,1251,535,35.03201213602736,138.52142857142857
8,13,1250,536,35.03198210856763,138.52139194139193
8,14,1250,542,35.03180194357763,138.52139194139193
8,15,1247,545,35.03171186093367,138.52128205128204
8,16,1247,547,35.03165180578256,138.52128205128204
8,17,1246,548,35.03162177819044,138.5212454212454
8,18,1246,554,35.03144161240612,138.5212454212454
8,19,1243,558,35.031321501662624,138.5211355311355
8,20,1243,560,35.031261446224654,138.5211355311355
8,21,1242,561,35.031231418489135,138.5210989010989
8,22,1242,565,35.03111130743672,138.5210989010989
8,23,1240,567,35.031051251844325,138.52102564102563
8,24,1240,569,35.03099119620779,138.52102564102563
8,25,1239,570,35.03096116837298,138.520989010989
8,26,1239,576,35.030781001132446,138.520989010989
8,27,1236,579,35.03069091736325,138.5208791208791
8,28,1236,581,35.030630861461944,138.5208791208791
8,29,1235,582,35.03060083349475,138.52084249084248
8,30,1235,588,35.030420665459914,138.52084249084248
8,31,1232,591,35.03033058129358,138.5207326007326
8,32,1232,593,35.03027052512753,138.5207326007326
8,33,1231,594,35.03024049702794,138.52069597069595
8,34,1231,600,35.03006032819881,138.52069597069595
8,35,1228,603,35.02997024363532,138.52058608058607
8,36,1228,605,35.02991018720451,138.52058608058607
8,37,1227,606,35.02988015897254,138.52054945054942
8,38,1227,610,35.02976004593439,138.52054945054942
8,39,1230,612,35.02969998934913,138.52065934065934
8,40,1234,611,35.02973001764728,138.52080586080584
8,41,1236,608,35.029820102475526,138.5208791208791
8,42,1236,602,35.03000027183418,138.5208791208791
8,43,1239,599,35.030090356364596,138.520989010989
8,44,1239,597,35.03015041266302,138.520989010989
8,45,1240,596,35.030180440795704,138.52102564102563
8,46,1240,590,35.03036060936006,138.52102564102563
8,47,1243,587,35.030450693493314,138.5211355311355
8,48,1243,585,35.03051074952699,138.5211355311355
8,49,1244,584,35.030540777527285,138.52117216117216
8,50,1244,578,35.03072094529735,138.52117216117216
8,51,1247,575,35.03081102903346,138.52128205128204
8,52,1247,573,35.03087108480236,138.52128205128204
8,53,1248,572,35.03090111267027,138.52131868131866
8,54,1248,567,35.031051251844325,138.52131868131866
8,55,1250,565,35.03111130743672,138.52139194139193
8,56,1251,561,35.031231418489135,138.52142857142857
8,57,1252,560,35.031261446224654,138.5214652014652
8,58,1252,555,35.0314115847368,138.5214652014652
8,59,1254,553,35.03147164006442,138.52153846153846
8,60,1254,551,35.03153169534794,138.52153846153846
8,61,1255,550,35.03156172297313,138.52157509157507
8,62,1255,544,35.03174188849268,138.52157509157507
8,63,1258,541,35.031831971103514,138.52168498168498
8,64,1258,539,35.031892026122264,138.52168498168498
8,65,1259,538,35.0319220536151,138.5217216117216
8,66,1259,532,35.03210221834032,138.5217216117216
8,67,1262,529,35.03219230055402,138.52183150183149
8,68,1262,527,35.03225235530799,138.52183150183149
8,69,1263,526,35.03228238266841,138.52186813186813
8,70,1263,521,35.0324325193051,138.52186813186813
8,71,1266,517,35.03255262841588,138.52197802197801
8,72,1266,510,35.032762818934984,138.52197802197801
8,73,1270,505,35.03291295468911,138.52212454212454
8,74,1270,500,35.03306309016741,138.52212454212454
9,0,1492,391,35.03633597505043,138.5302564102564
9,1,1478,391,35.03633597505043,138.5297435897436
9,2,1292,435,35.035014826286925,138.5229304029304
9,3,1281,442,35.03480464155978,138.52252747252746
9,4,1266,488,35.033423414190054,138.52197802197801
9,5,1269,495,35.03321322536992,138.5220879120879
9,6,1274,492,35.03330330635903,138.52227106227105
9,7,1285,453,35.034474350182066,138.522673992674
9,8,1293,443,35.034774615126075,138.52296703296702
9,9,1475,399,35.03609576777304,138.5296336996337
9,10,1481,405,35.035915611851614,138.52985347985347
9,11,1415,616,35.029579876046206,138.52743589743588
9,12,1382,628,35.029219535078425,138.5262271062271
9,13,1267,654,35.028438790865245,138.52201465201463
9,14,1268,659,35.02828864689236,138.52205128205128
9,15,1420,624,35.029339648910856,138.52761904761905
