polygon_id,vertex_id,x_px,y_px,lat,lon
0,0,1236,530,34.58951990970341,135.42618526622903
0,1,1245,577,34.588108449824894,135.42651349380014
0,2,1240,599,34.587447758239264,135.42633114514953
0,3,1250,677,34.58510526392392,135.42669584245078
0,4,1266,685,34.58486500436302,135.42727935813275
0,5,1266,697,34.58450461371928,135.42727935813275
0,6,1257,706,34.584234319710816,135.42695113056163
0,7,1265,724,34.5836937290565,135.42724288840265
0,8,1260,743,34.58312310177309,135.427060539752
0,9,1268,803,34.58132109515596,135.42735229759302
0,10,1284,826,34.580630315593446,135.42793581327498
0,11,1281,843,34.58011973570507,135.4278264040846
0,12,1325,1166,34.5704181219196,135.42943107221006
0,13,1318,1174,34.57017781990374,135.42917578409921
0,14,1732,1174,34.57017781990374,135.44427425237052
0,15,1725,1105,34.572250401953596,135.44401896425967
0,16,1718,1098,34.57246066101414,135.4437636761488
0,17,1720,1067,34.573391801890594,135.44383661560903
0,18,1705,959,34.57663569510182,135.44328956965717
0,19,1691,899,34.57843780330139,135.44277899343544
0,20,1680,885,34.578858289593015,135.44237782640408
0,21,1683,868,34.579368877230294,135.44248723559446
0,22,1654,751,34.58288283648159,135.44142961342087
0,23,1462,760,34.58261253719839,135.43442742523706
0,24,1458,742,34.583153134885684,135.43428154631656
0,25,1447,734,34.58339339939573,135.4338803792852
0,26,1459,680,34.58501516666999,135.4343180160467
0,27,1455,649,34.58594616691677,135.43417213712618
0,28,1441,626,34.58663690229524,135.43366156090445
1,0,580,183,34.59993994594274,135.4022611232677
1,1,576,195,34.59957962068713,135.4021152443472
1,2,750,1174,34.57017781990374,135.40846097738878
1,3,1083,1174,34.57017781990374,135.42060539752006
1,4,948,392,34.59366405759956,135.41568198395333
2,0,1652,65,34.60348306102504,135.4413566739606
2,1,1722,92,34.602672361588574,135.4439095550693
2,2,1746,79,34.603062699342175,135.44478482859228
2,3,1766,85,34.60288254368387,135.44551422319475
2,4,1776,99,34.60246217896131,135.44587892049597
2,5,1776,111,34.60210186464842,135.44587892049597
2,6,1784,118,34.60189168057731,135.44617067833698
2,7,1781,147,34.6010209123302,135.4460612691466
2,8,1789,157,34.600720645300484,135.4463530269876
2,9,1791,95,34.6025822833849,135.44642596644783
2,10,1802,81,34.60300264749951,135.44682713347922
2,11,1887,79,34.603062699342175,135.44992706053975
2,12,1900,87,34.60282249171093,135.45040116703134
2,13,1904,95,34.6025822833849,135.45054704595185
2,14,1904,461,34.59159200949067,135.45054704595185
2,15,1918,458,34.59168209961349,135.45105762217358
2,16,1919,64,34.60351308677811,135.4510940919037
3,0,1174,65,34.60348306102504,135.42392414296137
3,1,1224,404,34.59330370511902,135.42574762946757
3,2,1552,558,34.58867904287574,135.4377097009482
3,3,1702,499,34.59045085947932,135.4431801604668
3,4,1711,502,34.5903607680214,135.4435083880379
3,5,1724,532,34.58945984806937,135.44398249452954
3,6,1791,516,34.58994033992614,135.44642596644783
3,7,1791,164,34.60051045773377,135.44642596644783
3,8,1776,193,34.59963967500496,135.44587892049597
3,9,1773,240,34.59822838705625,135.4457695113056
3,10,1738,266,34.597447664272146,135.44449307075126
3,11,1436,161,34.60060053818463,135.43347921225384
3,12,1432,151,34.60090080564858,135.43333333333334
3,13,1447,107,34.602221969593074,135.4338803792852
3,14,1390,84,34.60291256965409,135.43180160466812
3,15,1364,91,34.602702387634764,135.4308533916849
3,16,1292,64,34.60351308677811,135.42822757111597
