polygon_id,vertex_id,x_px,y_px,lat,lon
0,0,0,343,40.85269744761733,140.70646825396824
0,1,20,388,40.851348737535815,140.7072619047619
0,2,0,388,40.851348737535815,140.70646825396824
0,3,0,1175,40.82775685827297,140.70646825396824
0,4,11,1160,40.828206591389446,140.70690476190475
0,5,1919,1162,40.82814662715015,140.78257936507939
0,6,1919,953,40.83441259691591,140.78257936507939
0,7,1836,975,40.83375304903645,140.77928571428575
0,8,1760,969,40.833932926381564,140.77626984126985
0,9,1699,936,40.83492224305603,140.7738492063492
0,10,1539,912,40.835641736819355,140.7675
0,11,1496,882,40.83654109304266,140.76579365079365
0,12,1475,921,40.83537192757317,140.76496031746032
0,13,1443,875,40.83675094107252,140.76369047619048
0,14,1356,901,40.83597150218458,140.7602380952381
0,15,1317,993,40.833213414072965,140.75869047619048
0,16,1259,1038,40.831864307448036,140.7563888888889
0,17,1145,1054,40.831384618477,140.75186507936507
0,18,1093,1100,40.83000549335408,140.74980205859066
0,19,1070,1088,40.83036526789076,140.7488915281077
0,20,1054,964,40.834082823796344,140.7482581155978
0,21,1015,930,40.835102117228914,140.74671417260492
0,22,990,934,40.834982201167904,140.7457244655582
0,23,991,1045,40.83165444395025,140.74576405384008
0,24,974,1070,40.830904926035586,140.7450910530483
0,25,934,1077,40.83069505950119,140.74350752177355
0,26,876,1052,40.83144457978819,140.74121140142518
0,27,788,1069,40.83093490691485,140.73772763262076
0,28,812,1010,40.832703754796626,140.7386777513856
0,29,849,1005,40.832853654990494,140.74014251781475
0,30,802,993,40.833213414072965,140.7382818685669
0,31,819,960,40.83420274148417,140.73895486935868
0,32,751,988,40.83336331311453,140.73626286619162
0,33,729,974,40.83378302862787,140.7353919239905
0,34,721,1004,40.83288363498859,140.73507521773556
0,35,704,1004,40.83288363498859,140.7344022169438
0,36,710,956,40.83432265895505,140.734639746635
0,37,538,829,40.838129925885966,140.72781746031748
0,38,502,829,40.838129925885966,140.7263888888889
0,39,381,674,40.842776293967184,140.7215873015873
0,40,300,622,40.844335002553215,140.71837301587303
0,41,312,602,40.844934496094396,140.7188492063492
0,42,277,538,40.84685283898424,140.7174603174603
0,43,306,535,40.84694275994469,140.7186111111111
0,44,127,445,40.84964033202042,140.71150793650793
