,x [m],y [m]
0,-5977.466425672964,1109.2432039804346
1,-5913.739400939322,1113.0300130242167
2,-5852.589530615384,1119.6104708488044
3,-5838.154043165088,1121.1570614752045
4,-5816.312497403421,1126.8086901613037
5,-5816.312497403421,1126.8086901613037
6,-5811.063148384803,1128.1671701305436
7,-5779.08963531727,1137.4903334328253
8,-5766.131163312305,1141.2928361407326
9,-5752.756085038909,1141.418638075133
10,-5719.587149285154,1134.5775444777278
11,-5667.093809038035,1132.7461933195893
12,-5649.336292966409,1130.3843688237778
13,-5635.31342832356,1126.1618800611698
14,-5617.881660286124,1117.0616616740265
15,-5508.625743265864,1042.5823266442223
16,-5507.590078381338,1042.0603561057774
17,-5480.173543574747,1028.3813016280992
18,-5462.156368648441,1021.1504734281544
19,-5439.002767409035,1015.5431242944728
20,-5411.95223933812,1010.9282826288774
21,-5380.446838968314,1009.1924177201539
22,-5310.948421061521,1010.2372164445425
23,-5238.683602026966,1007.6601131042092
24,-5205.350429557278,1008.4284546544911
25,-5160.499932793394,1013.0758185602944
26,-5115.909824682438,1022.5930664304275
27,-5089.433459932101,1030.8426088567196
28,-5051.895212870907,1045.6177492038357
29,-5015.110836257336,1062.4810470566797
30,-4980.687796372457,1080.3599275458396
31,-4959.876959411616,1093.6113200815905
32,-4938.350458072649,1110.9744644065313
33,-4908.266125238581,1139.8169611244095
34,-4894.466121640677,1155.1794719247691
35,-4865.057638367603,1194.6860411215175
36,-4849.577173850574,1222.7898508354244
37,-4843.5356786173315,1239.2622562933566
38,-4842.68212512772,1243.1443633484146
39,-4840.587358344342,1252.6167937106807
40,-4838.807584451626,1270.706834622905
41,-4841.863613324854,1306.4287599624474
42,-4843.28442951209,1318.0531479614885
43,-309.69872418527183,1785.280529264997
44,-559.35328722266,1997.032120580186
45,-1508.3184790199064,2801.627772580259
46,-1496.3490027984712,2817.016687446555
47,-305.6764647830679,1808.976620527622
48,-540.3205964310326,427.32894321899016
49,-634.485636524217,442.0088159763653
50,-662.6991964916588,445.2697195550761
51,-665.3004167010761,440.8502351629478
52,-692.2902609871995,274.58768029339956
53,-722.3628232896399,90.14188082921554
54,-681.3171618288158,81.99063692048988
55,-651.2909353156299,78.06391913616814
56,-653.6822091653205,60.39368088496216
57,-655.4344312379073,57.9908325647561
58,-664.9588854428694,59.416444250764116
59,-675.7050063228668,-6.391420412056557
60,-673.0285872469755,-8.791585094836293
61,-648.4389063764842,-12.937125474761173
62,-634.3189129303234,-15.326132639549073
63,-622.6712612199043,53.86110096933001
64,-621.144572544461,65.72301044867133
65,-618.9736124754578,70.33875013505825
66,-601.4680602429517,67.3283771774722
67,-2318.9586905232545,-3003.2268447082365
68,-2337.270513465567,-3014.5981654615703
69,-2354.4694895075636,-3024.874390495085
70,-2362.982764839924,-3030.604326111077
71,-2365.478376023894,-3036.0907088065387
72,-2367.2820820623765,-3044.1964874800506
73,-2370.2536897352265,-3054.583120451573
74,-2375.2362479233234,-3067.6657911533794
75,-2378.5477980288338,-3077.80007591414
76,-2378.218354754717,-3088.019661280205
77,-2329.0398374080546,-3196.2821982551627
78,-4957.485310888906,1692.1757214376678
79,-4965.585946073914,1705.9443990900972
80,-4859.2699104185895,1770.0203640572438
81,-4850.59504123336,1755.7316849190129
82,-4957.485310888906,1692.1757214376678
83,-305.6764647830679,1808.976620527622
84,407.80977691461817,1204.9192773401687
85,874.6042453407301,809.7125014155534
86,859.2449946491909,787.7119661550896
87,854.7743368293362,753.6675397164522
88,824.3759002975231,514.6585911193437
89,829.8318857297195,508.9089191336454
90,838.2477943782867,499.80069360367804
91,849.1810181901675,489.3134638299509
92,869.1394738237465,474.7190371724215
93,910.7764701449576,450.42050535229527
94,954.2581236625043,431.231483445278
95,990.8766735547273,414.50796064920445
96,1009.2969111397963,403.42793468795963
97,1034.4440178291318,388.61377103064746
98,1046.7641518321302,379.36991666710855
99,1061.8889761858393,370.8413528416638
100,1074.1003529910397,363.6716647577276
101,1093.6858966375057,352.19339253296874
102,1112.3313220427028,346.8373715392399
103,1133.7584933152496,337.88189438925883
104,1135.757658565555,339.4781143798953
105,1156.5446609796918,331.7797359376149
106,1179.9869606553261,321.2921399816839
107,1193.5333598383822,314.3126132847878
108,1197.5427228994167,311.3244686965332
109,1209.8313950052,306.84113057183856
110,1220.7175288520386,302.59395350072816
111,1235.5863137601075,298.5264713783085
112,1262.2747870286848,290.32634362939757
113,1284.3289244168664,280.09233621144494
114,1293.4924177414216,275.6016673533938
115,1306.0408484183574,266.24945930447655
116,1313.3366840822098,259.2531354690279
117,1319.0918951827734,259.63917024277936
118,1320.6011996275122,258.51430248902494
119,1324.595714953977,258.6559931456923
120,1337.2262894333578,257.7829666136025
