,x [m],y [m]
108,1758.135912,-2225.937859
109,1762.046951,-2217.984666
110,1764.139397,-2210.346817
111,1768.687029,-2202.27081
112,1766.595203,-2190.68545
113,1772.049603,-2178.993332
114,1768.548661,-2167.595972
115,1771.770092,-2165.92321
116,1770.969523,-2159.023165
117,1766.489849,-2146.310149
118,1767.412992,-2142.668885
119,1766.971901,-2135.456844
120,1761.23448,-2126.114206
121,1763.573103,-2118.122404
122,1757.101531,-2106.733308
123,1757.944837,-2100.897198
124,1752.806547,-2091.445003
125,1753.229795,-2081.601164
126,1746.993662,-2071.425279
127,1750.657732,-2063.825491
128,1751.322774,-2052.121696
129,1757.375226,-2044.224009
130,1759.457917,-2039.621832
131,1769.34055,-2036.853749
132,1775.904015,-2024.315788
133,1786.198253,-2023.934433
134,1796.133191,-2019.663109
135,1797.949793,-2013.976525
136,1802.588962,-2012.944852
137,1808.146412,-2014.616956
138,1811.72261,-2011.761219
139,1816.114495,-2004.665394
140,1820.848567,-2004.714477
141,1828.69775,-2001.064135
142,1833.418384,-1993.744517
143,1840.807689,-1993.568295
144,1845.386933,-1989.267536
145,1850.611944,-1988.606377
146,1855.396935,-1987.113415
147,1860.153779,-1978.692997
148,1858.483311,-1971.116268
149,1855.379022,-1967.916572
150,1857.101129,-1962.913336
151,1854.608015,-1953.753288
152,1854.303026,-1950.501031
153,1863.881098,-1946.282654
154,1867.669937,-1941.735997
155,1867.819329,-1933.842095
156,1864.871365,-1929.661264
157,1871.24803,-1919.659287
158,1870.934828,-1910.919302
159,1865.87972,-1904.829336
160,1868.9512,-1894.603967
161,1867.201482,-1884.831447
162,1867.830489,-1877.796765
163,1866.003649,-1871.201139
164,1860.309071,-1864.10342
165,1859.08648,-1853.571378
166,1855.539648,-1846.647085
167,1855.42288,-1836.617192
168,1852.025713,-1830.022247
169,1846.149023,-1820.921072
170,1846.286831,-1816.39947
171,1844.882854,-1809.569528
172,1838.939472,-1802.790156
173,1834.106523,-1789.83117
174,1825.749212,-1780.703168
175,1826.55008,-1776.902899
176,1823.710811,-1768.704723
177,1818.123715,-1762.207196
178,1809.746943,-1758.058485
179,1806.353737,-1747.975131
180,1805.253675,-1744.735951
181,1794.474739,-1740.613387
182,1792.841059,-1733.025638
183,1784.102381,-1725.285206
184,1777.058917,-1726.264511
185,1771.821372,-1714.602672
186,1765.602762,-1709.772286
187,1760.19147,-1708.351413
188,1756.686676,-1708.627755
189,1755.655727,-1704.574118
190,1753.852933,-1700.546939
191,1743.792861,-1693.581015
192,1736.841278,-1694.173862
193,1736.511404,-1684.0329
194,1728.094184,-1676.290693
195,1726.808319,-1667.402971
196,1716.532573,-1653.867664
197,1712.332222,-1653.888095
198,1706.562301,-1647.527533
199,1702.070938,-1641.71439
200,1694.311704,-1635.290106
201,1687.572477,-1632.764559
202,1685.224863,-1628.472311
203,1678.54431,-1622.757097
204,1669.348552,-1620.670132
205,1663.857048,-1616.343218
206,1658.729715,-1610.651969
207,1652.93259,-1609.828949
208,1648.001928,-1607.504176
209,1644.809814,-1603.678704
210,1639.779419,-1600.195493
211,1633.345703,-1599.495288
212,1629.749735,-1597.005322
213,1625.406879,-1590.769243
214,1621.213178,-1586.288083
215,1614.47396,-1583.762542
216,1605.483356,-1584.44512
217,1598.785087,-1578.755483
218,1594.696869,-1576.976202
219,1588.113081,-1578.42518
220,1583.872841,-1578.040896
221,1577.587427,-1574.440152
222,1572.96459,-1573.26653
223,1574.736545,-1569.575061
224,1572.163047,-1565.314274
225,1569.593573,-1560.757573
226,1566.208033,-1556.535958
227,1559.706897,-1555.97694
228,1556.539609,-1549.427638
229,1552.397072,-1543.781696
230,1548.095655,-1540.465357
