BCNSHP,BOYSHP,CATCAM,CATLAM,COLOUR,COLPAT,NOBJNAM,OBJNAM,latitude,longitude
,,,,,,,,34.5577484,135.334627
,,,,,,,,34.5550556,135.334611099999
,,,,,,,,34.5577745,135.369272
,,,,,,,,34.5550556,135.3713056
,,,,,,,,34.5577631,135.3519288
,,,,,,,,34.5550556,135.3519306
,,,,,,,,34.6071583,135.338375
,,,,,,,,34.5027846,135.3698099
,,,,,,,,34.5034887,135.3662016
,,,,,,,,34.5137373,135.362334
,,,,,,,,34.5126075,135.359873599999
,,,,,,,,34.5433701,135.3685773
,,,,,,,,34.545432,135.3707148
,,,,,,,,34.614967,135.355381
,,,,,,,,34.621864,135.366747
,,,,,,,,34.5007209,135.3670598
,,,,,,,,34.60575,135.3723611
,,,,,,,,34.608417,135.372361
