BCNSHP,BOYSHP,CATCAM,CATLAM,COLOUR,COLPAT,NOBJNAM,OBJNAM,latitude,longitude
,4,,2,3,,,,39.7464691,140.063250399999
,4,,2,3,,,,39.7452054,140.0645348
,4,,2,3,,秋田灯浮標,Akita LT Buoy,39.7581861,140.0479472
,4,,,6,,,,39.7933333,140.015
