t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi [rad],r_angvelo [rad/s],delta_rudder_p [rad],delta_rudder_s [rad],n_prop [rps],n_bt [rps],true_wind_speed [m/s],true_wind_direction [rad],delta_rudder_p_cmd [rad],delta_rudder_s_cmd [rad],n_prop_cmd [rps],n_bt_cmd [rps],x_position_mid_hat [m],u_velo_hat [m/s],y_position_mid_hat [m],vm_velo_hat [m/s],psi_hat [rad],r_angvelo_hat [rad/s],delta_rudder_p_hat [rad],delta_rudder_s_hat [rad],n_prop_hat [rps],n_bt_hat [rps],true_wind_speed_hat [m/s],true_wind_direction_hat [rad],collision,apparent_wind_speed [m/s],apparent_wind_direction [rad],apparent_wind_speed_hat [m/s],apparent_wind_direction_hat [rad]
38.60000000000028,12.319410467476128,0.45001021680637865,-8.528182560424902,-0.03357765244942097,0.3858002903098213,0.017821371963645437,0.0,0.0,10.0,0.0,0.19549110899601332,3.0806952495673725,0.0,0.0,10.0,0.0,12.271502205495667,0.450725256426706,-8.561918917986365,-0.04064527030475143,0.3868157743349586,0.01922030712744949,0.0,0.0,10.0,0.0,0.19549110899601332,3.0806952495673725,0,0.6373434111419448,2.9553303957615706,0.6373434111419448,2.9553303957615706
38.70000000000028,12.362367334635103,0.45027984399071863,-8.514359604748648,-0.03364124773744781,0.3875824275061859,0.01785257023604838,0.0,0.0,10.0,0.0,0.1964995313739422,3.08356206165055,0.0,0.0,10.0,0.0,12.358605489415392,0.44959243475704136,-8.505474023724709,-0.028509525348797804,0.38897183546699887,0.015864713568684647,0.0,0.0,10.0,0.0,0.1964995313739422,3.08356206165055,0,0.6386493430667765,2.9552266556625,0.6386493430667765,2.9552266556625
38.80000000000028,12.405326865551856,0.4505476462629091,-8.5004558132532,-0.03370457332582725,0.3893676845297907,0.017883659543447308,0.0,0.0,10.0,0.0,0.19674715116198943,3.077418791534965,0.0,0.0,10.0,0.0,12.404178546191012,0.43090466447674064,-8.47006373914256,-0.03185177338962155,0.3870706007271519,0.020000650530717,0.0,0.0,10.0,0.0,0.19674715116198943,3.077418791534965,0,0.6387596848347673,2.952749550845223,0.6387596848347673,2.952749550845223
38.90000000000028,12.448288685750612,0.4508135909455779,-8.486471042844967,-0.033767676955337236,0.39115605048413543,0.017914611250510977,0.0,0.0,10.0,0.0,0.1982570364189971,3.079458831544395,0.0,0.0,10.0,0.0,12.426249080045633,0.4478081952973624,-8.516944412213586,-0.03673900263402812,0.38962554882158157,0.01605308115883109,0.0,0.0,10.0,0.0,0.1982570364189971,3.079458831544395,0,0.640503193920094,2.9521891922577006,0.640503193920094,2.9521891922577006
39.000000000000284,12.491252419006132,0.45107773760565534,-8.472405157781079,-0.033830519909610335,0.3929475116091865,0.01794544870654613,0.0,0.0,10.0,0.0,0.1972122544670583,3.091253595715205,0.0,0.0,10.0,0.0,12.441387602377965,0.4557959933388242,-8.494641198444414,-0.03728619465871409,0.3943594064537932,0.016055727075291543,0.0,0.0,10.0,0.0,0.1972122544670583,3.091253595715205,0,0.6402745352811903,2.9555745482379576,0.6402745352811903,2.9555745482379576
39.100000000000286,12.53421769264173,0.4513400804156522,-8.458258018288374,-0.033893021160942255,0.3947420564798411,0.01797621763568003,0.0,0.0,10.0,0.0,0.19842633650572206,3.078890429324874,0.0,0.0,10.0,0.0,12.483161341367921,0.44111187010712455,-8.444685263888914,-0.053067459100189285,0.39335475961231336,0.020311563508257285,0.0,0.0,10.0,0.0,0.19842633650572206,3.078890429324874,0,0.6409912184113837,2.9508420636154904,0.6409912184113837,2.9508420636154904
39.20000000000029,12.577184129797491,0.4516005936465027,-8.444029479049565,-0.033955348575326935,0.39653967824340913,0.018006819874787836,0.0,0.0,10.0,0.0,0.1993246854037633,3.072732651744352,0.0,0.0,10.0,0.0,12.619691814838022,0.46217060742613786,-8.419993440357315,-0.022264349478881174,0.39804989068378993,0.01759471002257953,0.0,0.0,10.0,0.0,0.1993246854037633,3.072732651744352,0,0.6417038898187543,2.948073604007418,0.6417038898187543,2.948073604007418
39.30000000000029,12.620151357096287,0.45185930059900037,-8.429719412765962,-0.03401746055597521,0.3983403602308879,0.018037280626009292,0.0,0.0,10.0,0.0,0.20028386613028343,3.072291065715154,0.0,0.0,10.0,0.0,12.58399623800001,0.46224318093410005,-8.404783494766553,-0.037716694045612946,0.3984756828326915,0.01734143871880024,0.0,0.0,10.0,0.0,0.20028386613028343,3.072291065715154,0,0.6427729576932101,2.946982643422155,0.6427729576932101,2.946982643422155
39.40000000000029,12.66311900130281,0.45211623122633343,-8.415327689347743,-0.03407932190391796,0.40014408829348885,0.018067620665845056,0.0,0.0,10.0,0.0,0.20124314881285374,3.0766857831871555,0.0,0.0,10.0,0.0,12.651560172618838,0.457861883529821,-8.409654267981635,-0.040925972261559265,0.3994488442784484,0.0161698035270543,0.0,0.0,10.0,0.0,0.20124314881285374,3.0766857831871555,0,0.6441007431378473,2.9473437760643924,0.6441007431378473,2.9473437760643924
39.50000000000029,12.706086690123133,0.4523714118496409,-8.40085417613784,-0.03414090268692748,0.4019508503600734,0.01809785710064346,0.0,0.0,10.0,0.0,0.1998363210427252,3.086417261742639,0.0,0.0,10.0,0.0,12.714633241375111,0.4550023856093843,-8.434495150733326,-0.044413415504774026,0.40252487754718724,0.018440421712065672,0.0,0.0,10.0,0.0,0.1998363210427252,3.086417261742639,0,0.6434278187777219,2.950285466570633,0.6434278187777219,2.950285466570633
39.60000000000029,12.749054052021814,0.4526248273855222,-8.386298738445385,-0.03420214953282833,0.40376063607013774,0.018128018974293978,0.0,0.0,10.0,0.0,0.2022116781755123,3.103281607552434,0.0,0.0,10.0,0.0,12.804808239920495,0.46049750192398525,-8.337617581251363,-0.04315871511790886,0.3999619849108412,0.02012394661699029,0.0,0.0,10.0,0.0,0.2022116781755123,3.103281607552434,0,0.6467618739553356,2.953852856378933,0.6467618739553356,2.953852856378933
39.700000000000294,12.792020711447735,0.4528765793736153,-8.371661238940302,-0.034263054504624614,0.4055734379675671,0.018158111742411522,0.0,0.0,10.0,0.0,0.20112916690835533,3.094452265508648,0.0,0.0,10.0,0.0,12.803522771844507,0.4609241378222262,-8.409274695278443,-0.029640278077506313,0.4037649541742758,0.01901459338904217,0.0,0.0,10.0,0.0,0.20112916690835533,3.094452265508648,0,0.6454258701154432,2.951049779914724,0.6454258701154432,2.951049779914724
39.800000000000296,12.834986301275016,0.45312653010406306,-8.356941537133366,-0.03432374780935585,0.4073892491418083,0.018188056959577762,0.0,0.0,10.0,0.0,0.20177489757253636,3.0860013242248048,0.0,0.0,10.0,0.0,12.828241040479133,0.44089345654432066,-8.350805447806886,-0.043752584280528334,0.40723371585266405,0.018771223024868545,0.0,0.0,10.0,0.0,0.20177489757253636,3.0860013242248048,0,0.6457629621114703,2.9476776220964287,0.6457629621114703,2.9476776220964287
39.9000000000003,12.877950446272235,0.45337472169808574,-8.34213951145658,-0.03438424143259422,0.40920805483776607,0.018217849139632623,0.0,0.0,10.0,0.0,0.20145928801103555,3.091354208054262,0.0,0.0,10.0,0.0,12.860590743711779,0.4572419098556779,-8.292181170219036,-0.035857814872044876,0.4037937824885312,0.017625343111693784,0.0,0.0,10.0,0.0,0.20145928801103555,3.091354208054262,0,0.6459024023965864,2.9488528073741342,0.6459024023965864,2.9488528073741342
40.0000000000003,12.920912775145217,0.45362119298441733,-8.327255041659273,-0.03444443996393076,0.41102983975172935,0.018247543516472824,0.0,0.0,10.0,0.0,0.2016565883136266,3.0966933035882573,0.0,0.0,10.0,0.0,12.875484485477338,0.4341374856586891,-8.338433815857577,-0.042397049235051484,0.41007274815124206,0.018804797153181813,0.0,0.0,10.0,0.0,0.2016565883136266,3.0966933035882573,0,0.6465321968778018,2.9498128005674866,0.6465321968778018,2.9498128005674866
40.1000000000003,12.963872915956028,0.45386596291137155,-8.312287999092165,-0.03450434935571685,0.41285459410337666,0.018277136329672674,0.0,0.0,10.0,0.0,0.20153647707058497,3.082187779417217,0.0,0.0,10.0,0.0,12.985245842971358,0.46102194394353946,-8.286963525011773,-0.03824145303662014,0.4118368610124478,0.01815769727891971,0.0,0.0,10.0,0.0,0.20153647707058497,3.082187779417217,0,0.6457904574042789,2.944934058275321,0.6457904574042789,2.944934058275321
40.2000000000003,13.006830498218646,0.45410896817789653,-8.297238256559828,-0.03456409116525756,0.4146823077363439,0.018306556776347845,0.0,0.0,10.0,0.0,0.19965489492830446,3.0725377014982818,0.0,0.0,10.0,0.0,13.037367676548703,0.4465574239917702,-8.27832827336481,-0.03427948382167857,0.4148229669663315,0.017996760268519492,0.0,0.0,10.0,0.0,0.19965489492830446,3.0725377014982818,0,0.6435958814412085,2.942291756984087,0.6435958814412085,2.942291756984087
40.3000000000003,13.049785150039012,0.45435020270130033,-8.282105702222642,-0.03462361640954386,0.4165129634139787,0.018335833273986996,0.0,0.0,10.0,0.0,0.19740679796637775,3.0639092267697365,0.0,0.0,10.0,0.0,13.058456108209683,0.4586829470590735,-8.298609471712332,-0.022932720546110973,0.41664557113545864,0.015236015179213847,0.0,0.0,10.0,0.0,0.19740679796637775,3.0639092267697365,0,0.6410980537663248,2.9401728739464152,0.6410980537663248,2.9401728739464152
40.400000000000304,13.092736496662141,0.4545896730704561,-8.266890222002164,-0.03468291311629763,0.4183465467413774,0.018364972888177903,0.0,0.0,10.0,0.0,0.19678155462981042,3.0734741346713332,0.0,0.0,10.0,0.0,13.108511869967222,0.4587477660343899,-8.23993370152686,-0.03234304526918338,0.41667252177628594,0.020098017729187703,0.0,0.0,10.0,0.0,0.19678155462981042,3.0734741346713332,0,0.6411814308278918,2.942712856016701,0.6411814308278918,2.942712856016701
