polygon_id,vertex_id,x_px,y_px,lat,lon
0,0,887,66,34.96152954873647,136.65179487179486
0,1,887,103,34.96041869928529,136.65179487179486
0,2,898,112,34.96014849038509,136.6521978021978
0,3,894,125,34.95975818706743,136.65205128205127
0,4,904,152,34.95894755116023,136.6524175824176
0,5,927,178,34.95816693122655,136.65326007326007
0,6,932,205,34.957356279579244,136.65344322344322
0,7,999,334,34.953483055480675,136.65589743589743
0,8,1011,368,34.952462175240605,136.656336996337
0,9,1073,418,34.95096085767305,136.65860805860805
0,10,1123,443,34.950210188578346,136.66043956043956
0,11,1129,441,34.95027024235886,136.66065934065935
0,12,1156,453,34.94990991901577,136.66164835164835
0,13,1220,455,34.94984986497126,136.66399267399268
0,14,1298,466,34.949519566940204,136.6668498168498
0,15,1316,465,34.94954959408893,136.66750915750916
0,16,1326,458,34.94975978382205,136.66787545787545
0,17,1325,445,34.95015013475381,136.6678388278388
0,18,1314,441,34.95027024235886,136.6674358974359
0,19,1311,432,34.95054048382688,136.667326007326
0,20,1323,409,34.951231096864426,136.66776556776557
0,21,1325,379,34.952131887734886,136.6678388278388
0,22,1351,257,34.95579500196251,136.6687912087912
0,23,1371,224,34.95678581620595,136.6695238095238
0,24,1367,200,34.95750640085963,136.66937728937728
0,25,1375,182,34.95804683519216,136.6696703296703
0,26,1372,154,34.958887503737,136.66956043956043
0,27,1382,140,34.9593078347756,136.66992673992672
0,28,1377,95,34.960658884226355,136.66974358974358
0,29,1385,83,34.961019160318045,136.67003663003663
0,30,1386,65,34.96155957148562,136.67007326007325
0,31,1030,64,34.96158959422375,136.65703296703296
0,32,1025,76,34.96122932064002,136.6568498168498
0,33,1004,79,34.961139251996606,136.65608058608058
0,34,980,64,34.96158959422375,136.65520146520146
1,0,0,64,34.96158959422375,136.619304029304
1,1,0,1175,34.928227550576864,136.619304029304
1,2,1232,1174,34.928257585522196,136.66443223443224
1,3,1328,1041,34.932252135270865,136.66794871794872
1,4,1311,1008,34.9332432340391,136.667326007326
1,5,1260,1006,34.933303300246266,136.66545787545786
1,6,1259,922,34.93582604122973,136.66542124542124
1,7,1326,910,34.936186426465056,136.66787545787545
1,8,1345,813,34.93909948231841,136.66857142857143
1,9,1328,645,34.944144530142985,136.66794871794872
1,10,1292,569,34.94642671171641,136.66663003663004
1,11,777,533,34.94750772292215,136.64776556776556
1,12,658,667,34.94348388677963,136.64340659340658
1,13,650,709,34.94222264376027,136.64311355311355
1,14,617,736,34.941411834432614,136.64190476190475
1,15,634,769,34.94042083436735,136.64252747252746
1,16,602,780,34.940090498351026,136.6413553113553
1,17,604,816,34.939009389358,136.64142857142858
1,18,580,812,34.93912951328324,136.64054945054946
1,19,567,761,34.94066107790711,136.64007326007325
1,20,584,752,34.94093135104806,136.64069597069596
1,21,544,692,34.942733149224075,136.63923076923078
1,22,522,574,34.94627657014394,136.6384249084249
1,23,556,513,34.94810827854432,136.63967032967034
1,24,611,478,34.94915924029765,136.641684981685
1,25,581,428,34.950660590860046,136.64058608058608
1,26,533,402,34.951441282286225,136.63882783882784
1,27,646,416,34.95102091090369,136.64296703296702
1,28,656,373,34.95231204472117,136.64333333333335
1,29,604,349,34.953032668706754,136.64142857142858
1,30,629,296,34.95462402423222,136.64234432234431
1,31,699,308,34.95426372002649,136.64490842490844
1,32,729,250,34.956005175681724,136.64600732600732
1,33,692,223,34.956815840693004,136.64465201465202
1,34,667,229,34.95663569360566,136.64373626373626
1,35,635,195,34.95765652186504,136.6425641025641
1,36,659,160,34.958707361203345,136.64344322344323
1,37,771,158,34.958767408758575,136.6475457875458
1,38,782,65,34.96155957148562,136.6479487179487
