polygon_id,vertex_id,x_px,y_px,lat,lon
0,0,1182,1044,34.57408264160828,135.42421590080235
0,1,1180,1043,34.57411267798753,135.42414296134208
0,2,1178,1044,34.57408264160828,135.42407002188185
0,3,1165,1044,34.57408264160828,135.42359591539025
0,4,1155,1040,34.57420278706015,135.423231218089
0,5,1149,1039,34.57423282339597,135.42301239970826
0,6,1144,1041,34.574172750713466,135.42283005105764
0,7,1136,1047,34.57399253240546,135.42253829321663
0,8,1134,1047,34.57399253240546,135.4224653537564
0,9,1130,1049,34.5739324595493,135.4223194748359
0,10,1126,1049,34.5739324595493,135.4221735959154
0,11,1125,1048,34.5739624959828,135.42213712618528
0,12,1122,1048,34.5739624959828,135.4220277169949
0,13,1117,1046,34.574022568817256,135.4218453683443
0,14,1110,1050,34.57390242310496,135.42159008023341
0,15,1104,1056,34.573722204210945,135.42137126185267
0,16,1103,1058,34.573662131159445,135.42133479212256
0,17,1103,1061,34.573572021500816,135.42133479212256
0,18,1106,1062,34.57354198492626,135.42144420131294
0,19,1107,1061,34.573572021500816,135.42148067104304
0,20,1112,1061,34.573572021500816,135.42166301969368
0,21,1113,1060,34.573602058064544,135.4216994894238
0,22,1120,1059,34.57363209461743,135.42195477753467
0,23,1124,1057,34.5736921676906,135.42210065645514
0,24,1129,1057,34.5736921676906,135.42228300510578
0,25,1130,1058,34.573662131159445,135.4223194748359
0,26,1137,1060,34.573602058064544,135.42257476294677
0,27,1143,1065,34.5734518751374,135.4227935813275
0,28,1145,1069,34.57333172860035,135.42286652078775
0,29,1145,1073,34.573211581889666,135.42286652078775
0,30,1142,1079,34.57303136149809,135.42275711159738
0,31,1126,1092,34.57264088264282,135.4221735959154
0,32,1126,1095,34.57255077187731,135.4221735959154
0,33,1128,1096,34.572520734933775,135.42224653537565
0,34,1132,1096,34.572520734933775,135.42239241429616
0,35,1142,1092,34.57264088264282,135.42275711159738
0,36,1148,1086,34.572821103880834,135.42297592997812
0,37,1150,1086,34.572821103880834,135.4230488694384
0,38,1154,1084,34.57288117754002,135.42319474835887
0,39,1158,1084,34.57288117754002,135.42334062727937
0,40,1159,1083,34.572911214353354,135.4233770970095
0,41,1167,1083,34.572911214353354,135.4236688548505
0,42,1170,1081,34.572971287947425,135.42377826404086
0,43,1171,1078,34.57306139825715,135.423814733771
0,44,1173,1076,34.57312147174271,135.42388767323123
0,45,1175,1076,34.57312147174271,135.42396061269147
0,46,1179,1074,34.57318154518488,135.42410649161198
0,47,1180,1075,34.57315150846922,135.42414296134208
0,48,1183,1074,34.57318154518488,135.42425237053246
0,49,1183,1071,34.57327165526672,135.42425237053246
0,50,1176,1069,34.57333172860035,135.4239970824216
0,51,1173,1064,34.57348191174453,135.42388767323123
0,52,1173,1060,34.573602058064544,135.42388767323123
0,53,1176,1054,34.57378227721901,135.4239970824216
0,54,1181,1049,34.5739324595493,135.42417943107222
0,55,1182,1047,34.57399253240546,135.42421590080235
1,0,1919,1029,34.57453318615745,135.4510940919037
1,1,1917,1030,34.57450314993013,135.45102115244347
1,2,1915,1036,34.57432293233836,135.4509482129832
1,3,1915,1043,34.57411267798753,135.4509482129832
1,4,1913,1048,34.5739624959828,135.45087527352297
1,5,1912,1059,34.57363209461743,135.45083880379283
1,6,1909,1065,34.5734518751374,135.45072939460246
1,7,1909,1071,34.57327165526672,135.45072939460246
1,8,1912,1076,34.57312147174271,135.45083880379283
1,9,1912,1083,34.572911214353354,135.45083880379283
1,10,1910,1087,34.572791067034956,135.4507658643326
1,11,1904,1090,34.572700956432236,135.45054704595185
1,12,1902,1093,34.57261084573183,135.4504741064916
1,13,1902,1095,34.57255077187731,135.4504741064916
1,14,1904,1098,34.57246066101414,135.45054704595185
1,15,1904,1102,34.572340513044644,135.45054704595185
1,16,1901,1108,34.57216029076486,135.45043763676148
1,17,1900,1118,34.57185991943041,135.45040116703134
1,18,1897,1123,34.57170973335624,135.45029175784097
1,19,1896,1129,34.57152950970913,135.45025528811087
1,20,1892,1136,34.571319248293776,135.45010940919036
1,21,1892,1142,34.57113902380026,135.45010940919036
1,22,1884,1159,34.57062838561379,135.44981765134938
1,23,1885,1168,34.570358046480756,135.44985412107948
1,24,1883,1171,34.57026793324108,135.44978118161924
1,25,1883,1174,34.57017781990374,135.44978118161924
1,26,1885,1175,34.57014778210291,135.44985412107948
1,27,1888,1175,34.57014778210291,135.44996353026986
1,28,1889,1174,34.57017781990374,135.45
1,29,1893,1174,34.57017781990374,135.4501458789205
1,30,1894,1175,34.57014778210291,135.4501823486506
1,31,1919,1175,34.57014778210291,135.4510940919037
2,0,1906,697,34.58450461371928,135.4506199854121
2,1,1904,698,34.584474581095094,135.45054704595185
2,2,1904,708,34.58417425425622,135.45054704595185
2,3,1906,711,34.584084155992905,135.4506199854121
2,4,1906,722,34.58375379485842,135.4506199854121
2,5,1904,725,34.58366369613927,135.45054704595185
2,6,1904,780,34.582011868977204,135.45054704595185
2,7,1906,784,34.581891734812004,135.4506199854121
2,8,1908,799,34.58144123014596,135.45069292487236
2,9,1904,805,34.5812610275958,135.45054704595185
2,10,1904,825,34.58066034960685,135.45054704595185
2,11,1907,834,34.5803900430955,135.45065645514222
2,12,1907,845,34.5800596672767,135.45065645514222
2,13,1911,851,34.57987946173112,135.45080233406273
2,14,1911,857,34.57969925579486,135.45080233406273
2,15,1914,865,34.57945898060542,135.4509117432531
2,16,1913,879,34.57903849735255,135.45087527352297
2,17,1916,886,34.57882825492844,135.45098468271334
2,18,1916,892,34.5786480467131,135.45098468271334
