t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi [rad],r_angvelo [rad/s],delta_rudder [rad],n_prop [rps],true_wind_speed [m/s],true_wind_direction [rad],delta_rudder_cmd [rad],n_prop_cmd [rps],x_position_mid_hat [m],u_velo_hat [m/s],y_position_mid_hat [m],vm_velo_hat [m/s],psi_hat [rad],r_angvelo_hat [rad/s],delta_rudder_hat [rad],n_prop_hat [rps],true_wind_speed_hat [m/s],true_wind_direction_hat [rad],collision,apparent_wind_speed [m/s],apparent_wind_direction [rad],apparent_wind_speed_hat [m/s],apparent_wind_direction_hat [rad]
130.49999999999687,21.056650801209752,0.20110703071206018,-8.604425164313755,-0.02497274171992822,-0.4161342387605261,0.03416828244432518,0.6108652381980153,10.0,0.20298475818421002,2.9100285376941986,0.6108652381980153,10.0,21.039834211376867,0.20999764135986482,-8.650461323244134,-0.03549109992057105,-0.41629329329763165,0.03507851352965072,0.6108652381980153,10.0,0.20298475818421002,2.9100285376941986,0,0.4008322858090633,-3.110952033966212,0.4008322858090633,-3.110952033966212
130.59999999999687,21.074035757848698,0.20103792913299104,-8.614838619022464,-0.02507292133769249,-0.41271741051609356,0.03425382757568005,0.6108652381980153,10.0,0.2019541101928186,2.908504798919896,0.6108652381980153,10.0,21.153062969947555,0.200952445083516,-8.628799357735259,-0.01277590203167185,-0.4114174829889446,0.03353649893119689,0.6108652381980153,10.0,0.2019541101928186,2.908504798919896,0,0.39989415950032126,-3.1140588142957797,0.39989415950032126,-3.1140588142957797
130.69999999999686,21.091445845776196,0.2009671472695744,-8.625199016780353,-0.025172028587089498,-0.4092920277585256,0.03433845817716768,0.6108652381980153,10.0,0.20222696851192243,2.903966351675855,0.6108652381980153,10.0,21.119681522347864,0.20908461920680615,-8.586408117182835,-0.016764513044089224,-0.40702877480120997,0.029570065450867992,0.6108652381980153,10.0,0.20222696851192243,2.903966351675855,0,0.40033144473404825,-3.118177024024161,0.40033144473404825,-3.118177024024161
130.79999999999686,21.10888088220443,0.20089470377802876,-8.635505992951602,-0.025270070678743643,-0.4058581819408088,0.0344221725547681,0.6108652381980153,10.0,0.20193788580322503,2.8971291574137426,0.6108652381980153,10.0,21.12334533295981,0.2022735552072202,-8.633152499601332,-0.029299408130310046,-0.4054690334591318,0.03346421860267452,0.6108652381980153,10.0,0.20193788580322503,2.8971291574137426,0,0.40027263752258996,-3.1236531123339324,0.40027263752258996,-3.1236531123339324
130.89999999999685,21.12634068171871,0.20082061490146935,-8.645759186878518,-0.025367056252890235,-0.402415964685332,0.034504978793428134,0.6108652381980153,10.0,0.200519516792014,2.8922972568487655,0.6108652381980153,10.0,21.139780213569576,0.20333000965110637,-8.653841179659306,-0.013153263856842866,-0.3995732914537412,0.033882407369408014,0.6108652381980153,10.0,0.200519516792014,2.8922972568487655,0,0.3990281424611153,-3.1285185982241175,0.3990281424611153,-3.1285185982241175
130.99999999999685,21.14382505603118,0.2007448959944349,-8.655958241934007,-0.025462987726145365,-0.39896546680598916,0.034586886393571714,0.6108652381980153,10.0,0.2025105313103281,2.88732110011172,0.6108652381980153,10.0,21.154881288090138,0.22683557446502725,-8.672713501022706,-0.022826643094384678,-0.4008681194778704,0.03192336249447434,0.6108652381980153,10.0,0.2025105313103281,2.88732110011172,0,0.40115661552569454,-3.1322771687439372,0.40115661552569454,-3.1322771687439372
131.09999999999684,21.16133381418341,0.2006675679083075,-8.666102804915438,-0.025557865705295228,-0.395506778166632,0.034667883966214966,0.6108652381980153,10.0,0.20008058485849994,2.9008969164353715,0.6108652381980153,10.0,21.17164170279964,0.21561303015430053,-8.624348623443327,-0.02602784222543047,-0.39723177779810886,0.03424294330349136,0.6108652381980153,10.0,0.20008058485849994,2.9008969164353715,0,0.3983904919955221,-3.128305699255145,0.3983904919955221,-3.128305699255145
131.19999999999683,21.178866763159338,0.20058864160895543,-8.676192526086217,-0.02565167288161466,-0.3920399897700105,0.034747992738395864,0.6108652381980153,10.0,0.20242179964112594,2.912967934176505,0.6108652381980153,10.0,21.158426450849948,0.20346362777509774,-8.688467595075632,-0.012967038323323011,-0.3890495159787434,0.03450088402466922,0.6108652381980153,10.0,0.20242179964112594,2.912967934176505,0,0.40037985167718476,-3.123408641404086,0.40037985167718476,-3.123408641404086
131.29999999999683,21.19642370767194,0.20050814005305845,-8.686227057167581,-0.025744410454067515,-0.3885651904961709,0.03482719483355511,0.6108652381980153,10.0,0.20244098391517887,2.9307630102596964,0.6108652381980153,10.0,21.191564622992498,0.19327316021004795,-8.659756051952721,-0.03129912938579175,-0.38622662807089797,0.03558224150730075,0.6108652381980153,10.0,0.20244098391517887,2.9307630102596964,0,0.39988622875799396,-3.1164643420405373,0.39988622875799396,-3.1164643420405373
131.39999999999682,21.214004450592455,0.2004260775556895,-8.696206053476551,-0.025836076888165766,-0.3850824710128154,0.034905504974972246,0.6108652381980153,10.0,0.20308544260609673,2.9243591066911816,0.6108652381980153,10.0,21.235414119645824,0.20050996980506902,-8.700750775043835,-0.028561324107496566,-0.3885951989728845,0.03781754841711376,0.6108652381980153,10.0,0.20308544260609673,2.9243591066911816,0,0.4007391438355219,-3.121399190058717,0.4007391438355219,-3.121399190058717
