polygon_id,vertex_id,x_px,y_px,lat,lon
0,0,751,1174,35.01282234065606,138.50308370044053
0,1,785,1175,35.01279230614768,138.50433186490454
0,2,790,1164,35.0131226851331,138.5045154185022
0,3,807,1162,35.01318275389616,138.5051395007342
0,4,814,1165,35.013092650735025,138.5053964757709
0,5,818,1175,35.01279230614768,138.50554331864905
0,6,873,1175,35.01279230614768,138.5075624082232
0,7,877,1173,35.012852375153386,138.50770925110132
0,8,881,1175,35.01279230614768,138.50785609397943
0,9,944,1175,35.01279230614768,138.51016886930984
0,10,949,1164,35.0131226851331,138.5103524229075
0,11,965,1162,35.01318275389616,138.51093979441995
0,12,972,1165,35.013092650735025,138.51119676945666
0,13,974,1174,35.01282234065606,138.51127019089574
0,14,986,1175,35.01279230614768,138.5117107195301
0,15,988,1174,35.01282234065606,138.51178414096916
0,16,987,1164,35.0131226851331,138.5117474302496
0,17,992,1153,35.013453062783945,138.51193098384726
0,18,1006,1151,35.01351313130435,138.5124449339207
0,19,1013,1154,35.01342302850719,138.5127019089574
0,20,1016,1162,35.01318275389616,138.512812041116
0,21,1023,1161,35.01321278826113,138.5130690161527
0,22,1023,1144,35.01372337077833,138.5130690161527
0,23,1031,1135,35.013993677879355,138.51336270190893
0,24,1015,1110,35.01474452625011,138.51277533039647
0,25,1003,1099,35.01507489734941,138.5123348017621
0,26,993,1103,35.014954762558624,138.5119676945668
0,27,878,1099,35.01507489734941,138.50774596182083
0,28,853,1093,35.01525509920466,138.5068281938326
0,29,792,1091,35.015315166401514,138.50458883994125
0,30,783,1094,35.01522506558969,138.5042584434655
0,31,774,1101,35.01501482997607,138.50392804698973
0,32,754,1157,35.013332925610776,138.50319383259912
0,33,755,1167,35.013032581905804,138.50323054331864
1,0,1069,893,35.02126160049542,138.51475770925109
1,1,1066,923,35.020360653428966,138.5146475770925
1,2,1088,968,35.01900921421543,138.51545521292215
1,3,1101,959,35.019279503845034,138.51593245227605
1,4,1108,962,35.01918940740113,138.51618942731275
1,5,1110,970,35.01894914973197,138.5162628487518
1,6,1103,982,35.018588761904596,138.5160058737151
1,7,1119,998,35.01810824233067,138.5165932452276
1,8,1116,1008,35.017807916163044,138.516483113069
1,9,1095,1013,35.0176577526656,138.51571218795888
1,10,1087,1052,35.016486467921816,138.51541850220264
1,11,1093,1079,35.015675568656135,138.5156387665198
1,12,1118,1102,35.014984796272856,138.51655653450806
1,13,1114,1115,35.01459435712744,138.51640969162995
1,14,1101,1124,35.01432405201177,138.51593245227605
1,15,1096,1142,35.01378343910021,138.5157488986784
1,16,1107,1160,35.013242822615084,138.51615271659324
1,17,1125,1164,35.0131226851331,138.51681318681318
1,18,1128,1174,35.01282234065606,138.51692307692306
1,19,1593,1173,35.012852375153386,138.53395604395604
1,20,1601,1111,35.014714492447645,138.53424908424907
1,21,1588,1080,35.01564553519559,138.5337728937729
1,22,1558,1061,35.01621616906,138.53267399267398
1,23,1541,1057,35.01633630199776,138.53205128205127
1,24,1575,1076,35.01576566897162,138.5332967032967
1,25,1591,1097,35.0151349646786,138.53388278388277
1,26,1596,1142,35.01378343910021,138.53406593406592
1,27,1591,1154,35.01342302850719,138.53388278388277
1,28,1579,1154,35.01342302850719,138.53344322344321
1,29,1562,1104,35.01492472883336,138.5328205128205
1,30,1544,1084,35.01552540124305,138.53216117216118
1,31,1519,1070,35.01594586930479,138.53124542124542
1,32,1517,1062,35.01618613579797,138.53117216117215
1,33,1527,1053,35.01645643475907,138.53153846153845
1,34,1467,1029,35.01717722762074,138.52934065934065
1,35,1426,1000,35.01804817718539,138.52783882783882
1,36,1319,942,35.01979004848554,138.5239194139194
1,37,1276,900,35.021051380401204,138.5223443223443
1,38,1256,897,35.021141474793474,138.52161172161172
1,39,1232,905,35.020901222860125,138.5207326007326
1,40,1229,921,35.02042071687559,138.5206227106227
1,41,1221,924,35.0203306216891,138.52032967032966
1,42,1214,921,35.02042071687559,138.52007326007325
1,43,1211,910,35.020751065043285,138.51996336996336
1,44,1196,904,35.02093125439041,138.5194139194139
1,45,1174,906,35.02087119131883,138.51860805860804
1,46,1163,899,35.02108141187632,138.51820512820512
1,47,1094,885,35.02150185136983,138.51567547723934
2,0,1487,190,35.04237095115322,138.53007326007327
2,1,1475,192,35.04231090383538,138.5296336996337
2,2,1463,189,35.04240097479559,138.52919413919415
2,3,1454,200,35.042070714122666,138.52886446886447
2,4,1429,218,35.041530284687205,138.5279487179487
2,5,1424,228,35.041230044567264,138.52776556776556
2,6,1413,230,35.041169996410886,138.52736263736264
2,7,1324,299,35.039098307989555,138.52410256410255
2,8,1306,305,35.03891815868785,138.52344322344322
2,9,1297,313,35.03867795900104,138.52311355311355
2,10,1296,325,35.03831765814691,138.5230769230769
2,11,1287,335,35.03801740622149,138.52274725274725
2,12,1281,352,35.03750697541622,138.52252747252746
2,13,1275,355,35.037416899060794,138.5223076923077
2,14,1267,377,35.036756336086825,138.52201465201463
2,15,1266,398,35.03612579372132,138.52197802197801
2,16,1259,416,35.035585324964124,138.5217216117216
2,17,1254,419,35.0354952464904,138.52153846153846
2,18,1255,436,35.03498479993044,138.52157509157507
2,19,1233,503,35.03297300891353,138.52076923076922
2,20,1225,507,35.032852900420544,138.5204761904762
2,21,1222,515,35.03261268290507,138.52036630036628
2,22,1225,530,35.03216227316047,138.5204761904762
2,23,1208,583,35.03057080551654,138.51985347985348
2,24,1198,591,35.03033058129358,138.51948717948716
2,25,1203,601,35.03003030002203,138.5196703296703
2,26,1200,613,35.029669961039936,138.51956043956042
