,x [m],y [m]
165,949.2998693,1338.162739
166,1001.526514,1434.212864
167,1035.899923,1454.739101
168,1180.237534,1710.597507
169,1184.74684,1721.729649
170,1190.072009,1724.801717
171,1206.129962,1715.831225
172,1206.035618,1710.818231
173,1099.323164,1522.204266
174,1103.393596,1519.514418
175,1107.333601,1518.044236
176,1109.17584,1518.237716
177,1113.182422,1516.144725
178,1220.985724,1712.388195
179,1213.444983,1734.520556
180,1207.753418,1745.86277
181,1205.062217,1754.628969
182,1207.186085,1759.82884
,-2000,1759.82884
,-2000,-2000
,2000,-2000
,2000,1243.206355
,1649.784442,1243.206355
