,x [m],y [m]
164,895.8787264,-962.319644
165,903.6426133,-948.7192066
166,980.2531728,-997.0585716
167,978.1246212,-1000.271091
168,972.7828363,-1008.361949
169,963.1610553,-1003.05379
170,957.3448323,-1011.644012
171,977.9820153,-1024.774642
172,991.7691327,-1004.383905
173,1151.354614,-1105.331753
174,1142.903007,-1117.692444
175,1155.741084,-1128.081949
176,1165.745711,-1113.616908
177,1376.540865,-1243.873283
178,1368.347754,-1257.417615
179,1401.467061,-1280.332011
180,1411.493664,-1265.870906
181,1656.759525,-1417.03473
182,1968.362025,-1609.092744
183,1976.293231,-1614.185455
184,1980.858986,-1615.36185
185,1986.573969,-1614.3508
186,2170.713322,-1530.579754
187,2105.65126,-2141.29307
188,2091.592641,-2163.983692
189,2034.368232,-2176.785637
190,1887.133296,-2001.272224
191,1693.078544,-1884.48862
192,1645.197054,-1852.99283
193,1493.812973,-1758.323954
194,1485.911761,-1768.171785
195,1441.154243,-1740.342922
196,1431.372554,-1733.426841
197,1363.809183,-1692.595077
198,1330.200553,-1670.645294
199,1280.643737,-1640.956996
200,1227.338664,-1606.401516
201,1156.983481,-1562.691482
202,1131.939858,-1547.50304
203,1126.242721,-1543.007957
204,1124.796758,-1539.648971
205,1127.058243,-1530.757975
206,1002.232039,-1451.751591
207,658.180371,-1234.842921
208,582.8547757,-1187.384023
209,514.6006,-1144.223204
210,403.4849965,-1076.619925
211,387.7917561,-1098.509638
212,313.9077866,-1052.292961
213,326.1514791,-1030.521491
214,161.8637457,-929.2524603
215,148.4879527,-948.2316827
216,-80.33225584,-804.5575439
217,-85.94770754,-791.0176979
218,-92.35791919,-776.1930247
219,-132.3022485,-747.7361142
220,-154.3730746,-769.3689805
221,-283.6799945,-653.036682
222,-301.7608407,-676.9540807
223,-346.4806576,-646.267731
224,-480.4924406,-554.3217025
225,-499.7272507,-580.456187
226,-658.0888839,-500.0475005
227,-682.9983298,-486.6496512
228,-691.9505882,-481.1147018
229,-778.5380969,-450.200343
230,-793.2289342,-471.0656988
231,-804.8204464,-464.3221952
232,-807.7704247,-463.9442943
233,-1019.489933,-806.5149641
234,-1301.589587,-1262.957778
235,-1457.910556,-1139.64946
236,-1464.080133,-1134.19091
237,-1467.350066,-1129.695321
238,-1480.40649,-1107.577636
239,-1577.689232,-943.1314551
240,-1599.34249,-908.5853334
