polygon_id,vertex_id,x_px,y_px,lat,lon
0,0,778,1113,34.9300896963949,136.6478021978022
0,1,766,1090,34.93078048167625,136.64736263736265
0,2,763,1089,34.93081051568696,136.64725274725276
0,3,757,1092,34.93072041362181,136.64703296703297
0,4,744,1092,34.93072041362181,136.6465567765568
0,5,738,1090,34.93078048167625,136.646336996337
0,6,724,1075,34.93123099068255,136.64582417582417
0,7,722,1076,34.931200956825755,136.6457509157509
0,8,724,1086,34.930900617653144,136.64582417582417
0,9,721,1091,34.930750447654525,136.6457142857143
0,10,715,1093,34.9306903795781,136.6454945054945
0,11,653,1101,34.93045010683261,136.64322344322343
0,12,579,1118,34.92993952491188,136.6405128205128
0,13,559,1130,34.92957911223112,136.63978021978022
0,14,525,1159,34.928708108382615,136.6385347985348
0,15,524,1167,34.92846782983158,136.63849816849816
0,16,520,1174,34.928257585522196,136.63835164835166
0,17,705,1175,34.928227550576864,136.6451282051282
0,18,707,1174,34.928257585522196,136.64520146520147
0,19,709,1163,34.92858796919506,136.64527472527473
0,20,713,1161,34.92864803881082,136.64542124542126
0,21,720,1151,34.92894838622995,136.64567765567764
0,22,720,1145,34.929128594153646,136.64567765567764
0,23,724,1139,34.92930880168151,136.64582417582417
0,24,726,1130,34.92957911223112,136.64589743589744
0,25,735,1122,34.92981938752757,136.64622710622712
0,26,745,1103,34.93039003853627,136.6465934065934
0,27,751,1096,34.930600277381004,136.64681318681318
0,28,756,1094,34.93066034552341,136.64699633699635
0,29,763,1096,34.930600277381004,136.64725274725276
0,30,774,1117,34.929969559230486,136.64765567765568
0,31,778,1117,34.929969559230486,136.6478021978022
1,0,471,112,34.96014849038509,136.63655677655677
1,1,397,203,34.95741632812439,136.63384615384615
1,2,387,223,34.956815840693004,136.63347985347986
1,3,407,445,34.95015013475381,136.63421245421245
1,4,413,453,34.94990991901577,136.63443223443224
1,5,474,485,34.94894904902477,136.63666666666666
1,6,590,482,34.949039131064865,136.64091575091575
1,7,593,470,34.94939945823531,136.64102564102564
1,8,588,456,34.94981983793254,136.6408424908425
1,9,524,436,34.95042037661774,136.63849816849816
1,10,520,389,34.951831625211256,136.63835164835166
