polygon_id,vertex_id,x_px,y_px,lat,lon
7,3,464,70,34.60333293209685,135.3980306345733
7,4,465,71,34.603302906278635,135.39806710430344
7,5,466,71,34.603302906278635,135.39810357403357
7,6,467,72,34.603272880449595,135.39814004376368
7,7,468,72,34.603272880449595,135.3981765134938
7,8,469,73,34.603242854609654,135.39821298322394
7,9,470,73,34.603242854609654,135.39824945295405
7,10,472,75,34.60318280289726,135.39832239241431
7,11,473,75,34.60318280289726,135.39835886214442
7,12,475,77,34.603122751141434,135.39843180160466
7,13,476,77,34.603122751141434,135.3984682713348
7,14,477,78,34.60309272524725,135.39850474106493
7,15,478,78,34.60309272524725,135.39854121079503
7,16,479,79,34.603062699342175,135.39857768052516
7,17,480,79,34.603062699342175,135.3986141502553
7,18,482,81,34.60300264749951,135.39868708971554
7,19,483,81,34.60300264749951,135.39872355944567
7,20,484,82,34.60297262156189,135.39876002917578
7,21,488,82,34.60297262156189,135.39890590809628
7,22,489,81,34.60300264749951,135.39894237782642
7,23,490,81,34.60300264749951,135.39897884755652
7,24,491,80,34.603032673426284,135.39901531728665
7,25,491,76,34.60315277702478,135.39901531728665
7,26,490,75,34.60318280289726,135.39897884755652
7,27,489,75,34.60318280289726,135.39894237782642
7,28,487,73,34.603242854609654,135.39886943836615
7,29,486,73,34.603242854609654,135.39883296863604
7,30,485,72,34.603272880449595,135.3987964989059
7,31,484,72,34.603272880449595,135.39876002917578
7,32,483,71,34.603302906278635,135.39872355944567
7,33,482,71,34.603302906278635,135.39868708971554
7,34,480,69,34.60336295790419,135.3986141502553
7,35,479,69,34.60336295790419,135.39857768052516
7,36,478,68,34.603392983700694,135.39854121079503
7,37,477,68,34.603392983700694,135.39850474106493
7,38,476,67,34.603423009486335,135.3984682713348
7,39,475,67,34.603423009486335,135.39843180160466
7,40,473,65,34.60348306102504,135.39835886214442
7,41,472,65,34.60348306102504,135.39832239241431
7,42,471,64,34.60351308677811,135.39828592268418
7,43,470,64,34.60351308677811,135.39824945295405
7,44,468,62,34.603573138251654,135.3981765134938
7,45,467,62,34.603573138251654,135.39814004376368
7,46,466,61,34.60360316397215,135.39810357403357
7,47,463,61,34.60360316397215,135.3979941648432
7,48,462,62,34.603573138251654,135.39795769511306
7,49,461,62,34.603573138251654,135.39792122538293
