curve_id,lat,lon
c_00002,34.66970028,135.3923075
c_00002,34.66985361,135.39289834
c_00002,34.66992,135.39307416
c_00002,34.6699775,135.39322639
c_00002,34.66997833,135.39386973
c_00002,34.67040889,135.39493084
c_00002,34.67084223,135.39599084
c_00002,34.67145,135.39764695
c_00002,34.67171528,135.39837055
c_00002,34.67278639,135.40129139
c_00002,34.67284444,135.40148861
c_00002,34.67324944,135.40258223
c_00002,34.67284417,135.40318666
c_00002,34.67089583,135.40613416
c_00002,34.66992056,135.40759084
c_00002,34.66968973,135.40792055
c_00002,34.66916,135.40872473
c_00002,34.66880223,135.40927611
c_00002,34.66875194,135.40930861
c_00002,34.66652473,135.40887889
c_00002,34.66639694,135.40885278
c_00002,34.66590806,135.40875223
c_00002,34.66558723,135.41087389
c_00002,34.66557556,135.4108925
c_00002,34.66321139,135.41045473
c_00002,34.66081083,135.41001223
c_00002,34.65902694,135.40971334
c_00002,34.65904944,135.40955945
c_00002,34.65912278,135.40905916
c_00002,34.65973723,135.40549473
c_00002,34.66031723,135.40181473
c_00002,34.66046944,135.40181473
c_00002,34.66062723,135.40078555
c_00002,34.66085806,135.39936111
c_00002,34.66093556,135.39887416
c_00002,34.66160194,135.39467945
c_00002,34.66152417,135.39465416
c_00002,34.66182167,135.39278445
c_00002,34.66176528,135.39264834
c_00002,34.66176528,135.39240305
c_00002,34.66177667,135.39234166
c_00002,34.66187806,135.3921575
c_00002,34.66193417,135.39211639
c_00002,34.66219333,135.39045389
c_00002,34.66219333,135.39037889
c_00002,34.66219333,135.3903175
c_00002,34.66217083,135.39020834
c_00002,34.66221611,135.39014695
c_00002,34.66227806,135.39011973
c_00002,34.66231167,135.39011305
c_00002,34.66261056,135.388255
c_00002,34.66266694,135.387905
c_00002,34.66266139,135.38786416
c_00002,34.66246973,135.38779584
c_00002,34.66264973,135.38675305
c_00003,34.65200944,135.37288445
c_00003,34.65484417,135.37517445
c_00003,34.65522973,135.37548861
c_00003,34.66004028,135.37940666
c_00003,34.65944861,135.38326389
c_00003,34.65943917,135.38332695
c_00003,34.65800278,135.39283028
c_00003,34.65778028,135.39422111
c_00003,34.65716333,135.39807389
c_00003,34.656885,135.39962
c_00003,34.65404917,135.40396778
c_00003,34.65370667,135.40449305
c_00003,34.65181333,135.40265278
c_00003,34.64888223,135.39978389
c_00003,34.64916417,135.39939555
c_00003,34.64830778,135.39855028
c_00003,34.64794139,135.39819611
c_00003,34.64767917,135.39797
c_00003,34.64814973,135.39725528
c_00003,34.64813833,135.39679223
c_00003,34.64744528,135.39606278
c_00003,34.64736639,135.39597416
c_00003,34.64719944,135.39580889
c_00003,34.64562473,135.39425028
c_00003,34.64567556,135.39416166
c_00003,34.64699417,135.39219861
c_00003,34.64697167,135.39207584
c_00003,34.64690944,135.39200111
c_00003,34.64683639,135.39200778
c_00003,34.64663333,135.39208945
c_00003,34.64659973,135.39208945
c_00003,34.64657723,135.39205528
c_00003,34.64656583,135.39199416
c_00003,34.64578278,135.39205528
c_00003,34.64390028,135.39224639
c_00003,34.64388917,135.39212389
c_00003,34.64315639,135.39219861
c_00003,34.64307167,135.39219861
c_00003,34.64301556,135.39219861
c_00003,34.64294223,135.39213055
c_00003,34.6429475,135.39204334
c_00003,34.64226028,135.39208305
c_00003,34.64224889,135.39206945
c_00003,34.64279028,135.38386473
c_00003,34.64311389,135.37896639
c_00003,34.64428139,135.37814139
c_00003,34.64749361,135.37595611
c_00003,34.65200944,135.37288445
c_00004,34.64383417,135.44474916
c_00004,34.64447694,135.44416334
c_00004,34.6446,135.44387389
c_00004,34.64455028,135.44380916
c_00004,34.64465723,135.44352305
c_00004,34.64519278,135.44222805
c_00004,34.64528694,135.44223861
c_00004,34.64540139,135.44201
c_00004,34.64572167,135.44110611
c_00004,34.6461675,135.43984973
c_00004,34.64651139,135.4390525
c_00004,34.64802361,135.43533223
c_00004,34.64865194,135.43418639
c_00004,34.64921639,135.43315723
c_00004,34.65087861,135.42938139
c_00004,34.65150444,135.42919055
c_00004,34.65150444,135.42916334
c_00004,34.65112111,135.42811389
c_00004,34.65098583,135.42818916
c_00004,34.65097473,135.42817528
c_00004,34.65096889,135.42817528
c_00004,34.65085056,135.42777334
c_00004,34.65076,135.4276325
c_00004,34.65002778,135.42649195
c_00004,34.65006139,135.42636278
c_00004,34.65005583,135.42632195
c_00004,34.64994861,135.42609666
c_00004,34.64996,135.42604916
c_00004,34.65010083,135.42588555
c_00004,34.65010083,135.42587861
c_00004,34.65101917,135.42539473
c_00004,34.65112083,135.42559916
c_00004,34.65122806,135.42552445
c_00004,34.65191556,135.42729611
c_00004,34.65186473,135.42733723
c_00004,34.65183083,135.42735055
c_00004,34.65179167,135.42739834
c_00004,34.65198306,135.42793
c_00004,34.65180833,135.42804584
c_00004,34.65207889,135.42873416
c_00004,34.65229333,135.42867278
c_00004,34.65234944,135.42875473
c_00004,34.65236639,135.42881584
c_00004,34.65256944,135.42875445
c_00004,34.6526425,135.42872723
c_00004,34.65274389,135.42869973
c_00004,34.65318361,135.42855
c_00004,34.65329639,135.4285025
c_00004,34.65351056,135.42843445
c_00004,34.65369083,135.42838666
c_00004,34.65479333,135.42799223
c_00004,34.65570667,135.42624111
c_00005,34.62647,135.4484925
c_00005,34.62843778,135.4485325
c_00005,34.62972861,135.44826666
c_00005,34.63072028,135.4480825
c_00005,34.63098611,135.44826723
c_00005,34.63090917,135.44863584
c_00005,34.63053973,135.45040723
c_00005,34.62924444,135.45344278
c_00005,34.62999917,135.4533575
c_00005,34.63110139,135.45325028
c_00005,34.63165056,135.45337139
c_00005,34.63162556,135.453615
c_00005,34.63189306,135.45367778
c_00005,34.63194361,135.45337778
c_00005,34.631955,135.45327611
c_00005,34.63211806,135.45311223
c_00005,34.63211806,135.45310555
c_00005,34.63223083,135.45307139
c_00005,34.63235473,135.45302361
c_00005,34.63258417,135.45301528
c_00005,34.63264806,135.45300334
c_00005,34.63282278,135.45275805
c_00005,34.6333075,135.45286
c_00005,34.63371444,135.45280834
c_00005,34.63405694,135.45276473
c_00005,34.63488167,135.45263028
c_00005,34.63510223,135.45133166
c_00005,34.63516611,135.45095611
c_00005,34.63476139,135.44828723
c_00005,34.63715083,135.44785778
c_00005,34.63877944,135.44755111
c_00005,34.638785,135.44753723
c_00005,34.64118583,135.4471625
c_00005,34.64383417,135.44474916
c_00006,34.6324225,135.45112195
c_00006,34.63277194,135.45123111
c_00006,34.63249583,135.45262834
c_00006,34.63215194,135.45251278
c_00006,34.6324225,135.45112195
c_00007,34.68282389,135.42028305
c_00007,34.68671833,135.41811916
c_00007,34.68681223,135.41799028
c_00007,34.68706973,135.41783834
c_00007,34.68760028,135.41764805
c_00007,34.68795556,135.41749889
c_00007,34.68875083,135.41598666
c_00007,34.68954473,135.41447666
c_00007,34.68953278,135.414265
c_00007,34.69004806,135.41308611
c_00007,34.69042806,135.41236139
c_00007,34.69093028,135.41156334
c_00007,34.69126278,135.41107916
c_00007,34.69148861,135.41079305
c_00007,34.69187944,135.41043334
c_00007,34.69202333,135.41030084
c_00007,34.69243723,135.41000445
c_00007,34.69330167,135.40949334
c_00007,34.69397306,135.40913666
c_00007,34.69487417,135.40874223
c_00007,34.69528083,135.40860778
c_00007,34.69567556,135.40850611
c_00007,34.69568194,135.40849389
c_00007,34.69621139,135.40833028
c_00007,34.69657778,135.40828945
c_00007,34.69710083,135.4072975
c_00008,34.60832861,135.44653861
c_00008,34.6084192,135.44653831
c_00008,34.6107025,135.44621555
c_00008,34.61072583,135.4409075
c_00008,34.61077473,135.42982389
c_00008,34.61080306,135.42340584
c_00008,34.61159223,135.4234325
c_00008,34.61459723,135.42341278
c_00008,34.61465223,135.4234125
c_00008,34.61899723,135.42339195
c_00008,34.61912694,135.42365778
c_00008,34.6191125,135.42372389
c_00008,34.61794917,135.42609055
c_00008,34.61792667,135.42611111
c_00008,34.61590556,135.42634666
c_00008,34.61571194,135.42636916
c_00008,34.61305167,135.42664945
c_00008,34.61305778,135.43292611
c_00008,34.61410333,135.43290778
c_00008,34.614985,135.43289223
c_00008,34.61604473,135.43014834
c_00008,34.61763944,135.43018666
c_00008,34.617345,135.43170861
c_00008,34.61823361,135.43161778
c_00008,34.61825278,135.43154389
c_00008,34.6185275,135.43149778
c_00008,34.61858861,135.43127166
c_00008,34.61872556,135.43060723
c_00008,34.6189125,135.43063945
c_00008,34.61875417,135.43138
c_00008,34.61871444,135.43156723
c_00008,34.61905389,135.43153584
c_00008,34.61969083,135.43146084
c_00008,34.61993333,135.43028889
c_00008,34.62011333,135.43031611
c_00008,34.61990944,135.43143778
c_00008,34.62028833,135.43141334
c_00008,34.62083083,135.4313725
c_00008,34.62086333,135.43124278
c_00008,34.62114473,135.43125
c_00008,34.62133306,135.43034445
c_00008,34.62152139,135.43037361
c_00008,34.62133778,135.43130834
c_00008,34.62180417,135.43128334
c_00008,34.62228889,135.43305555
c_00008,34.62299917,135.43278861
c_00008,34.62321333,135.43270805
c_00008,34.62324723,135.43270805
c_00008,34.62333723,135.43298084
c_00008,34.62356833,135.43366861
c_00008,34.62341611,135.43400278
c_00008,34.62333167,135.43418666
c_00008,34.62377694,135.43529778
c_00008,34.62488556,135.43807973
c_00008,34.62612167,135.44125416
c_00008,34.62524278,135.44148
c_00008,34.6251025,135.44150666
c_00008,34.62039556,135.44240584
c_00008,34.61811723,135.44285889
c_00008,34.61836694,135.44476389
c_00008,34.61828778,135.44521389
c_00008,34.61792723,135.44516611
c_00008,34.61780917,135.4452
c_00008,34.61766833,135.44526139
c_00008,34.61755,135.44536389
c_00008,34.6166875,135.44535666
c_00008,34.61663111,135.44525473
c_00008,34.61660306,135.44505
c_00008,34.6166425,135.44367361
c_00008,34.61662,135.44369416
c_00008,34.61661417,135.44366695
c_00008,34.61487278,135.44597028
c_00008,34.61467056,135.44623028
c_00008,34.61472,135.4471525
c_00008,34.61714417,135.44747611
c_00008,34.61805028,135.44757223
c_00008,34.61847611,135.44763111
c_00008,34.61883473,135.44768084
c_00008,34.62168139,135.44805889
c_00008,34.62263306,135.44816473
c_00008,34.62474083,135.4484575
c_00008,34.62647,135.4484925
c_00009,34.64004028,135.40408445
c_00009,34.640215,135.40417278
c_00009,34.64033917,135.40431611
c_00009,34.64037278,135.40447278
c_00009,34.64036167,135.40468416
c_00009,34.64028833,135.40484723
c_00009,34.64013056,135.40499055
c_00009,34.6399275,135.40501778
c_00009,34.63976417,135.40492916
c_00009,34.63966278,135.40477945
c_00009,34.63960639,135.40465
c_00009,34.63961194,135.40442528
c_00009,34.63970223,135.4042275
c_00009,34.63987667,135.40409805
c_00009,34.64004028,135.40408445
c_00010,34.62885889,135.39662861
c_00010,34.62951667,135.39711723
c_00010,34.6313725,135.39849584
c_00010,34.6369125,135.39847584
c_00010,34.63821973,135.3984825
c_00010,34.63837611,135.39863166
c_00010,34.6395525,135.40176611
c_00010,34.63927389,135.40292584
c_00010,34.63923417,135.40345055
c_00010,34.6392625,135.40389334
c_00010,34.63939778,135.40446611
c_00010,34.6395725,135.4049225
c_00010,34.639815,135.40517445
c_00010,34.64022639,135.40535861
c_00010,34.64057583,135.40535861
c_00010,34.64081806,135.40529055
c_00010,34.64083611,135.40534166
c_00010,34.64197361,135.40856861
c_00010,34.64206944,135.40885473
c_00010,34.64355111,135.41304805
c_00010,34.64446917,135.41548473
c_00010,34.64474667,135.41622166
c_00010,34.64459723,135.4167375
c_00010,34.64407833,135.41714861
c_00010,34.64435639,135.41760445
c_00010,34.64260223,135.42408834
c_00010,34.64285639,135.42561861
c_00010,34.64294,135.4261225
c_00010,34.64296056,135.42615223
c_00010,34.643975,135.43235305
c_00010,34.64379473,135.43240305
c_00010,34.64378639,135.43233834
c_00010,34.64320973,135.43246805
c_00010,34.64324806,135.43276889
c_00010,34.6434775,135.43273195
c_00010,34.64346806,135.4339275
c_00010,34.64324694,135.43395805
c_00010,34.64321833,135.43419223
c_00010,34.64332528,135.43423695
c_00010,34.6432925,135.43438611
c_00010,34.6431525,135.43433639
c_00010,34.64303806,135.43473639
c_00010,34.64303278,135.434755
c_00010,34.64292139,135.43508584
c_00010,34.64278028,135.43543361
c_00010,34.64269583,135.43563111
c_00010,34.64232944,135.43642861
c_00010,34.64210417,135.43687861
c_00010,34.64189,135.43737584
c_00010,34.64167611,135.43784611
c_00010,34.64152944,135.43816639
c_00010,34.64149,135.43822084
c_00010,34.64107278,135.43832305
c_00010,34.64122056,135.43934416
c_00010,34.63676306,135.44020916
c_00010,34.628325,135.44184695
c_00010,34.62818973,135.44166945
c_00010,34.62846194,135.44161945
c_00010,34.62870833,135.44157416
c_00010,34.62826889,135.4407225
c_00010,34.62818973,135.44060639
c_00010,34.62818973,135.44059305
c_00010,34.62789694,135.44065445
c_00010,34.62709083,135.43859639
c_00010,34.62510111,135.43362111
c_00010,34.62457694,135.43325305
c_00010,34.62425973,135.43271028
c_00010,34.6241825,135.43257805
c_00010,34.62438528,135.43181528
c_00010,34.62233944,135.42393723
c_00010,34.62188778,135.42217389
c_00010,34.62186889,135.4221
c_00010,34.62578028,135.42055805
c_00010,34.62581389,135.41460195
c_00010,34.62583861,135.41028639
c_00010,34.62945111,135.40737611
c_00010,34.63024417,135.40846028
c_00010,34.63485028,135.41475695
c_00010,34.63643389,135.41301055
c_00010,34.63651278,135.41292361
c_00010,34.63714389,135.41222139
c_00010,34.63173361,135.40487973
c_00010,34.63141056,135.40444111
c_00010,34.63127083,135.39860528
c_00010,34.62879139,135.39672445
c_00010,34.62885889,135.39662861
c_00011,34.62071,135.3993075
c_00011,34.62069861,135.39931416
c_00011,34.62069306,135.40216305
c_00011,34.61975194,135.40373695
c_00011,34.619735,135.40444584
c_00011,34.61932361,135.40481389
c_00011,34.61932917,135.40561139
c_00011,34.6197575,135.40591805
c_00011,34.61976223,135.40795445
c_00011,34.61977278,135.41226166
c_00011,34.61948528,135.41469389
c_00011,34.61954389,135.41471611
c_00011,34.61952223,135.41490305
c_00011,34.61961139,135.41491416
c_00011,34.61963667,135.41478195
c_00011,34.6197675,135.41480111
c_00011,34.61953806,135.41697223
c_00011,34.61976917,135.41699945
c_00011,34.61964194,135.41816055
c_00011,34.61961583,135.41839945
c_00011,34.61921139,135.41851916
c_00011,34.61299083,135.42033
c_00011,34.61269723,135.41912555
c_00011,34.61170917,135.41913834
c_00011,34.61148473,135.41911916
c_00011,34.61091,135.4191325
c_00011,34.61084778,135.41912584
c_00011,34.61083083,135.41870305
c_00011,34.61083667,135.41752416
c_00011,34.61212167,135.41699973
c_00011,34.61210806,135.41429945
c_00011,34.6120625,135.40506473
c_00011,34.61206861,135.40321611
c_00011,34.61207056,135.40262639
c_00011,34.61743583,135.4005475
c_00011,34.61801583,135.40102473
c_00011,34.61822444,135.40118139
c_00011,34.61847,135.40108278
c_00011,34.61874306,135.40009805
c_00011,34.61874306,135.40009111
c_00011,34.61955889,135.39976611
c_00011,34.62071,135.3993075
c_00012,34.56646167,135.45337028
c_00012,34.56794944,135.4494625
c_00012,34.56795973,135.44947584
c_00012,34.56797,135.44945084
c_00012,34.56903723,135.44979416
c_00012,34.57232,135.45084945
c_00012,34.57245333,135.45063195
c_00012,34.57499444,135.45143139
c_00012,34.57495111,135.45169111
c_00012,34.57547111,135.45184361
c_00012,34.57592917,135.45277666
c_00012,34.575875,135.45417805
c_00012,34.57582389,135.45550084
c_00012,34.57421389,135.45541166
c_00012,34.57419139,135.45549473
c_00012,34.57359583,135.45547361
c_00012,34.5731275,135.45612916
c_00012,34.57266528,135.45671361
c_00012,34.57323444,135.45714945
c_00012,34.57326806,135.457095
c_00012,34.57386556,135.45757084
c_00012,34.57568473,135.45766555
c_00012,34.57572028,135.45676639
c_00012,34.57591223,135.45676889
c_00012,34.57595194,135.45667834
c_00012,34.5759725,135.45667861
c_00012,34.57643389,135.4566825
c_00012,34.57656458,135.45282208
c_00012,34.5765675,135.45273584
c_00012,34.57679278,135.45240195
c_00012,34.57711528,135.4517975
c_00012,34.57917223,135.45122
c_00012,34.57921917,135.45138416
c_00012,34.58114306,135.450805
c_00012,34.58114778,135.45068611
c_00012,34.5812175,135.45067055
c_00012,34.58135667,135.45063945
c_00012,34.58137389,135.45073666
c_00012,34.58346444,135.45012916
c_00012,34.58365583,135.45025834
c_00012,34.58365361,135.45033223
c_00012,34.58362556,135.45044805
c_00012,34.58378028,135.45056473
c_00012,34.58372694,135.45080223
c_00012,34.58336583,135.45195916
c_00012,34.58318806,135.45188055
c_00012,34.58267223,135.45339055
c_00012,34.58274861,135.45351416
c_00012,34.58258167,135.45405111
c_00012,34.58258556,135.45460889
c_00012,34.58259528,135.45461555
c_00012,34.58259667,135.45496973
c_00012,34.58250667,135.45505805
c_00012,34.58251223,135.45577973
c_00012,34.58263639,135.45578639
c_00012,34.58263361,135.456005
c_00012,34.58251806,135.4559975
c_00012,34.58251806,135.4564875
c_00012,34.58265473,135.45650805
c_00012,34.5826475,135.45694305
c_00012,34.58264361,135.45717778
c_00012,34.58252389,135.45719805
c_00012,34.58251223,135.45722973
c_00012,34.58251723,135.45732528
c_00012,34.5831175,135.45825611
c_00012,34.58353194,135.45888055
c_00012,34.58349306,135.45898639
c_00012,34.58314361,135.46056584
c_00012,34.58276417,135.4625025
c_00012,34.58253917,135.46258334
c_00012,34.58140944,135.4632225
c_00012,34.58129583,135.46366389
c_00012,34.58127806,135.46382695
c_00012,34.58132667,135.46405889
c_00012,34.58152028,135.46470445
c_00012,34.58157556,135.46477445
c_00012,34.58172778,135.46497278
c_00012,34.58195556,135.46518111
c_00012,34.58208389,135.465375
c_00012,34.58210167,135.46553334
c_00012,34.58208973,135.46565805
c_00012,34.58207194,135.46581389
c_00012,34.58206056,135.46585889
c_00012,34.58233973,135.46605611
c_00012,34.58236056,135.46607084
c_00012,34.58239417,135.46605278
c_00012,34.58245611,135.46605278
c_00012,34.58255861,135.46602611
c_00012,34.58259583,135.46595723
c_00012,34.5826775,135.46571278
c_00012,34.58310473,135.46576195
c_00012,34.58340333,135.46579639
c_00012,34.58357139,135.46582334
c_00012,34.58376278,135.46579584
c_00012,34.58462528,135.46639695
c_00012,34.58478723,135.46577473
c_00012,34.58485306,135.46546084
c_00012,34.58493028,135.4651475
c_00012,34.58502223,135.46507945
c_00012,34.585095,135.46456195
c_00012,34.58510861,135.46444584
c_00012,34.58506,135.46417416
c_00012,34.58501583,135.46398195
c_00012,34.58488583,135.46371723
c_00012,34.58464194,135.46337639
c_00012,34.58445611,135.46330861
c_00012,34.58429361,135.46331611
c_00012,34.58391028,135.46347278
c_00012,34.583555,135.46364305
c_00012,34.58345139,135.46377166
c_00012,34.58328806,135.46435028
c_00012,34.58307639,135.46429
c_00012,34.583855,135.4612875
c_00012,34.58388056,135.46117695
c_00012,34.58389889,135.46109666
c_00012,34.58447473,135.45884361
c_00012,34.58586583,135.45341695
c_00012,34.58659833,135.45060945
c_00012,34.58662833,135.45052805
c_00012,34.58695889,135.44930305
c_00012,34.58713389,135.44928973
c_00012,34.58977,135.45217223
c_00012,34.59001917,135.45244473
c_00012,34.58885861,135.45685445
c_00012,34.58786667,135.46062305
c_00012,34.58765833,135.46064361
c_00012,34.58734223,135.4624225
c_00012,34.58767583,135.46261834
c_00012,34.58794583,135.46277666
c_00012,34.59154723,135.46263361
c_00012,34.59205973,135.46092278
c_00012,34.59266833,135.46090223
c_00012,34.59277556,135.46068416
c_00012,34.59483028,135.46059111
c_00012,34.59479417,135.45968223
c_00012,34.59459806,135.45969278
c_00012,34.59066473,135.45990555
c_00012,34.58998973,135.45903445
c_00012,34.59027306,135.45808778
c_00012,34.59128444,135.45425305
c_00012,34.59193556,135.45178389
c_00012,34.59049333,135.447865
c_00012,34.58933723,135.44393305
c_00012,34.58934139,135.44393084
c_00012,34.59041917,135.44333305
c_00012,34.58869833,135.43773028
c_00012,34.58995667,135.43443445
c_00012,34.59017083,135.43387389
c_00012,34.592455,135.42787361
c_00012,34.59336611,135.42553916
c_00012,34.59437306,135.42536473
c_00012,34.60330028,135.42381666
c_00012,34.60425444,135.42365139
c_00012,34.60502889,135.42351834
c_00012,34.60482361,135.42420334
c_00012,34.60444611,135.42556916
c_00012,34.60304944,135.4302625
c_00012,34.60285361,135.4308925
c_00012,34.60285694,135.43096389
c_00012,34.60300917,135.43132473
c_00012,34.60283528,135.43190111
c_00012,34.60234806,135.43351695
c_00012,34.60269306,135.43386945
c_00012,34.60265223,135.43398084
c_00012,34.60261444,135.43405111
c_00012,34.60257723,135.43403778
c_00012,34.60231028,135.43375805
c_00012,34.60228223,135.43374445
c_00012,34.60225417,135.43382611
c_00012,34.60224278,135.43383973
c_00012,34.60215833,135.4338125
c_00012,34.600845,135.43326055
c_00012,34.59914889,135.43896473
c_00012,34.59921778,135.43899973
c_00012,34.59929528,135.43903945
c_00012,34.59833806,135.44234195
c_00012,34.59763861,135.444655
c_00012,34.59764417,135.44468223
c_00012,34.59765417,135.44470389
c_00012,34.59794778,135.44481584
c_00012,34.59792611,135.44502305
c_00012,34.59823028,135.44512555
c_00012,34.5982025,135.44535055
c_00012,34.59868694,135.44557528
c_00012,34.59905889,135.44557528
c_00012,34.60058083,135.44627723
c_00012,34.60067056,135.44633861
c_00012,34.60068194,135.4464
c_00012,34.6006875,135.44644778
c_00012,34.60096973,135.44652334
c_00012,34.60102333,135.44651111
c_00012,34.601595,135.44637973
c_00012,34.60189389,135.44648861
c_00012,34.60474889,135.43714028
c_00012,34.60476194,135.43709723
c_00012,34.60478889,135.43701889
c_00012,34.60610278,135.43759778
c_00012,34.60613583,135.43980223
c_00012,34.60614889,135.44352055
c_00012,34.60616083,135.44683389
c_00012,34.60832861,135.44653861
c_00013,34.54722944,135.40527584
c_00013,34.54828223,135.40587305
c_00013,34.54842056,135.40549166
c_00013,34.55128111,135.40489055
c_00013,34.5512175,135.40438473
c_00013,34.55080806,135.40443223
c_00013,34.55079139,135.40431861
c_00013,34.55092667,135.40428445
c_00013,34.55093778,135.40435084
c_00013,34.55093833,135.40435473
c_00013,34.55103417,135.40434139
c_00013,34.55101694,135.40425055
c_00013,34.55169889,135.40414139
c_00013,34.55169333,135.40425723
c_00013,34.55158056,135.40426389
c_00013,34.55164806,135.40480305
c_00013,34.55192083,135.40474223
c_00013,34.5519825,135.40421639
c_00013,34.55191861,135.40421639
c_00013,34.55190723,135.40406666
c_00013,34.55206528,135.40403945
c_00013,34.55207639,135.40416861
c_00013,34.55203139,135.40420278
c_00013,34.55198639,135.404675
c_00013,34.55251806,135.40461334
c_00013,34.55248389,135.40410723
c_00013,34.55241473,135.40409389
c_00013,34.55242028,135.40393055
c_00013,34.55252194,135.40393055
c_00013,34.5525725,135.40453805
c_00013,34.55280917,135.40451084
c_00013,34.55339528,135.4037875
c_00013,34.55344556,135.40385528
c_00013,34.55282611,135.40457028
c_00013,34.5525825,135.40461139
c_00013,34.55258833,135.40470666
c_00013,34.55166389,135.40487666
c_00013,34.55166944,135.40498584
c_00013,34.55086889,135.4051575
c_00013,34.5487175,135.40561916
c_00013,34.54854723,135.40601584
c_00013,34.55443278,135.40930889
c_00013,34.55735278,135.40983889
c_00013,34.560745,135.41045416
