t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi [rad],r_angvelo [rad/s],delta_rudder_p [rad],delta_rudder_s [rad],n_prop [rps],n_bt [rps],true_wind_speed [m/s],true_wind_direction [rad],delta_rudder_p_cmd [rad],delta_rudder_s_cmd [rad],n_prop_cmd [rps],n_bt_cmd [rps],x_position_mid_hat [m],u_velo_hat [m/s],y_position_mid_hat [m],vm_velo_hat [m/s],psi_hat [rad],r_angvelo_hat [rad/s],delta_rudder_p_hat [rad],delta_rudder_s_hat [rad],n_prop_hat [rps],n_bt_hat [rps],true_wind_speed_hat [m/s],true_wind_direction_hat [rad],collision,apparent_wind_speed [m/s],apparent_wind_direction [rad],apparent_wind_speed_hat [m/s],apparent_wind_direction_hat [rad]
209.0999999999924,0.004188293414520291,-0.002020428282280308,-0.03732269046167719,0.00020668323992930983,-0.006491925318479797,0.00021517787556295687,-1.4180563224513527,1.3097785623528129,10.0,0.1524393421775232,0.17718136839982468,2.9433437211856126,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,-0.03445927063289857,-0.015218413476539567,-0.06886031099849534,0.01400315254630479,-0.007934082296221797,-0.000382430489654956,-1.4180563224513527,1.3097785623528129,10.0,0.1524393421775232,0.17718136839982468,2.9433437211856126,0,0.17515867697398863,2.9487956386622076,0.17515867697398863,2.9487956386622076
209.1999999999924,0.003986389020107673,-0.002048833173940837,-0.037300710935478196,0.00018703747892889375,-0.006470407530923501,0.00025117210309476604,-1.4142504405741978,1.3446851473926995,10.0,2.152439342177523,0.17712045778041166,2.949222307806965,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,0.033364536175916656,-0.009288716634838741,-0.02446111166578773,-0.002115382009561109,-0.003123259425581203,0.00015076461010053407,-1.4142504405741978,1.3446851473926995,10.0,2.152439342177523,0.17712045778041166,2.949222307806965,0,0.17507246348732555,2.954579615522592,0.17507246348732555,2.954579615522592
209.2999999999924,0.0037816310115656726,-0.002154358805719561,-0.03728068190980145,0.0001796811021815169,-0.006445290320614025,0.0002669542171101439,-1.4142504405741978,1.3795917324325861,10.0,2.2353179329560673,0.17882335770866176,2.9463419682789556,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,-0.03887706130600397,-0.008704470528550548,0.0070333098612144,0.0004927868819944956,-0.0031724618250790516,-0.00174081608915252,-1.4142504405741978,1.3795917324325861,10.0,2.2353179329560673,0.17882335770866176,2.9463419682789556,0,0.1766737070640371,2.951497568745259,0.1766737070640371,2.951497568745259
209.3999999999924,0.003566315414656884,-0.002342242147496407,-0.03726132563561353,0.00018305485703702814,-0.006418594898903011,0.0002629260045330007,-1.4142504405741978,1.4144983174724728,10.0,2.2353179329560673,0.1787296272055892,2.9390213991742096,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,0.02303175205431962,-0.004249111892438951,-0.015895852703757603,-0.007729764847641764,-0.004206952220515391,0.0021642161406649615,-1.4142504405741978,1.4144983174724728,10.0,2.2353179329560673,0.1787296272055892,2.9390213991742096,0,0.17639684119569718,2.943869942943169,0.17639684119569718,2.943869942943169
209.49999999999238,0.0033322135194078853,-0.002619123300165048,-0.03724151714695939,0.00019954598198517406,-0.006392302298449711,0.00023442166415147103,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,0.17971041206078178,2.931278726260175,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,-0.032556310829845427,-0.020232951005097713,0.016569452744875278,0.009558736119064744,-0.007869406187014809,-0.0003246747186891245,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,0.17971041206078178,2.931278726260175,0,0.17710546366834654,2.9357795524775154,0.17710546366834654,2.9357795524775154
209.59999999999238,0.003070434095397494,-0.0029227915205404186,-0.03721988874505988,0.00022129983278949654,-0.006368860132034564,0.00019606949405426782,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,0.18074176167939285,2.939001199193945,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,-0.022680331653348797,0.007926021512739962,-0.0894582179993782,-0.006815867784691841,-0.00758712516784568,0.0010308084524309122,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,0.18074176167939285,2.939001199193945,0,0.17783226245530315,2.943386214806772,0.17783226245530315,2.943386214806772
209.69999999999237,0.0027783018129077415,-0.0032269230567570344,-0.037195897738147216,0.00024297587206740064,-0.0063492531826291375,0.00015787864675356468,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,0.1827387738283686,2.9488245029572684,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,0.010156487727016305,-0.01892844748661538,0.04772911320621391,0.002441697429930781,-0.007595123677605534,-0.0009689039166691454,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,0.1827387738283686,2.9488245029572684,0,0.17952308578686904,2.953172256679035,0.17952308578686904,2.953172256679035
209.79999999999237,0.002455770282056604,-0.00353150504861058,-0.03716955179931041,0.000264573453835161,-0.006333465317953781,0.00011985017096868928,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,0.18364863881330173,2.966972486673796,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,-0.03037005450427665,0.01270153042978592,-0.034604744195970094,-0.0013291204218891812,-0.006014085018294049,0.001189370609642153,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,0.18364863881330173,2.966972486673796,0,0.18012301188580662,2.971470159587525,0.18012301188580662,2.971470159587525
209.89999999999236,0.002102794425655775,-0.003836558538582444,-0.037140858333042565,0.000286132673749837,-0.006321480300856912,8.194834535665669e-05,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,0.1841645866316159,2.961301573711657,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,0.01192764182904384,0.01174588578006795,-0.02855595536464222,0.0009751457522851107,-0.005656457542216981,-0.004417242352846458,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,0.1841645866316159,2.961301573711657,0,0.1803368168295218,2.965503300719957,0.1803368168295218,2.965503300719957
209.99999999999235,0.001719327114430879,-0.00414208627548932,-0.037109820380604945,0.0003075618874456278,-0.0063132854663212465,4.4254621766013716e-05,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,0.1847142412110448,2.9765715878440964,-1.3468916648928473,1.360295802366926,10.0,2.785468157023043,0.06506061474610357,-0.009868202012697945,-0.052530044149766086,0.0008105774037768742,-0.004881234415577244,-0.0008148873715663278,-1.4142504405741978,1.4261190794163263,10.0,2.2353179329560673,0.1847142412110448,2.9765715878440964,0,0.1805759444842964,2.9809414873431423,0.1805759444842964,2.9809414873431423
