,latitude,longitude
107,34.8802585160507,136.6343650931775
108,34.88073537310984,136.6333245229105
109,34.88513031453763,136.6359865078445
110,34.88571540649335,136.6370144461801
111,34.88642547192085,136.6354948607555
112,34.89693980860464,136.6386913712547
113,34.90465769187503,136.6459158017963
114,34.92532623783138,136.645917579109
115,34.93056401585109,136.6473693754691
116,34.93459683617412,136.6474631299605
117,34.93600588724907,136.6492340533999
118,34.93724439321149,136.653143494709
119,34.93684999141917,136.66697717382
120,34.94183354812477,136.6677252136426
121,34.94238662989585,136.6627230510767
122,34.94554842658287,136.6631797115515
123,34.94691885535773,136.6481348961397
124,34.94597576421491,136.6472401199159
125,34.94623083256266,136.6466557245176
126,34.94542711884392,136.6459189023933
127,34.94499858208511,136.645619919021
128,34.94487788740606,136.6458031251208
129,34.94405007158864,136.6449629459099
130,34.94333398895341,136.6439078587549
131,34.94108976888126,136.6433599658739
132,34.94109553459386,136.6432576601139
133,34.94097778196287,136.6432135314331
134,34.94095534204797,136.643233317701
135,34.94093831988509,136.6433230738489
136,34.94071553777977,136.6432614170718
137,34.94063576567227,136.6431976038309
138,34.94065582901031,136.6430406247446
139,34.93971093567911,136.6427941199581
140,34.93968624358497,136.6429472403077
141,34.93937357077888,136.642834783137
142,34.93921175024143,136.642547724627
143,34.93937519367488,136.6424785255455
144,34.93928229835523,136.6421590052456
145,34.93913824663461,136.6422175732434
146,34.93884017510081,136.6412219776037
147,34.93927562602206,136.6409111381186
148,34.93932240922702,136.6410691559724
149,34.93972536147361,136.6408943804305
150,34.93968136031754,136.640723682051
151,34.93980510886909,136.6407731690547
152,34.94000164458125,136.640701969104
153,34.94002455194972,136.6407782484337
154,34.94035667612204,136.6406337651634
155,34.94058761890239,136.6405412885446
156,34.94126235172072,136.6402536404577
157,34.9412039173902,136.6400649823806
158,34.94136722421975,136.6399828547917
159,34.9416611120043,136.6398538275593
160,34.9433372572359,136.640818702414
161,34.94343880674151,136.6407185902928
162,34.94424519650072,136.6416479752636
163,34.94478712972811,136.6421392150439
164,34.94488542022673,136.6416889623076
165,34.94456598776507,136.6414000610148
166,34.94449606504785,136.6415165644141
167,34.94355351359958,136.6406386327218
168,34.94360377185155,136.6405106972594
169,34.94184534202464,136.639487557574
170,34.94166235997729,136.639379223779
171,34.9415966973268,136.6395094418668
172,34.94154128269124,136.6394984515313
173,34.94153736917868,136.6394077742444
174,34.94153950959375,136.639264579312
175,34.94158258721534,136.639123408271
176,34.94167670825661,136.6390489123981
177,34.94274180615086,136.6385646948532
178,34.94367464760781,136.638926717891
179,34.94429973136955,136.6400355128787
180,34.94440216130167,136.6399529037046
181,34.94378475967507,136.6388304015866
182,34.94438415327715,136.6386141399585
183,34.94481816458079,136.6396559126854
184,34.94489970327174,136.6395989735134
185,34.94452595320515,136.6387115855174
186,34.94452387256976,136.6385493358882
187,34.94499198636415,136.6382755380854
188,34.94504869131528,136.6386448814035
189,34.94531616439394,136.6394309087532
190,34.94563569105203,136.6392267595225
191,34.94565703206747,136.6391614550593
192,34.94541403375104,136.6388117877433
193,34.94537133999909,136.6388657961806
194,34.94522838446854,136.6389474672798
195,34.94513725953568,136.6386422362301
196,34.9450368525448,136.6380868659532
197,34.94541853590049,136.637991947175
198,34.94551088724536,136.6382761297887
199,34.94602876937135,136.6389866886434
200,34.94608728766321,136.6389494397936
201,34.94584356636982,136.6385771720904
202,34.94577643523428,136.6385288185683
203,34.94556968951678,136.6382422020099
204,34.94548176314756,136.6379944766328
205,34.94600546276338,136.6378632161847
206,34.94615868516433,136.6380353673336
207,34.94628105014249,136.6381961010339
208,34.94654087497277,136.6384560404815
209,34.94672535085091,136.6385920768573
210,34.94675895004944,136.6385271679148
211,34.94661201813308,136.6383329084949
212,34.94644843569375,136.63817250049
213,34.9462488415521,136.6380048643914
214,34.94619861190848,136.6378314991861
215,34.94648453699803,136.6377976863778
216,34.94650493625902,136.6377484274211
217,34.94646966635393,136.637715825654
218,34.94641694000681,136.6375824946243
219,34.94656707383595,136.6373965948252
220,34.94663178093395,136.6373930614831
221,34.94667849873395,136.6373393676618
222,34.94673215690901,136.637256025114
223,34.9470770416598,136.6374775633074
224,34.94700567438179,136.6376304554692
225,34.94700382910058,136.6376553328297
226,34.94703797054564,136.6377747637408
227,34.94708221326292,136.6377946063419
228,34.9473101619539,136.6372837215823
229,34.94733234345342,136.6372344591452
230,34.94727365063054,136.6371191459403
231,34.9474814375673,136.6369019630877
232,34.94762840798798,136.6365775485048
233,34.94766570769389,136.6362539240919
234,34.94768623306321,136.6362046365018
235,34.94788865248356,136.6360045527287
236,34.94804001848603,136.635673731138
237,34.94813840197046,136.6354468990828
238,34.94822764760413,136.6352559382682
239,34.94824625812761,136.6352184944105
240,34.94882616294061,136.6340381734601
241,34.94952788620184,136.6333300204154
242,34.94995246545999,136.6342117166543
243,34.94989361193294,136.6342938346885
244,34.94912462918356,136.6363452986729
245,34.94906663642645,136.636369249442
246,34.94890840074906,136.6366041087002
247,34.94899903774074,136.6411339766612
248,34.94984671412216,136.6410717136417
249,34.95184403796089,136.6384250494166
250,34.95094175867414,136.6428782320206
251,34.95266889951481,136.6433155272193
252,34.95328037031841,136.6410879473373
253,34.95447656417825,136.6421404380385
254,34.95392285794894,136.6447373921507
255,34.95583343483089,136.6455279691833
256,34.95632092859431,136.6413289397207
257,34.95306003517757,136.6384541347697
258,34.95742364335352,136.6376027222159
259,34.95762058060009,136.6394367694583
260,34.95885474801847,136.6394369001792
261,34.95947934413659,136.640149551033
262,34.9590702142513,136.6461330055682
263,34.96138691781388,136.6467594446087
264,34.96395213100609,136.6411902808472
265,34.96517774233579,136.6414805441325
266,34.96396998052234,136.6461976878932
267,34.96421479814431,136.6466892432981
268,34.96517985333868,136.6470522026794
269,34.96554906350958,136.647202889459
270,34.96534684868522,136.6479881992195
271,34.96528940075132,136.64796818373
272,34.96527651828997,136.6480267588672
273,34.96497293949738,136.6479047097793
274,34.96495187149779,136.6479834454327
275,34.96573436846386,136.6482814071519
276,34.9657669871434,136.6481714128545
277,34.96547586529062,136.6480544161861
278,34.96549456737186,136.6478281566607
279,34.96546381239993,136.6477863854852
280,34.96560097395754,136.6472208650189
281,34.96596011704358,136.64735106219
282,34.9671187165083,136.6480308408718
283,34.96802675521886,136.6481449498995
284,34.96839209989861,136.6482793518581
285,34.96836353285074,136.6483796873522
286,34.96813803977383,136.6483035174268
287,34.96810235986202,136.6484422989919
288,34.96796560222393,136.648389382491
289,34.96776873424396,136.6486214623318
290,34.96770739679476,136.6485404759232
291,34.96748541062954,136.6487933435728
292,34.96756387989406,136.6488941735985
293,34.96752222427723,136.6489276967194
294,34.96752485905262,136.6489554622916
295,34.96754699973904,136.6489657418634
296,34.9675672588436,136.6489239398845
297,34.96765311834426,136.648827657192
298,34.96770871648239,136.6488959653418
299,34.96782466811389,136.6487593261303
300,34.96778378371654,136.6487050135964
301,34.96798912301654,136.6484761358125
302,34.96880764559645,136.6487857360423
303,34.96844812789351,136.6491854747956
304,34.96840988474284,136.6491371313948
305,34.96817774527452,136.6494074916209
306,34.96823083880916,136.6494722061857
307,34.9681192415327,136.64956655514
308,34.96810244969652,136.6495863649504
309,34.96812039240618,136.649636080946
310,34.96836656195347,136.6493819554666
311,34.96841007204757,136.6494288835898
312,34.9686657179187,136.6491484152255
313,34.96862292617236,136.6490987541674
314,34.96890066366285,136.648787892546
315,34.96894525137254,136.6487245613405
316,34.96901278790579,136.6487367897562
317,34.96907988647352,136.6486924497798
318,34.96912531149603,136.648530712582
319,34.96996587883608,136.6488407000733
320,34.96992528567207,136.6489839744586
321,34.96956719242387,136.6493762519401
322,34.96953487447007,136.6493339587512
323,34.96930084283279,136.6495976350296
324,34.96935333164006,136.6496803710836
325,34.96913971126532,136.6499244149957
326,34.96915592339985,136.6499454858719
327,34.96937053014319,136.6497026631392
328,34.96943576120026,136.6497810394097
329,34.96973407677221,136.6494411354484
330,34.96969318438995,136.649387087289
331,34.96997792333001,136.6490574963189
332,34.97002293421763,136.6488728109605
333,34.97164458775592,136.6494567112237
334,34.97171593775829,136.6503078491328
335,34.9716779192444,136.6503927914383
336,34.97146254977459,136.6503278144234
337,34.97144423126092,136.650401380885
338,34.97220622956348,136.6507014510482
339,34.97221494866506,136.6505921629544
340,34.97196685317553,136.65050320417
341,34.97199187088587,136.6504208424973
342,34.97178365774168,136.6503231233805
343,34.97171516100126,136.649486843631
344,34.97329789310884,136.6501163288358
345,34.97327184548872,136.6504562154035
346,34.9733641114833,136.6508251388895
347,34.97404603648962,136.6508860869746
348,34.97425151733925,136.650839560691
349,34.97470996783986,136.650488441044
350,34.97647586514377,136.6462991305698
351,34.9777145446542,136.6465251656454
352,34.977204773183,136.6500715801748
353,34.97522048714306,136.6553858693412
354,34.97399346554609,136.6604046286619
355,34.97344633176322,136.6602203594812
356,34.97284801795752,136.661828929056
357,34.97253203332183,136.6631977520173
358,34.97235048330222,136.6648479295665
359,34.97240260907369,136.6649387504061
360,34.97295646592756,136.6651036090968
361,34.97283540953657,136.6656192288217
362,34.98255411044943,136.6721918220906
363,34.98219335691171,136.6729900711279
364,34.98405770598563,136.6747327935195
365,34.98385482054279,136.675809222224
366,34.98710514542351,136.6776476073051
367,34.98979231175403,136.6706868139302
368,34.9934474025538,136.6613349379884
369,34.9943220818226,136.6618511183593
370,34.99780186879595,136.6667702448248
371,34.9963595516407,136.6706300852717
372,34.99696975338487,136.6710091163401
373,34.99654413733524,136.6721944272647
374,34.99696601868985,136.6724645338891
375,34.996054226917,136.6748531052058
376,34.99855609001833,136.6762589580194
377,34.99950638667676,136.6739460540622
378,35.00195170857438,136.6753312523697
379,35.00632358654445,136.6758833693277
380,35.00394698353093,136.6807847734977
381,35.00402355324702,136.6865875665545
382,35.00716313249369,136.7000686358739
383,35.01584758445884,136.6972229742031
384,35.01625577030097,136.6989650566336
385,35.02133203134762,136.697411936624
386,35.02226804008507,136.6999630810619
387,35.02143484902761,136.7017781378058
388,35.02441712459157,136.7108241799303
389,35.02949838707441,136.7236245805646
390,35.02876330574478,136.7236322318529
391,35.02731634111883,136.7249809883554
392,35.02548720058827,136.7270771255639
393,35.02518306630258,136.7284733327578
394,35.0265884120782,136.7331811447243
395,35.0277134837978,136.7347826873711
396,35.03268879174495,136.7397997334067
397,35.03643538434793,136.7375495822191
398,35.04006484500417,136.7472259651825
399,35.03411275824704,136.7510277790519
400,35.03140436356179,136.7534852812142
401,35.02922833245071,136.7554587105164
402,35.02747145549385,136.7569615743673
403,35.02583369149659,136.7584991231037
404,35.02141943755957,136.7630882759771
405,35.02081090236504,136.7640839381479
406,35.02072051983301,136.7651196089868
407,35.02251598061674,136.7777435892463
408,35.01936525858468,136.7845997582482
409,35.01944215923888,136.7858944166703
410,35.01484445884955,136.7940699664733
411,35.02151524970485,136.7968627534932
412,35.02226825739587,136.7966250109521
413,35.02797428607965,136.7883153004748
414,35.02801860381314,136.7879901349539
415,35.03326423834566,136.7807502761233
416,35.03354673205092,136.7808032175811
417,35.03402364795773,136.7819404071504
418,35.03530209843058,136.7812569102924
419,35.03562816658472,136.7821914460493
420,35.0344016988311,136.7828652853583
421,35.03523697093053,136.7864637398075
422,35.03476278482051,136.7878248944857
423,35.03124118870081,136.795508301183
424,35.03108856059588,136.7954037779951
425,35.02877595229409,136.8001911179171
426,35.02894826472412,136.8005321763364
427,35.04125527994831,136.8007360864208
428,35.04707134371294,136.8007120966672
429,35.04838616614244,136.8006606434056
430,35.0483092722159,136.8099555139828
431,35.0362531712698,136.8101047725383
432,35.03618420476592,136.8109045970124
433,35.02713747162463,136.8108642337458
434,35.0255919784817,136.8124089802287
435,35.02645846430865,136.8175807335984
436,35.02602570761534,136.8180176384705
437,35.02752380822768,136.8260187325391
438,35.02785055784015,136.8259539012274
439,35.02817520794965,136.8259261673535
440,35.02911321229128,136.8307153327852
441,35.02905983371328,136.8307971522981
442,35.02908049510103,136.8309337044718
443,35.02916284035742,136.8309448340192
444,35.02921917591745,136.8312373688052
445,35.02910934929374,136.8312506678411
446,35.02898975135905,136.8311415386624
447,35.02874352279305,136.8312050339345
448,35.02891840828585,136.8321762032239
449,35.02917099044114,136.832121451141
450,35.02927234171435,136.8319295073319
451,35.02931709047485,136.8319822441709
452,35.02932787354178,136.8322372481068
453,35.02967826676502,136.8339557895977
454,35.02937663946754,136.8340615871281
455,35.02934709726734,136.8339655669183
456,35.02899542179156,136.8335700607009
457,35.02903285586159,136.8340485723835
458,35.02912824604483,136.8345394009512
459,35.02926948266968,136.8349141656378
460,35.02944143026317,136.8344457204487
461,35.02943930236458,136.8342586001906
462,35.02973676055058,136.8341824537779
463,35.03006716070622,136.8358450189751
464,35.02960327931809,136.8361188110262
465,35.03019106489079,136.8390001671875
466,35.03307036755493,136.8377405695711
467,35.0359206474343,136.8365639966204
468,35.03886080827867,136.8353145159716
469,35.04137680190277,136.8342945575488
470,35.04428212623863,136.833030187951
471,35.0472692073072,136.8317635383093
472,35.04937287559846,136.8308984314441
473,35.05021532076025,136.8301692420372
474,35.05109762633906,136.8301923388822
475,35.05145506341791,136.8301795682263
476,35.05197581813311,136.830113726912
477,35.05197793111059,136.8303517799697
478,35.05431407550569,136.8303575232081
479,35.05959884613078,136.83363581632
480,35.06412150363797,136.8337898410835
481,35.06772052931079,136.823841655543
482,35.06339056808403,136.8237030122041
483,35.06356572077295,136.818806601117
484,35.07071942214073,136.8197713563434
485,35.07191892400552,136.8234443054589
486,35.07696535113041,136.8248378923924
487,35.08255166986879,136.8272680571776
488,35.08176566750576,136.8331620651188
489,35.08257087321563,136.8388396378922
490,35.06622056717431,136.8407285545139
491,35.06503354725638,136.8457294981057
492,35.06418765118887,136.8456677546496
493,35.05184260987906,136.8379649890377
494,35.04963701850016,136.8389053604128
495,35.0472751146272,136.8399035591265
496,35.04490257953867,136.8408995426477
497,35.04270781823558,136.8418089086857
498,35.04072245068173,136.8426572892556
499,35.03855271262347,136.8435931319415
500,35.03596804186767,136.8446677613722
501,35.03390787647256,136.8455305116294
502,35.03387529465361,136.845842267784
503,35.03995969395545,136.8507608262983
504,35.04549290925321,136.8462246956252
505,35.04673613815988,136.8477531973676
506,35.0437657614706,136.8509627665363
507,35.04387588765576,136.8520313425315
508,35.05529166514468,136.8549528840391
509,35.05658419339655,136.8555300912515
510,35.05831243879199,136.8555325784601
511,35.05857205856768,136.8550218182443
512,35.05936702999613,136.8550729156831
513,35.05937209289534,136.8557233508169
514,35.05903584509404,136.855942778799
515,35.05856298193043,136.8574379976102
516,35.05878386774308,136.8575486214341
517,35.05867385465375,136.8580382290858
518,35.05852792754555,136.8583372759018
519,35.05906590283014,136.8584662554949
520,35.05911882477407,136.8581609873528
521,35.06003059919247,136.8583784514049
522,35.05998584041049,136.858686419023
523,35.06041557353748,136.8587824767412
524,35.06048596499001,136.8584855006487
525,35.06135669262741,136.8586874076233
526,35.06130808764999,136.858965679847
527,35.06196369951804,136.8591540493495
528,35.06202542737515,136.8588693710209
529,35.06217932949195,136.8589286370031
530,35.06227082535735,136.8592162521271
531,35.06359011339585,136.8594034686281
532,35.06526546563291,136.8599911414752
533,35.06747897614198,136.8600070543372
534,35.06838236489552,136.8599862002623
535,35.06995257583358,136.858392098836
536,35.06995088077376,136.8555897629499
537,35.06962799822946,136.8555702105654
538,35.06958946820542,136.8558374974733
539,35.06928216279641,136.855854969188
540,35.06929418608358,136.8550647249059
541,35.07317464942233,136.8550899038387
542,35.07321577670318,136.8564324431777
543,35.07249951370184,136.8565285748072
544,35.07237074842158,136.8568996990158
545,35.07242846976872,136.8590802577235
546,35.07250755989436,136.860099715436
547,35.06969726422416,136.8625671136282
548,35.07174437595791,136.8637026611116
549,35.07482659493775,136.8610810316641
550,35.07671017487559,136.8621494520621
551,35.07396325515182,136.8645469177548
552,35.07395693749778,136.8647117081131
553,35.07793416725931,136.8669548428466
554,35.08001567336162,136.8680988108171
555,35.08213996423883,136.8693516524465
556,35.08436397222389,136.8698408103653
557,35.085153653493,136.8702940821981
558,35.08534152874085,136.8703817496714
559,35.08546062153295,136.870407366059
560,35.08558307105745,136.8704340665098
561,35.08584626742895,136.8704503890801
562,35.0860822201722,136.8704010341864
563,35.08745278591148,136.8698067307505
564,35.08747553450436,136.8697534844445
565,35.08793531192097,136.8695255275013
566,35.08928342694823,136.8691621524727
567,35.09152655360197,136.8697232021443
568,35.08907774429524,136.8714568320294
569,35.08838466726452,136.8719844921019
570,35.08735180657848,136.8726893653501
571,35.08805136358984,136.8739256111345
572,35.08988597791951,136.8746782438963
573,35.0900155308528,136.8746162440511
574,35.09038546823953,136.8753405772584
575,35.08972475747521,136.8767869643227
576,35.08949686676425,136.8788297240443
577,35.09024693709974,136.8789822138468
578,35.08936805581783,136.879617629229
579,35.08924201550996,136.8805488519367
580,35.08876448695504,136.8848594960586
581,35.09107567582723,136.885803049827
582,35.09181545419567,136.8865317581495
583,35.09278847943153,136.8874936581028
584,35.09364225379721,136.8882101775399
585,35.09298087189955,136.8908825933625
586,35.09148775717908,136.891487124806
587,35.08990717562974,136.8899909622218
588,35.08632404709586,136.8901487413079
589,35.08430452347185,136.8906312044159
590,35.07775999156633,136.8900857720969
591,35.07657833197935,136.8898312530753
592,35.07040504543041,136.8896035593812
593,35.07047080058128,136.8867631352989
594,35.07445655674615,136.8869532285301
595,35.07453221066704,136.8852671537647
596,35.07055377605679,136.8849962748664
597,35.07059191045844,136.8834327000464
598,35.070407200474,136.8832721239621
599,35.07009644647567,136.8832379057609
600,35.07011581583768,136.8823177105494
601,35.07041660710604,136.8823118909743
602,35.07059823898551,136.8822231967131
603,35.07063344183398,136.8821694655186
604,35.07065193975147,136.8819054282957
605,35.07074361553294,136.8818878392238
606,35.07115156094485,136.8816149400582
607,35.07116056437424,136.8815786093305
608,35.07156009066237,136.8813188268499
609,35.07190739329443,136.8808813522678
610,35.07193099978974,136.8803825047444
611,35.07189336060497,136.8802371106244
612,35.07196678845608,136.8781651987608
613,35.0720741201637,136.8754522106421
614,35.07188744903031,136.8754179304541
615,35.07194083486633,136.8736826670398
616,35.06948828962971,136.8710034680109
617,35.06962934018036,136.8708067003717
618,35.06890944631775,136.8699863530206
619,35.06876191825956,136.8701733327137
620,35.06815047192569,136.8693940037447
621,35.06658475775523,136.8687295113724
622,35.06652645351877,136.8686766524072
623,35.0665708991142,136.8684141072897
624,35.06572959960074,136.8680849850481
625,35.06550212616511,136.8680006331858
626,35.06480092013783,136.8677527075628
627,35.06473155382294,136.8677179674957
628,35.06459806637093,136.8676613128335
629,35.06441388027122,136.8675993725364
630,35.06416947588074,136.8674797242872
631,35.06383452675811,136.8672753017515
632,35.06334397132063,136.8672016554565
633,35.06315882274564,136.8674652071689
634,35.06301617044058,136.8679426393815
635,35.0627501042056,136.8692288673361
636,35.06226425030546,136.8695147300105
637,35.06075226192394,136.8689661906285
638,35.06066681953789,136.8692613709749
639,35.05860759669311,136.8684933192617
640,35.05867427640874,136.8681746013786
641,35.05826917066953,136.8680049845082
642,35.05818123594156,136.8683224885786
643,35.05581378519049,136.8672948863517
644,35.05582034395852,136.8670734809689
645,35.05524726595133,136.8668719186712
646,35.05519035317026,136.8670595900855
647,35.05381257011611,136.8662706913786
648,35.05332187111813,136.8659401568655
649,35.0528072411628,136.8656860145553
650,35.05267179723003,136.8661096010861
651,35.05186648715924,136.8657964224274
652,35.05192847722033,136.8655451313369
653,35.0512093665061,136.865274818013
654,35.05113149359116,136.86558499246
655,35.04994123422681,136.8651603014641
656,35.04969101655101,136.8723861916658
657,35.04964160262937,136.8731528986399
658,35.05107336270796,136.8743256894786
659,35.05161030631977,136.8744853829348
660,35.05197433622153,136.8750896892327
661,35.05319860025441,136.8760556532442
662,35.05416381699399,136.8767274537748
663,35.05597556896466,136.8775664291654
664,35.05758229822768,136.8781394372024
665,35.05816937175342,136.8783734897088
666,35.05833122045683,136.8777201585079
667,35.05906470280998,136.8780063883584
668,35.05898509819652,136.878335937752
669,35.05893078719477,136.8784975803567
670,35.05950935509214,136.8787157319888
671,35.06123625411909,136.8794225579155
672,35.06213659156401,136.8797502207724
673,35.0631165576457,136.8800324976458
674,35.06476694674667,136.8806889037697
675,35.06577857862337,136.8810740691265
676,35.0670651528201,136.8815561331535
677,35.06774989838904,136.8818460469154
678,35.06782362895129,136.88160635257
679,35.0678036128084,136.8814100378227
680,35.06933214788381,136.8820240373917
681,35.06935239689703,136.8822558876871
682,35.06979440016422,136.8823038952809
683,35.06979195718754,136.8831721646396
684,35.06937079372621,136.8831602644999
685,35.06901026483963,136.8834320741463
686,35.06904045845234,136.8836754976633
687,35.06920415677016,136.8836776217611
688,35.06912546953318,136.8866612809304
689,35.06890798456423,136.8866922734718
690,35.06891070515103,136.8869099904268
691,35.0690784883195,136.8869330434534
692,35.06904336090833,136.8881124537662
693,35.06898817103748,136.8899398629096
694,35.06876171372083,136.890000428258
695,35.06879395062886,136.8902261633035
696,35.06896575804532,136.8901817905688
697,35.06901306638963,136.8902152289853
698,35.06941819961336,136.8908489570679
699,35.06961392604511,136.8912329734423
700,35.06961145039636,136.8924515888816
701,35.0695005422135,136.8942419307725
702,35.06939356990911,136.8965139362419
703,35.06718414608329,136.8963738465546
704,35.06695008485705,136.8923800624524
705,35.06557141705813,136.8905546693689
706,35.06561260572101,136.8903282986506
707,35.06561927782379,136.8901226249048
708,35.06538088549465,136.8898752970082
709,35.06546587415713,136.8876486159153
710,35.0656020160851,136.8875918242557
711,35.06560994787846,136.8875496798958
712,35.06558067163559,136.887530257718
713,35.06556186989978,136.8875311122405
714,35.06561127967007,136.8867427063361
715,35.06571019032481,136.8866321562367
716,35.065834890281,136.8866364435304
717,35.06584112566827,136.8863342605021
718,35.06496622627072,136.8861294084815
719,35.06485308586418,136.8859725302891
720,35.06441546371754,136.8858589263995
721,35.06437694295364,136.8858816438245
722,35.06434603200471,136.8859183907725
723,35.06429710387717,136.8859351380747
724,35.0639803406137,136.8858241558424
725,35.06365319171798,136.8856924983614
726,35.06369807032437,136.8855180473842
727,35.06355562353724,136.8854589088355
728,35.06350400226065,136.8856359900311
729,35.06327922006022,136.8855470054951
730,35.06330303755958,136.8853744406492
731,35.06316973252923,136.8853191051627
732,35.06312791462138,136.8855058393611
733,35.06261909648629,136.8853024686367
734,35.06262173889453,136.8851061671209
735,35.06026608138885,136.8841995619401
736,35.06020940316844,136.8843513239846
737,35.05982302679519,136.8842040727584
738,35.05968850442811,136.884298878986
739,35.05940075766549,136.8842814706669
740,35.0592166424495,136.8839726293494
741,35.05920023554682,136.8837819058758
742,35.05331940810905,136.8815005624262
743,35.05308820782609,136.8815801373434
744,35.05162752728546,136.8810429761982
745,35.05168329910729,136.880845249176
746,35.04738231166261,136.879169422429
747,35.0422844883546,136.8790563999837
748,35.04227173022072,136.8702261615987
749,35.04172371726852,136.8690898376959
750,35.03997182154339,136.8678943541675
751,35.04008133373789,136.8676537342647
752,35.03629240226838,136.8649808223707
753,35.03228902221669,136.8622449549641
754,35.03220323451463,136.8624344104445
755,35.03102538011564,136.8615749210356
756,35.03073306980048,136.8616843363133
757,35.02843732236132,136.8600564946355
758,35.02849928654539,136.8598337832255
759,35.02292014480286,136.855901459518
760,35.02051413164901,136.8543072185251
761,35.0203245011437,136.8546618322327
762,35.01638760192473,136.8519356325117
763,35.0152503363529,136.8526757279153
764,35.01368236909826,136.8623365162954
765,35.01349580138979,136.8634082923357
766,35.01259813086952,136.8705794101799
767,35.01162902104217,136.8711582534293
768,35.00905678849313,136.8692122201557
769,35.00857618328187,136.8699508330706
770,35.00557855541708,136.8675790458607
771,35.00468923164995,136.8671950890309
772,35.00620031439334,136.8649512988483
773,35.00778644802403,136.8659838924031
774,35.00831674298677,136.8658322338878
775,35.00886218889895,136.8659482624604
776,35.0091197749539,136.8641988024583
777,35.00857829402756,136.8640786212034
778,35.01001308244535,136.8544633216491
779,35.01019608554581,136.8544255223081
780,35.01016933652197,136.8541842042433
