,x [m],y [m]
0,-1238.099299,-3474.790784
1,-1213.039605,-3393.357224
2,-1192.491552,-3282.061071
3,-1177.772259,-3202.33572
4,-1174.936713,-3180.033099
5,-1142.217327,-2923.328771
6,-1125.075388,-2777.516922
7,-1075.777592,-2555.443171
8,-1037.857947,-2417.913275
9,-990.2062494,-2287.505833
10,-971.0806295,-2242.759764
11,-954.3117428,-2203.525992
12,-951.1908458,-2202.78803
13,-939.528772,-2198.241352
14,-934.3207372,-2194.54382
15,-929.354392,-2188.877227
16,-916.2181141,-2157.041643
17,-914.6233703,-2133.105787
18,-919.923044,-2119.806299
19,-928.0036377,-2112.520083
20,-942.5469413,-2106.061007
21,-978.6285074,-2100.245682
22,-981.5257715,-2088.830167
23,-979.105974,-2072.753431
24,-963.2854688,-2055.171874
25,-907.6476967,-2028.676554
26,-918.4630969,-2073.960386
27,-911.1597575,-2081.926992
28,-904.7143962,-2079.779063
29,-880.9955014,-2017.199913
30,-358.6577414,-1784.99683
31,-174.0656908,-1703.053454
32,-200.7726928,-1646.864318
33,-221.2932806,-1603.6897
34,-797.9060425,-1678.302561
35,-875.92384,-1502.672024
36,-698.0481827,-1462.560712
37,-477.1042453,-1412.710402
38,-140.6538228,-1332.682975
39,-133.4379513,-1330.74233
40,-81.28105817,-1190.709155
41,-79.53677349,-1181.334784
42,-83.79696503,-1171.557245
43,-331.5397519,-1211.170036
44,-333.8760202,-1211.471721
45,-411.9904494,-1221.385924
46,-905.5288702,-1287.028754
47,-893.3054371,-1375.519957
48,-1019.934827,-1396.458416
49,-1022.933248,-1379.019516
50,-1078.478038,-1385.166092
51,-1085.395031,-1375.196589
52,-1094.022717,-1375.803877
53,-1095.851167,-1353.738703
54,-1031.22085,-1344.314249
55,-1033.027883,-1317.252019
56,-1029.991124,-1305.109747
57,-1027.943308,-1294.380408
58,-1002.271441,-1041.121712
59,-1011.738919,-1040.611256
60,-1010.672041,-1009.404361
61,-1009.197072,-994.3887361
62,-1007.197883,-942.2854074
63,-1007.016536,-918.2921479
64,-922.687016,-910.458747
65,-904.0519292,-1009.979888
66,-900.9203607,-1021.539959
67,-901.2809991,-1023.751859
68,-891.2173262,-1030.479107
69,-832.4310926,-1019.273492
70,15.14025155,-857.6842397
71,65.62398296,-727.4032634
72,135.9276155,-545.8186234
73,140.0699238,-528.6058379
74,-495.6112959,-525.6263909
75,-551.2436671,-379.7732234
76,-533.7894224,-324.712914
77,-522.1777362,-242.0467864
78,-366.7231681,-258.9692204
79,-345.9200027,-257.5165849
