polygon_id,vertex_id,x_px,y_px,lat,lon
0,0,0,343,40.85269744761733,140.70646825396824
0,1,13,374,40.851768339169844,140.7069841269841
0,2,0,388,40.851348737535815,140.70646825396824
0,3,0,1175,40.82775685827297,140.70646825396824
0,4,1919,1175,40.82775685827297,140.78257936507939
0,5,1919,953,40.83441259691591,140.78257936507939
0,6,1836,975,40.83375304903645,140.77928571428575
0,7,1760,969,40.833932926381564,140.77626984126985
0,8,1699,936,40.83492224305603,140.7738492063492
0,9,1650,938,40.83486228488996,140.77190476190478
0,10,1443,875,40.83675094107252,140.76369047619048
0,11,1355,899,40.836031459347446,140.76019841269843
0,12,1311,1000,40.83300355484542,140.75845238095238
0,13,1259,1038,40.831864307448036,140.7563888888889
0,14,1197,1035,40.83195424874375,140.7539285714286
0,15,1097,1091,40.830275324439604,140.74996041171812
0,16,1061,1031,40.832074170281594,140.74853523357086
0,17,1054,964,40.834082823796344,140.7482581155978
0,18,1017,919,40.83543188527834,140.74679334916866
0,19,969,923,40.83531196981378,140.74489311163896
0,20,992,944,40.834682410066364,140.74580364212193
0,21,976,1068,40.830964887780546,140.74517022961203
0,22,942,1078,40.830665078513455,140.7438242280285
0,23,867,1052,40.83144457978819,140.74085510688838
0,24,788,1069,40.83093490691485,140.73772763262076
0,25,812,1011,40.832673774717186,140.7386777513856
0,26,849,1005,40.832853654990494,140.74014251781475
0,27,806,992,40.83324339390839,140.7384402216944
0,28,837,957,40.83429267960767,140.7396674584323
0,29,750,988,40.83336331311453,140.73622327790974
0,30,721,971,40.833872967320765,140.73507521773556
0,31,703,1003,40.832913614973116,140.73436262866193
0,32,710,956,40.83432265895505,140.734639746635
0,33,538,829,40.838129925885966,140.72781746031748
0,34,501,828,40.83815990349811,140.72634920634923
0,35,376,669,40.842926171385734,140.7213888888889
0,36,306,619,40.84442492693011,140.7186111111111
0,37,309,595,40.84514431755265,140.71873015873015
0,38,280,565,40.84604354484948,140.71757936507936
0,39,307,536,40.84691278630478,140.7186507936508
0,40,283,509,40.847722069824144,140.7176984126984
0,41,127,445,40.84964033202042,140.71150793650793
