t [s],x_position_mid [m],u_velo [m/s],y_position_mid [m],vm_velo [m/s],psi [rad],r_angvelo [rad/s],delta_rudder [rad],true_wind_speed [m/s],true_wind_direction [rad],delta_rudder_cmd [rad],x_position_mid_hat [m],u_velo_hat [m/s],y_position_mid_hat [m],vm_velo_hat [m/s],psi_hat [rad],r_angvelo_hat [rad/s],delta_rudder_hat [rad],true_wind_speed_hat [m/s],true_wind_direction_hat [rad],collision,apparent_wind_speed [m/s],apparent_wind_direction [rad],apparent_wind_speed_hat [m/s],apparent_wind_direction_hat [rad]
20.600000000000023,7.209999999859428,0.35,-9.999995646600945,0.0,0.00016518616916463065,0.0012307259225454142,0.20943951023931953,0.17762782058579504,3.1159260741038564,0.6108652381980153,7.159361492956261,0.3391286898853381,-9.971195572525186,0.010060869344900934,0.0011883041073989134,0.00011018977552868501,0.20943951023931953,0.17762782058579504,3.1159260741038564,0,0.5275885089095285,3.13289650554083,0.5275885089095285,3.13289650554083
20.700000000000024,7.244999999381915,0.35,-9.999989865085052,0.0,0.0002882587614191721,0.0017165392319512288,0.24434609527920612,0.1753408692478457,3.1005914300227757,0.6108652381980153,7.234826455118247,0.3545901988445759,-10.045807333444962,0.007344347284537851,-0.0002891296005155293,0.0012188452864063542,0.24434609527920612,0.1753408692478457,3.1005914300227757,0,0.5252412969910193,3.1278124997209003,0.5252412969910193,3.1278124997209003
20.800000000000026,7.279999997927786,0.35,-9.999979776028542,0.0,0.000459912684614295,0.0022801317407771613,0.2792526803190927,0.1768091371786251,3.089189238402207,0.6108652381980153,7.230739423965336,0.35296089274942716,-9.982428461716477,0.001579201738241237,-0.003977643922969824,0.0030773494492678387,0.2792526803190927,0.1768091371786251,3.089189238402207,0,0.5266450158708951,3.1238523228397446,0.5266450158708951,3.1238523228397446
20.900000000000027,7.314999994226191,0.35,-9.999963679085148,0.0,0.0006879258586920111,0.0029206195944843465,0.3141592653589793,0.1754599168972661,3.097013501104681,0.6108652381980153,7.354212525853132,0.33877579528144347,-10.003122345266997,-0.00908510116157833,0.0007876833085581524,0.0026218549075597342,0.3141592653589793,0.1754599168972661,3.097013501104681,0,0.5253401831355664,3.126478356002636,0.5253401831355664,3.126478356002636
21.00000000000003,7.349999985944457,0.35,-9.999939601681993,0.0,0.0009799878181404457,0.0036371289823354976,0.3490658503988659,0.17487260591102424,3.0775837448866277,0.6108652381980153,7.361794595595246,0.3522995431042601,-9.963817635977927,-0.01224483636410248,0.0009961271819278652,0.006614842099241826,0.3490658503988659,0.17487260591102424,3.0775837448866277,0,0.5246263802751592,3.1199435962605158,0.5246263802751592,3.1199435962605158
21.10000000000003,7.384999969137876,0.35,-9.999905302113847,0.0,0.0013437007163739955,0.0044287960232607965,0.3839724354387525,0.17592456535859208,3.0822603217686395,0.6108652381980153,7.402167527717908,0.3427415897832314,-10.034437469795343,-0.014649450320054639,-0.0001396557177134137,0.005238611544613042,0.3839724354387525,0.17592456535859208,3.0822603217686395,0,0.5257090733507203,3.1212989419440675,0.5257090733507203,3.1212989419440675
21.20000000000003,7.4199999375410775,0.35,-9.999858272602927,0.0,0.001786580318700075,0.005294766653020765,0.41887902047863906,0.17517773846278625,3.0850348042636018,0.6108652381980153,7.4436007870565515,0.3332138999402668,-10.008722944953403,0.011955333609293723,0.0024766471576041144,0.005335956057212036,0.41887902047863906,0.17517773846278625,3.0850348042636018,0,0.5249790519391262,3.122133796678042,0.5249790519391262,3.122133796678042
21.300000000000033,7.4549998816833805,0.35,-9.999795742325038,0.0,0.002316056984002152,0.006234196512651373,0.45378560551852565,0.17507339439393055,3.1005072573159245,0.6108652381980153,7.468215394151267,0.34789447903612514,-9.96676825681859,0.01207555378413632,0.0029288676344930275,0.00724314601584568,0.45378560551852565,0.17507339439393055,3.1005072573159245,0,0.5249634877334095,3.1271224671397486,0.5249634877334095,3.1271224671397486
21.400000000000034,7.489999787811323,0.35,-9.999714680403068,0.0,0.002939476635267289,0.007246250838176816,0.48869219055841223,0.17460595502342213,3.1083142500582355,0.6108652381980153,7.517961089703795,0.3372141983788437,-9.993937006397443,-0.004683365555934028,0.0016734938316879133,0.00520768157319486,0.48869219055841223,0.17460595502342213,3.1083142500582355,0,0.5245295548947233,3.1295387508916614,0.5245295548947233,3.1295387508916614
21.500000000000036,7.524999636602281,0.35,-9.999611798868992,0.0,0.0036641017190849707,0.008330104351575563,0.5235987755982988,0.17332984025074646,3.1099318350591743,0.6108652381980153,7.535319838097735,0.35751615211315135,-10.0185241323326,-0.011493381527418274,0.003179186806513064,0.013761925872808722,0.5235987755982988,0.17332984025074646,3.1099318350591743,0,0.5232575161378032,3.1298933871276726,0.5232575161378032,3.1298933871276726
21.600000000000037,7.55999940165382,0.35,-9.999483555595782,0.0,0.004497112154242527,0.009484941152985418,0.5585053606381855,0.1719900165085477,3.090448709900565,0.6108652381980153,7.564624782504081,0.3629994068056216,-10.011110511880595,0.015406195790534401,0.003312412662901017,0.007799691430318358,0.5585053606381855,0.1719900165085477,3.090448709900565,0,0.5218115190536956,3.123261696218499,0.5218115190536956,3.123261696218499
21.70000000000004,7.594999047734106,0.35,-9.999326157200922,0.0,0.005445606269541069,0.010709954614133526,0.5934119456780721,0.1734691924614708,3.0852344109493015,0.6108652381980153,7.578755887713718,0.34934709671236547,-9.960734414110238,0.004355259281317198,0.0059611969986398256,0.007574990293560655,0.5934119456780721,0.1734691924614708,3.0852344109493015,0,0.5232477025412412,3.1211148022090067,0.5232477025412412,3.1211148022090067
21.80000000000004,7.629998528779405,0.35,-9.999135561923497,0.0,0.0065166017309544215,0.012004347272977408,0.6108652381980153,0.17393054734934096,3.094287852362208,0.6108652381980153,7.653394201262477,0.33667073240820017,-9.964649649538165,-0.007940716189662932,0.008892241740036576,0.008435557204019672,0.6108652381980153,0.17393054734934096,3.094287852362208,0,0.5237622740813203,3.1237273634664424,0.5237622740813203,3.1237273634664424
21.90000000000004,7.664997785625317,0.35,-9.998907482477195,0.0,0.007717036458252162,0.013325680826938838,0.6108652381980153,0.17413942351597586,3.1230066762614093,0.6108652381980153,7.663850266775246,0.32764836610670844,-9.981658715815238,-0.004130293597057641,0.0065104025751605826,0.015858761286710044,0.6108652381980153,0.17413942351597586,3.1230066762614093,0,0.5240991989862227,3.1328539991165774,0.5240991989862227,3.1328539991165774
22.000000000000043,7.699996743459085,0.35,-9.998637388881972,0.0,0.009049604540946046,0.014631999226877978,0.6108652381980153,0.174535165179665,3.1251484116618506,0.6108652381980153,7.715854471761418,0.3697892058948937,-9.91828009289006,-0.0029494923580614886,0.007185227516050861,0.011680322447325317,0.6108652381980153,0.174535165179665,3.1251484116618506,0,0.5244973201144012,3.1331099713783686,0.5244973201144012,3.1331099713783686
22.100000000000044,7.734995310300374,0.35,-9.998320657046225,0.0,0.010512804463633844,0.01592347309954508,0.6108652381980153,0.1748116835330087,3.1107845371174263,0.6108652381980153,7.7325269780147705,0.3477101803809641,-9.936770950127707,0.000230603310185999,0.011477701599251966,0.017723489642829902,0.6108652381980153,0.1748116835330087,3.1107845371174263,0,0.5247121603218861,3.1278297700533826,0.5247121603218861,3.1278297700533826
22.200000000000045,7.769993376234678,0.35,-9.997952715667507,0.0,0.012105151773588351,0.01720027113275006,0.6108652381980153,0.17612195508255513,3.1139059319798514,0.6108652381980153,7.789787963215153,0.34780504432166104,-9.95828287677001,-0.0019409872564239644,0.012728021738213094,0.02026828382821672,0.6108652381980153,0.17612195508255513,3.1139059319798514,0,0.52602920060748,3.128272897973558,0.52602920060748,3.128272897973558
